method,input_tier,rollout_id,root_family_id,time,capture_order,h,r,e,cos,rho,evidence_valid,evidence_duration
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.55,13,,,,0.9887675880887595,0.07520739091757746,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.6,15,,,,0.9930771090797927,0.08173236625473726,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.65,16,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.7,17,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.75,19,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.8,20,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.85,21,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.9,23,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.95,24,,,,0.9919536752280464,0.11744619035154355,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.0,25,,,,0.9996878353684727,0.11276043420432964,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.05,26,,,,0.9989549108975706,0.09998736793390471,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.1,27,,,,0.9999955016769343,0.008906513105136064,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.15,28,,,,0.9970282889880453,0.04291760643391371,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.2,29,,,,0.9967383167394749,0.09839029039093239,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.25,30,,,,0.9793185784657009,0.14163476470297362,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.3,32,,,,0.9993923980146757,0.07148828303063581,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.35,33,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.4,34,,,,,,True,0.0
O_C3,O,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.45,36,,,,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.05,0,0.0,"[0.0, 0.25, -0.21935749999999987]",,,,False,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.1,1,-0.007083017791394641,"[-5.6708655820247866e-05, 0.24961420091849132, -0.2264405177913945]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.15,3,-0.005145930134889176,"[-2.8332506013306613e-05, 0.2500433719990417, -0.22450343013488905]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.2,4,-0.0045888513892378135,"[4.464459708697355e-06, 0.18742651102612648, -0.20032049385551542]",,-0.5216567860584848,0.9959968497923816,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.25,5,-0.005119769400062313,"[5.199714243747655e-05, 0.12490627849019144, -0.17722555433261766]",,0.335962580775905,0.9894659288761513,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.3,6,-0.0038098768925256543,"[5.670469234497766e-06, 0.06325377987418174, -0.15228980429135874]",,0.21686187669771226,0.9723774520107079,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.35,8,-0.0030986708141547137,"[-0.00022595294554095258, 0.0008367807284461791, -0.12795274067926554]",,-0.21643091345582083,0.991294416072464,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.4,9,-0.0028654013373354825,"[-0.00019678893075530945, 0.0008796290082515787, -0.1277194712024463]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.45,11,-0.002694928948146158,"[-0.0001931477313584784, 0.0008788183303691285, -0.127548998813257]",,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.5,12,0.054978606829950705,"[-5.099423882226617e-05, 5.911268309498601e-05, -0.12987546303516018]",,0.9998959759894719,0.020995501993533887,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.55,13,0.11497860682995054,"[-5.099423882226617e-05, 5.911268309498601e-05, -0.12987546303516018]",0.0,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.6,15,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",8.009196290048511e-10,0.9999999999999999,6.674330223084922e-09,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.65,16,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",8.009196290048511e-10,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.7,17,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",8.009196290048511e-10,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.75,19,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",8.009196290048511e-10,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.8,20,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",8.009196290048511e-10,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.85,21,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741572e-05, -0.1298754627013461]",8.009196288085564e-10,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.9,23,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",8.009196290048511e-10,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.95,24,0.1667914090058834,"[-2.3209131424672957e-05, 5.52331744539912e-05, -0.12987558962608847]",2.805492480215317e-05,0.9999999920503906,0.0001824005001814478,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.0,25,0.15860446436367281,"[-5.0994238822293925e-05, 5.911268309498341e-05, -0.12987546303516018]",2.787728152484798e-17,0.9999999920404827,0.00018246187120344698,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.05,26,0.15041739313053404,"[-5.0994238822286986e-05, 5.911268309498341e-05, -0.12987546303516018]",2.0978681678024108e-17,1.0,0.0,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.1,27,0.14222940531358463,"[1.5160158954582309e-05, 5.561861547664221e-05, -0.1298763796189707]",6.625294695046219e-05,0.9999999739036023,0.00043063914542650983,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.15,28,0.13404233408044586,"[1.5160158954585778e-05, 5.561861547664915e-05, -0.1298763796189707]",6.625294695046528e-05,0.9999999999999999,4.5121020523818193e-17,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.2,29,0.12585526293339655,"[1.5160092666527403e-05, 5.5619065142856194e-05, -0.12987637953288111]",6.625285585691466e-05,1.0,3.0081594324214433e-09,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.25,30,0.1176691081979786,"[-5.0994238822293925e-05, 5.911268309498341e-05, -0.12987546303516018]",2.787728152484798e-17,0.9999999738179246,0.00043099645280957754,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.3,32,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",2.6020852139652106e-18,1.0000000000000002,1.8048408209527275e-16,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.35,33,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",2.6020852139652106e-18,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.4,34,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",2.6020852139652106e-18,,,True,0.0
S_G_H,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.45,36,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",2.6020852139652106e-18,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.05,0,0.0,"[0.0, 0.25, -0.21935749999999987]",,,,False,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.1,1,-0.007083017791394641,"[-5.6708655820247866e-05, 0.24961420091849132, -0.2264405177913945]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.15,3,-0.005145930134889176,"[-2.8332506013306613e-05, 0.2500433719990417, -0.22450343013488905]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.2,4,-0.0045888513892378135,"[4.464459708697355e-06, 0.18742651102612648, -0.20032049385551542]",,-0.5216567860584848,0.9959968497923816,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.25,5,-0.005119769400062313,"[5.199714243747655e-05, 0.12490627849019144, -0.17722555433261766]",,0.335962580775905,0.9894659288761513,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.3,6,-0.0038098768925256543,"[5.670469234497766e-06, 0.06325377987418174, -0.15228980429135874]",,0.21686187669771226,0.9723774520107079,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.35,8,-0.0030986708141547137,"[-0.00022595294554095258, 0.0008367807284461791, -0.12795274067926554]",,-0.21643091345582083,0.991294416072464,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.4,9,-0.0028654013373354825,"[-0.00019678893075530945, 0.0008796290082515787, -0.1277194712024463]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.45,11,-0.002694928948146158,"[-0.0001931477313584784, 0.0008788183303691285, -0.127548998813257]",,,,True,0.0
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.5,12,0.054978606829950705,"[-5.099423882226617e-05, 5.911268309498601e-05, -0.12987546303516018]",,0.9998959759894719,0.020995501993533887,True,0.04999999999999999
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.55,13,0.11497860682995054,"[-5.099423882226617e-05, 5.911268309498601e-05, -0.12987546303516018]",0.002311450608335213,1.0,0.0,True,0.10000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.6,15,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,0.9999999999999999,6.674330223084922e-09,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.65,16,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.7,17,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.75,19,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.8,20,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.85,21,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741572e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.9,23,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.95,24,0.1667914090058834,"[-2.3209131424672957e-05, 5.52331744539912e-05, -0.12987558962608847]",0.002314866107205262,0.9999999920503906,0.0001824005001814478,True,0.1999999999999999
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.0,25,0.15860446436367281,"[-5.0994238822293925e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335212,0.9999999920404827,0.00018246187120344698,True,0.24999999999999994
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.05,26,0.15041739313053404,"[-5.0994238822286986e-05, 5.911268309498341e-05, -0.12987546303516018]",0.0023114506083352125,1.0,0.0,True,0.3
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.1,27,0.14222940531358463,"[1.5160158954582309e-05, 5.561861547664221e-05, -0.1298763796189707]",0.0023186568226677444,0.9999999739036023,0.00043063914542650983,True,0.35000000000000003
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.15,28,0.13404233408044586,"[1.5160158954585778e-05, 5.561861547664915e-05, -0.1298763796189707]",0.0023186568226677426,0.9999999999999999,4.5121020523818193e-17,True,0.39999999999999986
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.2,29,0.12585526293339655,"[1.5160092666527403e-05, 5.5619065142856194e-05, -0.12987637953288111]",0.002318656576720788,1.0,3.0081594324214433e-09,True,0.4499999999999999
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.25,30,0.1176691081979786,"[-5.0994238822293925e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335212,0.9999999738179246,0.00043099645280957754,True,0.49999999999999994
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.3,32,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335214,1.0000000000000002,1.8048408209527275e-16,True,0.55
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.35,33,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335214,,,True,0.55
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.4,34,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335214,,,True,0.55
S_G_R,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.45,36,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335214,,,True,0.55
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.05,0,0.0,"[0.0, 0.25, -0.21935749999999987]",,,,False,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.1,1,-0.007083017791394641,"[-5.6708655820247866e-05, 0.24961420091849132, -0.2264405177913945]",,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.15,3,-0.005145930134889176,"[-2.8332506013306613e-05, 0.2500433719990417, -0.22450343013488905]",,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.2,4,-0.0045888513892378135,"[4.464459708697355e-06, 0.18742651102612648, -0.20032049385551542]",,-0.5216567860584848,0.9959968497923816,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.25,5,-0.005119769400062313,"[5.199714243747655e-05, 0.12490627849019144, -0.17722555433261766]",,0.335962580775905,0.9894659288761513,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.3,6,-0.0038098768925256543,"[5.670469234497766e-06, 0.06325377987418174, -0.15228980429135874]",,0.21686187669771226,0.9723774520107079,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.35,8,-0.0030986708141547137,"[-0.00022595294554095258, 0.0008367807284461791, -0.12795274067926554]",,-0.21643091345582083,0.991294416072464,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.4,9,-0.0028654013373354825,"[-0.00019678893075530945, 0.0008796290082515787, -0.1277194712024463]",,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.45,11,-0.002694928948146158,"[-0.0001931477313584784, 0.0008788183303691285, -0.127548998813257]",,,,True,0.0
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.5,12,0.054978606829950705,"[-5.099423882226617e-05, 5.911268309498601e-05, -0.12987546303516018]",,0.9998959759894719,0.020995501993533887,True,0.04999999999999999
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.55,13,0.11497860682995054,"[-5.099423882226617e-05, 5.911268309498601e-05, -0.12987546303516018]",0.002311450608335213,1.0,0.0,True,0.10000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.6,15,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,0.9999999999999999,6.674330223084922e-09,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.65,16,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.7,17,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.75,19,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.8,20,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.85,21,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741572e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.9,23,0.17497860716376468,"[-5.099430491600776e-05, 5.911340812741594e-05, -0.1298754627013461]",0.0023114500354320558,,,True,0.14999999999999997
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,0.95,24,0.1667914090058834,"[-2.3209131424672957e-05, 5.52331744539912e-05, -0.12987558962608847]",0.002314866107205262,0.9999999920503906,0.0001824005001814478,True,0.1999999999999999
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.0,25,0.15860446436367281,"[-5.0994238822293925e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335212,0.9999999920404827,0.00018246187120344698,True,0.24999999999999994
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.05,26,0.15041739313053404,"[-5.0994238822286986e-05, 5.911268309498341e-05, -0.12987546303516018]",0.0023114506083352125,1.0,0.0,True,0.3
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.1,27,0.14222940531358463,"[1.5160158954582309e-05, 5.561861547664221e-05, -0.1298763796189707]",0.0023186568226677444,0.9999999739036023,0.00043063914542650983,True,0.35000000000000003
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.15,28,0.13404233408044586,"[1.5160158954585778e-05, 5.561861547664915e-05, -0.1298763796189707]",0.0023186568226677426,0.9999999999999999,4.5121020523818193e-17,True,0.39999999999999986
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.2,29,0.12585526293339655,"[1.5160092666527403e-05, 5.5619065142856194e-05, -0.12987637953288111]",0.002318656576720788,1.0,3.0081594324214433e-09,True,0.4499999999999999
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.25,30,0.1176691081979786,"[-5.0994238822293925e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335212,0.9999999738179246,0.00043099645280957754,True,0.49999999999999994
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.3,32,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335214,1.0000000000000002,1.8048408209527275e-16,True,0.55
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.35,33,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335214,,,True,0.55
S_G_HR,S,L2RAR2_REPAIR_00_840000:K3_normal_hold_pause_resume,L2RAR2_REPAIR_00_840000,1.4,34,0.10948203696483971,"[-5.099423882226617e-05, 5.911268309498341e-05, -0.12987546303516018]",0.002311450608335214,,,True,0.55
