episode_id,step,node_before,node_after,classification,edge_id,edge_type,edge_index,cost_before,cost_after,t0_ns,t1_ns,available_at_ns,distance_before,distance_after,loss_episode_id,recovery_completed,recovered_loss_episode_id,a_valid,b_valid,success_after,success_before,terminal_before,terminal_after,product_before,product_after,tick_before,tick_after
P1V5_F07_920007__R1_clean_transport_success,40,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,2050000000,2100000000,2100000000,0.00534509235252334,0.0037415646467663377,,False,,,,False,False,False,False,,,41,42
P1V5_F07_920007__R1_clean_transport_success,47,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,2400000000,2450000000,2450000000,0.00044019133912753805,0.0,,False,,,,True,False,False,False,,,48,49
P1V5_F07_920007__R2_loss_at_40pct_recover_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.26687877559321843,0.2665987659489258,P1V5_F07_920007__R2_loss_at_40pct_recover_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F07_920007__R2_loss_at_40pct_recover_success,90,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,4550000000,4600000000,4600000000,0.002585705900590388,0.0018099941304133193,,False,,,,False,False,False,False,,,91,92
P1V5_F07_920007__R2_loss_at_40pct_recover_success,97,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,4900000000,4950000000,4950000000,0.00021294399944907436,0.0,,False,,,,True,False,False,False,,,98,99
P1V5_F07_920007__R3_loss_at_80pct_recover_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.1884658199002871,0.18618819238218884,P1V5_F07_920007__R3_loss_at_80pct_recover_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F07_920007__R3_loss_at_80pct_recover_success,90,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,4550000000,4600000000,4600000000,0.0018255890579473727,0.0012779123405631553,,False,,,,False,False,False,False,,,91,92
P1V5_F07_920007__R3_loss_at_80pct_recover_success,97,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,4900000000,4950000000,4950000000,0.00015034510895489957,0.0,,False,,,,True,False,False,False,,,98,99
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.26687877559321843,0.2665987659489258,P1V5_F07_920007__R4_three_cycles_at_40pct_then_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,97,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,4900000000,4950000000,4950000000,0.3230706133056221,0.3230706133056221,,False,,,,False,False,False,False,,,98,99
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.26636181437774287,0.26607628897385976,P1V5_F07_920007__R4_three_cycles_at_40pct_then_success:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,179,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,9000000000,9050000000,9050000000,0.3230268764393009,0.3230268764393009,,False,,,,False,False,False,False,,,180,181
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.26636171544993664,0.26607618898739355,P1V5_F07_920007__R4_three_cycles_at_40pct_then_success:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,262,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,13150000000,13200000000,13200000000,0.003129775358122146,0.0021908427506855247,,False,,,,False,False,False,False,,,263,264
P1V5_F07_920007__R4_three_cycles_at_40pct_then_success,269,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,13500000000,13550000000,13550000000,0.00025775045877559814,0.0,,False,,,,True,False,False,False,,,270,271
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.1884658199002871,0.18618819238218884,P1V5_F07_920007__R5_three_cycles_at_80pct_then_success:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,85,in_transit,success,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.0,4300000000,4350000000,4350000000,0.10315462935955737,0.0,,False,,,,True,False,False,False,,,86,87
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,97,success,grasped,GRAPH_FORBIDDEN,,none,9,0.0,0.5,4900000000,4950000000,4950000000,0.0,0.03538203787032825,,False,,,,False,True,False,False,,,98,99
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.1887075535372969,0.18641675427184287,P1V5_F07_920007__R5_three_cycles_at_80pct_then_success:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,167,in_transit,success,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.0,8400000000,8450000000,8450000000,0.10304965211675485,0.0,,False,,,,True,False,False,False,,,168,169
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,179,success,grasped,GRAPH_FORBIDDEN,,none,9,0.0,0.5,9000000000,9050000000,9050000000,0.0,0.035346030676047,,False,,,,False,True,False,False,,,180,181
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.1887075538627346,0.18641675458032683,P1V5_F07_920007__R5_three_cycles_at_80pct_then_success:obj:209:3,False,,,,False,False,False,False,,,230,231
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,262,in_transit,grasped,GRAPH_FORBIDDEN,,none,9,0.3333333333333333,0.5,13150000000,13200000000,13200000000,0.0009984378803163656,0.0006989065162215554,,False,,,,False,False,False,False,,,263,264
P1V5_F07_920007__R5_three_cycles_at_80pct_then_success,269,grasped,success,GRAPH_FORBIDDEN,,none,9,0.5,0.0,13500000000,13550000000,13550000000,8.222565272716533e-05,0.0,,False,,,,True,False,False,False,,,270,271
P1V5_F07_920007__R6_three_closed_cycles_then_stop,65,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,3300000000,3350000000,3350000000,0.26687877559321843,0.2665987659489258,P1V5_F07_920007__R6_three_closed_cycles_then_stop:obj:45:1,False,,,,False,False,False,False,,,66,67
P1V5_F07_920007__R6_three_closed_cycles_then_stop,97,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,4900000000,4950000000,4950000000,0.3230706133056221,0.3230706133056221,,False,,,,False,False,False,False,,,98,99
P1V5_F07_920007__R6_three_closed_cycles_then_stop,147,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,7400000000,7450000000,7450000000,0.26636181437774287,0.26607628897385976,P1V5_F07_920007__R6_three_closed_cycles_then_stop:obj:127:2,False,,,,False,False,False,False,,,148,149
P1V5_F07_920007__R6_three_closed_cycles_then_stop,179,placed,grasped,GRAPH_FORBIDDEN,,none,9,0.16666666666666666,0.5,9000000000,9050000000,9050000000,0.3230268764393009,0.3230268764393009,,False,,,,False,False,False,False,,,180,181
P1V5_F07_920007__R6_three_closed_cycles_then_stop,229,dropped_or_misaligned,grasped,GRAPH_FORBIDDEN,,none,9,0.8333333333333334,0.5,11500000000,11550000000,11550000000,0.26636171544993664,0.26607618898739355,P1V5_F07_920007__R6_three_closed_cycles_then_stop:obj:209:3,False,,,,False,False,False,False,,,230,231
