root_family_id,horizon_ns,episode_id,can_score,visual_count
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__O_C3_CLP3_CANONICAL_TIME,True,47
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__O_C3_CLP3_CANONICAL_TIME,True,47
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__O_C3_RAW,True,47
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__O_C3_RAW,True,47
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__O_C3_RAW,True,47
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__O_C3_RAW,True,47
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__O_C3_RAW,True,47
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__RECOVERY_DISABLED,True,47
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__RECOVERY_DISABLED,True,47
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__RECOVERY_DISABLED,True,47
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__RECOVERY_DISABLED,True,47
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C4_multisource_missing_then_loss__RECOVERY_DISABLED,True,47
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__O_C3_CLP3_CANONICAL_TIME,True,53
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__O_C3_CLP3_CANONICAL_TIME,True,53
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__O_C3_CLP3_CANONICAL_TIME,True,53
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__O_C3_CLP3_CANONICAL_TIME,True,53
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__O_C3_CLP3_CANONICAL_TIME,True,53
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__O_C3_RAW,True,53
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__O_C3_RAW,True,53
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__O_C3_RAW,True,53
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__O_C3_RAW,True,53
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__O_C3_RAW,True,53
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__RECOVERY_DISABLED,True,53
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__RECOVERY_DISABLED,True,53
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__RECOVERY_DISABLED,True,53
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__RECOVERY_DISABLED,True,53
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C5_active_release_conflict__RECOVERY_DISABLED,True,53
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__O_C3_CLP3_CANONICAL_TIME,False,48
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__O_C3_CLP3_CANONICAL_TIME,False,48
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__O_C3_CLP3_CANONICAL_TIME,False,48
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__O_C3_CLP3_CANONICAL_TIME,False,48
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__O_C3_CLP3_CANONICAL_TIME,False,48
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__O_C3_RAW,False,48
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__O_C3_RAW,False,48
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__O_C3_RAW,False,48
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__O_C3_RAW,False,48
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__O_C3_RAW,False,48
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C6_relocation_error__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,102
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,102
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,102
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,102
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,102
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__O_C3_RAW,False,102
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__O_C3_RAW,False,102
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__O_C3_RAW,False,102
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__O_C3_RAW,False,102
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__O_C3_RAW,False,102
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C7_regrasp_disturbance__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__O_C3_CLP3_CANONICAL_TIME,False,50
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__O_C3_CLP3_CANONICAL_TIME,False,50
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__O_C3_CLP3_CANONICAL_TIME,False,50
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__O_C3_CLP3_CANONICAL_TIME,False,50
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__O_C3_CLP3_CANONICAL_TIME,False,50
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__O_C3_RAW,False,50
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__O_C3_RAW,False,50
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__O_C3_RAW,False,50
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__O_C3_RAW,False,50
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__O_C3_RAW,False,50
L2RAR2_R24_BOUNDARY_01_896001,100000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,250000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,500000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,750000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_01_896001,1000000000,L2RAR2_R24_BOUNDARY_01_896001__R24C8_secondary_loss__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__O_C3_CLP3_CANONICAL_TIME,True,103
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__O_C3_CLP3_CANONICAL_TIME,False,103
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__O_C3_CLP3_CANONICAL_TIME,False,103
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__O_C3_CLP3_CANONICAL_TIME,False,103
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__O_C3_CLP3_CANONICAL_TIME,False,103
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__O_C3_RAW,True,107
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__O_C3_RAW,False,107
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__O_C3_RAW,False,107
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__O_C3_RAW,False,107
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__O_C3_RAW,False,107
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C1_delayed_contact_loss__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__O_C3_CLP3_CANONICAL_TIME,True,48
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__O_C3_CLP3_CANONICAL_TIME,True,48
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__O_C3_CLP3_CANONICAL_TIME,True,48
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__O_C3_CLP3_CANONICAL_TIME,True,48
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__O_C3_CLP3_CANONICAL_TIME,True,48
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__O_C3_RAW,True,48
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__O_C3_RAW,True,48
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__O_C3_RAW,True,48
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__O_C3_RAW,True,48
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__O_C3_RAW,True,48
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C2_loss_signal_missing__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__O_C3_CLP3_CANONICAL_TIME,True,137
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__O_C3_CLP3_CANONICAL_TIME,True,137
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__O_C3_CLP3_CANONICAL_TIME,True,137
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__O_C3_CLP3_CANONICAL_TIME,True,137
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__O_C3_CLP3_CANONICAL_TIME,True,137
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__O_C3_RAW,True,172
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__O_C3_RAW,True,172
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__O_C3_RAW,True,172
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__O_C3_RAW,True,172
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__O_C3_RAW,True,172
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__RECOVERY_DISABLED,True,137
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__RECOVERY_DISABLED,True,137
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__RECOVERY_DISABLED,True,137
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__RECOVERY_DISABLED,True,137
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C3_partial_slip__RECOVERY_DISABLED,True,137
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__O_C3_CLP3_CANONICAL_TIME,True,48
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__O_C3_CLP3_CANONICAL_TIME,True,48
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__O_C3_CLP3_CANONICAL_TIME,True,48
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__O_C3_CLP3_CANONICAL_TIME,True,48
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__O_C3_CLP3_CANONICAL_TIME,True,48
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__O_C3_RAW,True,48
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__O_C3_RAW,True,48
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__O_C3_RAW,True,48
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__O_C3_RAW,True,48
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__O_C3_RAW,True,48
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C4_multisource_missing_then_loss__RECOVERY_DISABLED,True,48
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__O_C3_CLP3_CANONICAL_TIME,True,53
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__O_C3_CLP3_CANONICAL_TIME,True,53
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__O_C3_CLP3_CANONICAL_TIME,True,53
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__O_C3_CLP3_CANONICAL_TIME,True,53
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__O_C3_CLP3_CANONICAL_TIME,True,53
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__O_C3_RAW,True,53
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__O_C3_RAW,True,53
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__O_C3_RAW,True,53
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__O_C3_RAW,True,53
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__O_C3_RAW,True,53
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__RECOVERY_DISABLED,True,53
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__RECOVERY_DISABLED,True,53
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__RECOVERY_DISABLED,True,53
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__RECOVERY_DISABLED,True,53
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C5_active_release_conflict__RECOVERY_DISABLED,True,53
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__O_C3_CLP3_CANONICAL_TIME,False,49
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__O_C3_CLP3_CANONICAL_TIME,False,49
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__O_C3_CLP3_CANONICAL_TIME,False,49
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__O_C3_CLP3_CANONICAL_TIME,False,49
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__O_C3_CLP3_CANONICAL_TIME,False,49
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__O_C3_RAW,False,49
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__O_C3_RAW,False,49
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__O_C3_RAW,False,49
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__O_C3_RAW,False,49
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__O_C3_RAW,False,49
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C6_relocation_error__RECOVERY_DISABLED,False,48
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,104
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,104
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,104
L2RAR2_R24_BOUNDARY_02_896002,750000000,L2RAR2_R24_BOUNDARY_02_896002__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,104
L2RAR2_R24_BOUNDARY_02_896002,1000000000,L2RAR2_R24_BOUNDARY_02_896002__R24C7_regrasp_disturbance__O_C3_CLP3_CANONICAL_TIME,False,104
L2RAR2_R24_BOUNDARY_02_896002,100000000,L2RAR2_R24_BOUNDARY_02_896002__R24C7_regrasp_disturbance__O_C3_RAW,False,104
L2RAR2_R24_BOUNDARY_02_896002,250000000,L2RAR2_R24_BOUNDARY_02_896002__R24C7_regrasp_disturbance__O_C3_RAW,False,104
L2RAR2_R24_BOUNDARY_02_896002,500000000,L2RAR2_R24_BOUNDARY_02_896002__R24C7_regrasp_disturbance__O_C3_RAW,False,104
