method,policy_seed,worker,window_end_episode,n,success_rate,mean_invalid_actions
COUNT_EVENTS_PBRS,227,0,99,100,0.0,73.44
COUNT_EVENTS_PBRS,227,0,199,100,0.0,75.33
COUNT_EVENTS_PBRS,227,0,299,100,0.0,73.43
COUNT_EVENTS_PBRS,227,0,399,100,0.0,81.87
COUNT_EVENTS_PBRS,227,0,499,100,0.0,82.68
COUNT_EVENTS_PBRS,227,0,599,100,0.0,88.69
COUNT_EVENTS_PBRS,227,0,682,83,0.0,88.13253012048193
COUNT_EVENTS_PBRS,227,1,99,100,0.0,73.9
COUNT_EVENTS_PBRS,227,1,199,100,0.0,75.77
COUNT_EVENTS_PBRS,227,1,299,100,0.0,72.67
COUNT_EVENTS_PBRS,227,1,399,100,0.0,81.7
COUNT_EVENTS_PBRS,227,1,499,100,0.0,81.91
COUNT_EVENTS_PBRS,227,1,599,100,0.0,88.99
COUNT_EVENTS_PBRS,227,1,681,82,0.0,88.39024390243902
COUNT_EVENTS_PBRS,227,2,99,100,0.0,72.7
COUNT_EVENTS_PBRS,227,2,199,100,0.0,75.59
COUNT_EVENTS_PBRS,227,2,299,100,0.0,72.89
COUNT_EVENTS_PBRS,227,2,399,100,0.0,81.95
COUNT_EVENTS_PBRS,227,2,499,100,0.0,82.05
COUNT_EVENTS_PBRS,227,2,599,100,0.0,88.84
COUNT_EVENTS_PBRS,227,2,682,83,0.0,87.36144578313252
COUNT_EVENTS_PBRS,227,3,99,100,0.0,73.34
COUNT_EVENTS_PBRS,227,3,199,100,0.0,75.55
COUNT_EVENTS_PBRS,227,3,299,100,0.0,72.96
COUNT_EVENTS_PBRS,227,3,399,100,0.0,81.35
COUNT_EVENTS_PBRS,227,3,499,100,0.0,82.88
COUNT_EVENTS_PBRS,227,3,599,100,0.0,88.37
COUNT_EVENTS_PBRS,227,3,681,82,0.0,87.6951219512195
COUNT_EVENTS_PBRS,227,4,99,100,0.0,73.05
COUNT_EVENTS_PBRS,227,4,199,100,0.0,74.95
COUNT_EVENTS_PBRS,227,4,299,100,0.0,72.48
COUNT_EVENTS_PBRS,227,4,399,100,0.0,82.15
COUNT_EVENTS_PBRS,227,4,499,100,0.0,81.82
COUNT_EVENTS_PBRS,227,4,599,100,0.0,88.54
COUNT_EVENTS_PBRS,227,4,682,83,0.0,87.13253012048193
COUNT_EVENTS_PBRS,227,5,99,100,0.0,73.45
COUNT_EVENTS_PBRS,227,5,199,100,0.0,76.12
COUNT_EVENTS_PBRS,227,5,299,100,0.0,71.9
COUNT_EVENTS_PBRS,227,5,399,100,0.0,82.17
COUNT_EVENTS_PBRS,227,5,499,100,0.0,82.29
COUNT_EVENTS_PBRS,227,5,599,100,0.0,88.96
COUNT_EVENTS_PBRS,227,5,681,82,0.0,87.51219512195122
COUNT_EVENTS_PBRS,227,6,99,100,0.0,73.96
COUNT_EVENTS_PBRS,227,6,199,100,0.0,75.63
COUNT_EVENTS_PBRS,227,6,299,100,0.0,72.75
COUNT_EVENTS_PBRS,227,6,399,100,0.0,81.67
COUNT_EVENTS_PBRS,227,6,499,100,0.0,81.91
COUNT_EVENTS_PBRS,227,6,599,100,0.0,88.77
COUNT_EVENTS_PBRS,227,6,682,83,0.0,87.4578313253012
COUNT_EVENTS_PBRS,227,7,99,100,0.0,72.61
COUNT_EVENTS_PBRS,227,7,199,100,0.0,74.84
COUNT_EVENTS_PBRS,227,7,299,100,0.0,72.16
COUNT_EVENTS_PBRS,227,7,399,100,0.0,82.27
COUNT_EVENTS_PBRS,227,7,499,100,0.0,81.86
COUNT_EVENTS_PBRS,227,7,599,100,0.0,88.17
COUNT_EVENTS_PBRS,227,7,681,82,0.0,88.36585365853658
COUNT_EVENTS_PBRS,233,0,99,100,0.0,76.13
COUNT_EVENTS_PBRS,233,0,199,100,0.0,76.62
COUNT_EVENTS_PBRS,233,0,299,100,0.0,79.12
COUNT_EVENTS_PBRS,233,0,399,100,0.0,83.4
COUNT_EVENTS_PBRS,233,0,499,100,0.0,75.11
COUNT_EVENTS_PBRS,233,0,599,100,0.0,82.95
COUNT_EVENTS_PBRS,233,0,682,83,0.0,84.40963855421687
COUNT_EVENTS_PBRS,233,1,99,100,0.0,76.58
COUNT_EVENTS_PBRS,233,1,199,100,0.0,76.3
COUNT_EVENTS_PBRS,233,1,299,100,0.0,79.54
COUNT_EVENTS_PBRS,233,1,399,100,0.0,84.09
COUNT_EVENTS_PBRS,233,1,499,100,0.0,74.98
COUNT_EVENTS_PBRS,233,1,599,100,0.0,80.89
COUNT_EVENTS_PBRS,233,1,681,82,0.0,84.3170731707317
COUNT_EVENTS_PBRS,233,2,99,100,0.0,75.88
COUNT_EVENTS_PBRS,233,2,199,100,0.0,76.42
COUNT_EVENTS_PBRS,233,2,299,100,0.0,78.05
COUNT_EVENTS_PBRS,233,2,399,100,0.0,83.87
COUNT_EVENTS_PBRS,233,2,499,100,0.0,75.97
COUNT_EVENTS_PBRS,233,2,599,100,0.0,82.09
COUNT_EVENTS_PBRS,233,2,682,83,0.0,82.80722891566265
COUNT_EVENTS_PBRS,233,3,99,100,0.0,76.86
COUNT_EVENTS_PBRS,233,3,199,100,0.0,76.42
COUNT_EVENTS_PBRS,233,3,299,100,0.0,78.92
COUNT_EVENTS_PBRS,233,3,399,100,0.0,83.08
COUNT_EVENTS_PBRS,233,3,499,100,0.0,75.51
COUNT_EVENTS_PBRS,233,3,599,100,0.0,80.03
COUNT_EVENTS_PBRS,233,3,681,82,0.0,82.8170731707317
COUNT_EVENTS_PBRS,233,4,99,100,0.0,77.09
COUNT_EVENTS_PBRS,233,4,199,100,0.0,76.98
COUNT_EVENTS_PBRS,233,4,299,100,0.0,79.67
COUNT_EVENTS_PBRS,233,4,399,100,0.0,83.38
COUNT_EVENTS_PBRS,233,4,499,100,0.0,76.21
COUNT_EVENTS_PBRS,233,4,599,100,0.0,82.28
COUNT_EVENTS_PBRS,233,4,682,83,0.0,83.07228915662651
COUNT_EVENTS_PBRS,233,5,99,100,0.0,76.76
COUNT_EVENTS_PBRS,233,5,199,100,0.0,76.06
COUNT_EVENTS_PBRS,233,5,299,100,0.0,78.72
COUNT_EVENTS_PBRS,233,5,399,100,0.0,83.59
COUNT_EVENTS_PBRS,233,5,499,100,0.0,76.69
COUNT_EVENTS_PBRS,233,5,599,100,0.0,79.91
COUNT_EVENTS_PBRS,233,5,681,82,0.0,83.46341463414635
COUNT_EVENTS_PBRS,233,6,99,100,0.0,76.72
COUNT_EVENTS_PBRS,233,6,199,100,0.0,76.91
COUNT_EVENTS_PBRS,233,6,299,100,0.0,78.07
COUNT_EVENTS_PBRS,233,6,399,100,0.0,83.24
COUNT_EVENTS_PBRS,233,6,499,100,0.0,76.55
COUNT_EVENTS_PBRS,233,6,599,100,0.0,79.53
COUNT_EVENTS_PBRS,233,6,682,83,0.0,83.86746987951807
COUNT_EVENTS_PBRS,233,7,99,100,0.0,76.03
COUNT_EVENTS_PBRS,233,7,199,100,0.0,76.76
COUNT_EVENTS_PBRS,233,7,299,100,0.0,77.62
COUNT_EVENTS_PBRS,233,7,399,100,0.0,83.55
COUNT_EVENTS_PBRS,233,7,499,100,0.0,75.6
COUNT_EVENTS_PBRS,233,7,599,100,0.0,80.03
COUNT_EVENTS_PBRS,233,7,681,82,0.0,83.91463414634147
COUNT_EVENTS_PBRS,239,0,99,100,0.0,80.31
COUNT_EVENTS_PBRS,239,0,199,100,0.0,79.09
COUNT_EVENTS_PBRS,239,0,299,100,0.0,78.78
COUNT_EVENTS_PBRS,239,0,399,100,0.0,79.23
COUNT_EVENTS_PBRS,239,0,499,100,0.0,89.26
COUNT_EVENTS_PBRS,239,0,599,100,0.0,85.05
COUNT_EVENTS_PBRS,239,0,682,83,0.0,78.60240963855422
COUNT_EVENTS_PBRS,239,1,99,100,0.0,81.1
COUNT_EVENTS_PBRS,239,1,199,100,0.01,78.57
COUNT_EVENTS_PBRS,239,1,299,100,0.0,77.62
COUNT_EVENTS_PBRS,239,1,399,100,0.0,79.72
COUNT_EVENTS_PBRS,239,1,499,100,0.0,89.65
COUNT_EVENTS_PBRS,239,1,599,100,0.0,84.75
COUNT_EVENTS_PBRS,239,1,681,82,0.0,79.28048780487805
COUNT_EVENTS_PBRS,239,2,99,100,0.0,80.25
COUNT_EVENTS_PBRS,239,2,199,100,0.0,79.34
COUNT_EVENTS_PBRS,239,2,299,100,0.0,77.91
COUNT_EVENTS_PBRS,239,2,399,100,0.0,79.87
COUNT_EVENTS_PBRS,239,2,499,100,0.0,88.97
COUNT_EVENTS_PBRS,239,2,599,100,0.0,84.75
COUNT_EVENTS_PBRS,239,2,682,83,0.0,78.65060240963855
COUNT_EVENTS_PBRS,239,3,99,100,0.0,79.89
COUNT_EVENTS_PBRS,239,3,199,100,0.0,79.54
COUNT_EVENTS_PBRS,239,3,299,100,0.0,76.52
COUNT_EVENTS_PBRS,239,3,399,100,0.0,80.26
COUNT_EVENTS_PBRS,239,3,499,100,0.0,89.65
COUNT_EVENTS_PBRS,239,3,599,100,0.0,85.17
COUNT_EVENTS_PBRS,239,3,681,82,0.0,79.5609756097561
COUNT_EVENTS_PBRS,239,4,99,100,0.0,81.04
COUNT_EVENTS_PBRS,239,4,199,100,0.0,78.74
COUNT_EVENTS_PBRS,239,4,299,100,0.0,78.33
COUNT_EVENTS_PBRS,239,4,399,100,0.0,79.98
COUNT_EVENTS_PBRS,239,4,499,100,0.0,89.39
COUNT_EVENTS_PBRS,239,4,599,100,0.0,83.99
COUNT_EVENTS_PBRS,239,4,682,83,0.0,77.51807228915662
COUNT_EVENTS_PBRS,239,5,99,100,0.0,80.4
COUNT_EVENTS_PBRS,239,5,199,100,0.0,78.5
COUNT_EVENTS_PBRS,239,5,299,100,0.0,78.43
COUNT_EVENTS_PBRS,239,5,399,100,0.0,80.19
COUNT_EVENTS_PBRS,239,5,499,100,0.0,89.24
COUNT_EVENTS_PBRS,239,5,599,100,0.0,83.5
COUNT_EVENTS_PBRS,239,5,681,82,0.0,78.26829268292683
COUNT_EVENTS_PBRS,239,6,99,100,0.0,79.47
COUNT_EVENTS_PBRS,239,6,199,100,0.0,78.62
COUNT_EVENTS_PBRS,239,6,299,100,0.0,77.67
COUNT_EVENTS_PBRS,239,6,399,100,0.0,79.2
COUNT_EVENTS_PBRS,239,6,499,100,0.0,89.44
COUNT_EVENTS_PBRS,239,6,599,100,0.0,85.07
COUNT_EVENTS_PBRS,239,6,682,83,0.0,78.25301204819277
COUNT_EVENTS_PBRS,239,7,99,100,0.0,80.88
COUNT_EVENTS_PBRS,239,7,199,100,0.0,79.14
COUNT_EVENTS_PBRS,239,7,299,100,0.0,78.58
COUNT_EVENTS_PBRS,239,7,399,100,0.0,78.67
COUNT_EVENTS_PBRS,239,7,499,100,0.0,89.11
COUNT_EVENTS_PBRS,239,7,599,100,0.0,83.99
COUNT_EVENTS_PBRS,239,7,681,82,0.0,78.8780487804878
COUNT_PBRS,223,0,99,100,0.0,73.21
COUNT_PBRS,223,0,199,100,0.0,77.75
COUNT_PBRS,223,0,299,100,0.0,75.77
COUNT_PBRS,223,0,399,100,0.0,73.66
COUNT_PBRS,223,0,499,100,0.0,72.09
COUNT_PBRS,223,0,599,100,0.0,67.53
COUNT_PBRS,223,0,682,83,0.0,59.3855421686747
COUNT_PBRS,223,1,99,100,0.0,72.84
COUNT_PBRS,223,1,199,100,0.0,79.22
COUNT_PBRS,223,1,299,100,0.0,75.78
COUNT_PBRS,223,1,399,100,0.0,73.25
COUNT_PBRS,223,1,499,100,0.0,72.58
COUNT_PBRS,223,1,599,100,0.0,68.14
COUNT_PBRS,223,1,681,82,0.0,59.30487804878049
COUNT_PBRS,223,2,99,100,0.0,73.25
COUNT_PBRS,223,2,199,100,0.0,79.02
COUNT_PBRS,223,2,299,100,0.0,75.79
COUNT_PBRS,223,2,399,100,0.0,72.81
COUNT_PBRS,223,2,499,100,0.0,71.8
COUNT_PBRS,223,2,599,100,0.0,67.67
COUNT_PBRS,223,2,682,83,0.0,59.3855421686747
COUNT_PBRS,223,3,99,100,0.0,73.09
COUNT_PBRS,223,3,199,100,0.0,77.96
COUNT_PBRS,223,3,299,100,0.0,75.18
COUNT_PBRS,223,3,399,100,0.0,72.72
COUNT_PBRS,223,3,499,100,0.0,72.84
COUNT_PBRS,223,3,599,100,0.0,67.31
COUNT_PBRS,223,3,681,82,0.0,60.073170731707314
COUNT_PBRS,223,4,99,100,0.0,73.32
COUNT_PBRS,223,4,199,100,0.0,77.66
COUNT_PBRS,223,4,299,100,0.0,76.51
COUNT_PBRS,223,4,399,100,0.0,73.27
COUNT_PBRS,223,4,499,100,0.0,72.63
COUNT_PBRS,223,4,599,100,0.0,67.11
COUNT_PBRS,223,4,682,83,0.0,59.144578313253014
COUNT_PBRS,223,5,99,100,0.0,73.05
COUNT_PBRS,223,5,199,100,0.0,77.94
COUNT_PBRS,223,5,299,100,0.0,75.89
COUNT_PBRS,223,5,399,100,0.0,73.63
COUNT_PBRS,223,5,499,100,0.0,71.87
COUNT_PBRS,223,5,599,100,0.0,66.95
COUNT_PBRS,223,5,681,82,0.0,59.48780487804878
COUNT_PBRS,223,6,99,100,0.0,72.99
COUNT_PBRS,223,6,199,100,0.0,77.94
COUNT_PBRS,223,6,299,100,0.0,75.91
COUNT_PBRS,223,6,399,100,0.0,72.24
COUNT_PBRS,223,6,499,100,0.0,72.12
COUNT_PBRS,223,6,599,100,0.0,67.26
COUNT_PBRS,223,6,682,83,0.0,59.433734939759034
COUNT_PBRS,223,7,99,100,0.0,72.97
COUNT_PBRS,223,7,199,100,0.0,77.94
COUNT_PBRS,223,7,299,100,0.0,75.47
COUNT_PBRS,223,7,399,100,0.0,73.33
COUNT_PBRS,223,7,499,100,0.0,72.7
COUNT_PBRS,223,7,599,100,0.0,66.7
COUNT_PBRS,223,7,681,82,0.0,60.53658536585366
COUNT_PBRS,227,0,99,100,0.0,71.66
COUNT_PBRS,227,0,199,100,0.0,68.44
COUNT_PBRS,227,0,299,100,0.0,63.93
COUNT_PBRS,227,0,399,100,0.0,71.4
COUNT_PBRS,227,0,499,100,0.0,73.03
COUNT_PBRS,227,0,599,100,0.0,79.87
COUNT_PBRS,227,0,682,83,0.0,83.55421686746988
COUNT_PBRS,227,1,99,100,0.0,72.87
COUNT_PBRS,227,1,199,100,0.0,68.86
COUNT_PBRS,227,1,299,100,0.0,64.08
COUNT_PBRS,227,1,399,100,0.0,71.93
COUNT_PBRS,227,1,499,100,0.0,74.27
COUNT_PBRS,227,1,599,100,0.0,80.14
COUNT_PBRS,227,1,681,82,0.0,84.65853658536585
COUNT_PBRS,227,2,99,100,0.0,72.67
COUNT_PBRS,227,2,199,100,0.0,69.24
COUNT_PBRS,227,2,299,100,0.0,61.92
COUNT_PBRS,227,2,399,100,0.0,71.83
COUNT_PBRS,227,2,499,100,0.0,73.9
COUNT_PBRS,227,2,599,100,0.0,79.93
COUNT_PBRS,227,2,682,83,0.0,83.80722891566265
COUNT_PBRS,227,3,99,100,0.0,72.67
COUNT_PBRS,227,3,199,100,0.0,69.29
COUNT_PBRS,227,3,299,100,0.0,63.29
COUNT_PBRS,227,3,399,100,0.0,72.43
COUNT_PBRS,227,3,499,100,0.0,74.26
COUNT_PBRS,227,3,599,100,0.0,79.97
COUNT_PBRS,227,3,681,82,0.0,84.10975609756098
COUNT_PBRS,227,4,99,100,0.0,72.69
COUNT_PBRS,227,4,199,100,0.0,68.87
COUNT_PBRS,227,4,299,100,0.0,60.42
COUNT_PBRS,227,4,399,100,0.0,73.28
COUNT_PBRS,227,4,499,100,0.0,72.88
COUNT_PBRS,227,4,599,100,0.0,79.89
COUNT_PBRS,227,4,682,83,0.0,83.44578313253012
COUNT_PBRS,227,5,99,100,0.0,73.03
COUNT_PBRS,227,5,199,100,0.0,69.39
COUNT_PBRS,227,5,299,100,0.0,60.98
COUNT_PBRS,227,5,399,100,0.0,72.81
COUNT_PBRS,227,5,499,100,0.0,72.09
COUNT_PBRS,227,5,599,100,0.0,79.96
COUNT_PBRS,227,5,681,82,0.0,84.29268292682927
COUNT_PBRS,227,6,99,100,0.0,72.72
COUNT_PBRS,227,6,199,100,0.0,68.36
COUNT_PBRS,227,6,299,100,0.0,61.97
COUNT_PBRS,227,6,399,100,0.0,72.47
COUNT_PBRS,227,6,499,100,0.0,73.16
COUNT_PBRS,227,6,599,100,0.0,81.05
COUNT_PBRS,227,6,682,83,0.0,84.3132530120482
COUNT_PBRS,227,7,99,100,0.0,72.08
COUNT_PBRS,227,7,199,100,0.0,69.17
COUNT_PBRS,227,7,299,100,0.0,63.08
COUNT_PBRS,227,7,399,100,0.0,71.98
COUNT_PBRS,227,7,499,100,0.0,73.86
COUNT_PBRS,227,7,599,100,0.0,80.24
COUNT_PBRS,227,7,681,82,0.0,84.60975609756098
GEOM_COUNT_EVENTS_PBRS,211,0,99,100,0.09,66.75
GEOM_COUNT_EVENTS_PBRS,211,0,199,100,0.96,11.91
GEOM_COUNT_EVENTS_PBRS,211,0,299,100,1.0,4.94
GEOM_COUNT_EVENTS_PBRS,211,0,399,100,1.0,4.48
GEOM_COUNT_EVENTS_PBRS,211,0,499,100,1.0,3.71
GEOM_COUNT_EVENTS_PBRS,211,0,599,100,1.0,2.61
GEOM_COUNT_EVENTS_PBRS,211,0,699,100,1.0,1.72
GEOM_COUNT_EVENTS_PBRS,211,0,799,100,1.0,2.1
GEOM_COUNT_EVENTS_PBRS,211,0,899,100,1.0,1.54
GEOM_COUNT_EVENTS_PBRS,211,0,999,100,1.0,1.54
GEOM_COUNT_EVENTS_PBRS,211,0,1099,100,1.0,1.1
GEOM_COUNT_EVENTS_PBRS,211,0,1199,100,1.0,1.23
GEOM_COUNT_EVENTS_PBRS,211,0,1299,100,1.0,1.2
GEOM_COUNT_EVENTS_PBRS,211,0,1399,100,1.0,1.28
GEOM_COUNT_EVENTS_PBRS,211,0,1499,100,1.0,1.21
GEOM_COUNT_EVENTS_PBRS,211,0,1599,100,1.0,1.1
GEOM_COUNT_EVENTS_PBRS,211,0,1699,100,1.0,0.99
GEOM_COUNT_EVENTS_PBRS,211,0,1799,100,1.0,0.66
GEOM_COUNT_EVENTS_PBRS,211,0,1859,60,1.0,0.48333333333333334
GEOM_COUNT_EVENTS_PBRS,211,1,99,100,0.15,66.79
GEOM_COUNT_EVENTS_PBRS,211,1,199,100,0.98,11.85
GEOM_COUNT_EVENTS_PBRS,211,1,299,100,1.0,5.09
GEOM_COUNT_EVENTS_PBRS,211,1,399,100,1.0,4.11
GEOM_COUNT_EVENTS_PBRS,211,1,499,100,1.0,3.38
GEOM_COUNT_EVENTS_PBRS,211,1,599,100,1.0,2.92
GEOM_COUNT_EVENTS_PBRS,211,1,699,100,1.0,2.27
GEOM_COUNT_EVENTS_PBRS,211,1,799,100,1.0,2.06
GEOM_COUNT_EVENTS_PBRS,211,1,899,100,1.0,1.63
GEOM_COUNT_EVENTS_PBRS,211,1,999,100,1.0,1.46
GEOM_COUNT_EVENTS_PBRS,211,1,1099,100,1.0,1.5
GEOM_COUNT_EVENTS_PBRS,211,1,1199,100,1.0,1.21
GEOM_COUNT_EVENTS_PBRS,211,1,1299,100,1.0,0.99
GEOM_COUNT_EVENTS_PBRS,211,1,1399,100,1.0,1.18
GEOM_COUNT_EVENTS_PBRS,211,1,1499,100,1.0,1.47
GEOM_COUNT_EVENTS_PBRS,211,1,1599,100,1.0,1.54
GEOM_COUNT_EVENTS_PBRS,211,1,1699,100,1.0,1.06
GEOM_COUNT_EVENTS_PBRS,211,1,1799,100,1.0,1.21
GEOM_COUNT_EVENTS_PBRS,211,1,1867,68,1.0,0.75
GEOM_COUNT_EVENTS_PBRS,211,2,99,100,0.16,63.93
GEOM_COUNT_EVENTS_PBRS,211,2,199,100,0.98,11.77
GEOM_COUNT_EVENTS_PBRS,211,2,299,100,1.0,5.44
GEOM_COUNT_EVENTS_PBRS,211,2,399,100,1.0,3.91
GEOM_COUNT_EVENTS_PBRS,211,2,499,100,1.0,3.62
GEOM_COUNT_EVENTS_PBRS,211,2,599,100,1.0,2.75
GEOM_COUNT_EVENTS_PBRS,211,2,699,100,1.0,2.23
GEOM_COUNT_EVENTS_PBRS,211,2,799,100,1.0,2.17
GEOM_COUNT_EVENTS_PBRS,211,2,899,100,1.0,1.85
GEOM_COUNT_EVENTS_PBRS,211,2,999,100,1.0,1.5
GEOM_COUNT_EVENTS_PBRS,211,2,1099,100,1.0,1.32
GEOM_COUNT_EVENTS_PBRS,211,2,1199,100,1.0,1.33
GEOM_COUNT_EVENTS_PBRS,211,2,1299,100,1.0,1.53
GEOM_COUNT_EVENTS_PBRS,211,2,1399,100,1.0,1.34
GEOM_COUNT_EVENTS_PBRS,211,2,1499,100,1.0,1.11
GEOM_COUNT_EVENTS_PBRS,211,2,1599,100,1.0,1.22
GEOM_COUNT_EVENTS_PBRS,211,2,1699,100,1.0,0.74
GEOM_COUNT_EVENTS_PBRS,211,2,1799,100,1.0,1.0
GEOM_COUNT_EVENTS_PBRS,211,2,1864,65,1.0,0.49230769230769234
GEOM_COUNT_EVENTS_PBRS,211,3,99,100,0.15,63.96
GEOM_COUNT_EVENTS_PBRS,211,3,199,100,0.97,12.79
GEOM_COUNT_EVENTS_PBRS,211,3,299,100,1.0,5.15
GEOM_COUNT_EVENTS_PBRS,211,3,399,100,1.0,3.89
GEOM_COUNT_EVENTS_PBRS,211,3,499,100,1.0,3.66
GEOM_COUNT_EVENTS_PBRS,211,3,599,100,1.0,2.76
GEOM_COUNT_EVENTS_PBRS,211,3,699,100,1.0,2.16
GEOM_COUNT_EVENTS_PBRS,211,3,799,100,1.0,2.28
GEOM_COUNT_EVENTS_PBRS,211,3,899,100,1.0,1.41
GEOM_COUNT_EVENTS_PBRS,211,3,999,100,1.0,1.57
GEOM_COUNT_EVENTS_PBRS,211,3,1099,100,1.0,1.31
GEOM_COUNT_EVENTS_PBRS,211,3,1199,100,1.0,1.08
GEOM_COUNT_EVENTS_PBRS,211,3,1299,100,1.0,1.24
GEOM_COUNT_EVENTS_PBRS,211,3,1399,100,1.0,0.87
GEOM_COUNT_EVENTS_PBRS,211,3,1499,100,1.0,1.42
GEOM_COUNT_EVENTS_PBRS,211,3,1599,100,1.0,1.46
GEOM_COUNT_EVENTS_PBRS,211,3,1699,100,1.0,0.99
GEOM_COUNT_EVENTS_PBRS,211,3,1799,100,1.0,0.99
GEOM_COUNT_EVENTS_PBRS,211,3,1876,77,1.0,0.5584415584415584
GEOM_COUNT_EVENTS_PBRS,211,4,99,100,0.15,65.21
GEOM_COUNT_EVENTS_PBRS,211,4,199,100,0.95,12.58
GEOM_COUNT_EVENTS_PBRS,211,4,299,100,1.0,5.36
GEOM_COUNT_EVENTS_PBRS,211,4,399,100,1.0,3.35
GEOM_COUNT_EVENTS_PBRS,211,4,499,100,1.0,3.29
GEOM_COUNT_EVENTS_PBRS,211,4,599,100,1.0,2.6
GEOM_COUNT_EVENTS_PBRS,211,4,699,100,1.0,2.51
GEOM_COUNT_EVENTS_PBRS,211,4,799,100,1.0,2.34
GEOM_COUNT_EVENTS_PBRS,211,4,899,100,1.0,1.47
GEOM_COUNT_EVENTS_PBRS,211,4,999,100,1.0,1.53
GEOM_COUNT_EVENTS_PBRS,211,4,1099,100,1.0,1.34
GEOM_COUNT_EVENTS_PBRS,211,4,1199,100,0.99,1.73
GEOM_COUNT_EVENTS_PBRS,211,4,1299,100,1.0,1.46
GEOM_COUNT_EVENTS_PBRS,211,4,1399,100,1.0,1.08
GEOM_COUNT_EVENTS_PBRS,211,4,1499,100,1.0,1.24
GEOM_COUNT_EVENTS_PBRS,211,4,1599,100,1.0,1.3
GEOM_COUNT_EVENTS_PBRS,211,4,1699,100,1.0,1.04
GEOM_COUNT_EVENTS_PBRS,211,4,1799,100,1.0,0.84
GEOM_COUNT_EVENTS_PBRS,211,4,1861,62,1.0,0.4838709677419355
GEOM_COUNT_EVENTS_PBRS,211,5,99,100,0.11,65.72
GEOM_COUNT_EVENTS_PBRS,211,5,199,100,0.97,11.81
GEOM_COUNT_EVENTS_PBRS,211,5,299,100,1.0,5.47
GEOM_COUNT_EVENTS_PBRS,211,5,399,100,1.0,4.42
GEOM_COUNT_EVENTS_PBRS,211,5,499,100,1.0,3.35
GEOM_COUNT_EVENTS_PBRS,211,5,599,100,1.0,3.17
GEOM_COUNT_EVENTS_PBRS,211,5,699,100,1.0,1.87
GEOM_COUNT_EVENTS_PBRS,211,5,799,100,1.0,1.71
GEOM_COUNT_EVENTS_PBRS,211,5,899,100,1.0,1.52
GEOM_COUNT_EVENTS_PBRS,211,5,999,100,1.0,2.07
GEOM_COUNT_EVENTS_PBRS,211,5,1099,100,0.99,1.58
GEOM_COUNT_EVENTS_PBRS,211,5,1199,100,1.0,1.04
GEOM_COUNT_EVENTS_PBRS,211,5,1299,100,1.0,1.48
GEOM_COUNT_EVENTS_PBRS,211,5,1399,100,1.0,0.81
GEOM_COUNT_EVENTS_PBRS,211,5,1499,100,1.0,1.24
GEOM_COUNT_EVENTS_PBRS,211,5,1599,100,1.0,0.86
GEOM_COUNT_EVENTS_PBRS,211,5,1699,100,1.0,0.91
GEOM_COUNT_EVENTS_PBRS,211,5,1799,100,1.0,0.94
GEOM_COUNT_EVENTS_PBRS,211,5,1859,60,1.0,0.8
GEOM_COUNT_EVENTS_PBRS,211,6,99,100,0.14,65.59
GEOM_COUNT_EVENTS_PBRS,211,6,199,100,0.96,11.69
GEOM_COUNT_EVENTS_PBRS,211,6,299,100,0.99,5.26
GEOM_COUNT_EVENTS_PBRS,211,6,399,100,0.99,4.47
GEOM_COUNT_EVENTS_PBRS,211,6,499,100,1.0,3.67
GEOM_COUNT_EVENTS_PBRS,211,6,599,100,1.0,3.01
GEOM_COUNT_EVENTS_PBRS,211,6,699,100,1.0,2.14
GEOM_COUNT_EVENTS_PBRS,211,6,799,100,1.0,2.24
GEOM_COUNT_EVENTS_PBRS,211,6,899,100,1.0,1.66
GEOM_COUNT_EVENTS_PBRS,211,6,999,100,1.0,1.35
GEOM_COUNT_EVENTS_PBRS,211,6,1099,100,1.0,1.11
GEOM_COUNT_EVENTS_PBRS,211,6,1199,100,1.0,1.26
GEOM_COUNT_EVENTS_PBRS,211,6,1299,100,1.0,1.13
GEOM_COUNT_EVENTS_PBRS,211,6,1399,100,1.0,1.12
GEOM_COUNT_EVENTS_PBRS,211,6,1499,100,1.0,1.08
GEOM_COUNT_EVENTS_PBRS,211,6,1599,100,1.0,1.12
GEOM_COUNT_EVENTS_PBRS,211,6,1699,100,1.0,0.78
GEOM_COUNT_EVENTS_PBRS,211,6,1799,100,1.0,0.79
GEOM_COUNT_EVENTS_PBRS,211,6,1860,61,1.0,0.8360655737704918
GEOM_COUNT_EVENTS_PBRS,211,7,99,100,0.09,66.81
GEOM_COUNT_EVENTS_PBRS,211,7,199,100,0.98,11.65
GEOM_COUNT_EVENTS_PBRS,211,7,299,100,1.0,4.83
GEOM_COUNT_EVENTS_PBRS,211,7,399,100,1.0,4.04
GEOM_COUNT_EVENTS_PBRS,211,7,499,100,1.0,3.62
GEOM_COUNT_EVENTS_PBRS,211,7,599,100,1.0,2.78
GEOM_COUNT_EVENTS_PBRS,211,7,699,100,1.0,3.09
GEOM_COUNT_EVENTS_PBRS,211,7,799,100,1.0,1.95
GEOM_COUNT_EVENTS_PBRS,211,7,899,100,1.0,1.4
GEOM_COUNT_EVENTS_PBRS,211,7,999,100,1.0,1.05
GEOM_COUNT_EVENTS_PBRS,211,7,1099,100,1.0,1.43
GEOM_COUNT_EVENTS_PBRS,211,7,1199,100,1.0,1.47
GEOM_COUNT_EVENTS_PBRS,211,7,1299,100,1.0,1.25
