state_hash,condition,profile,phase_A,phase_B,action,valid_action,next_phase_A,next_phase_B,next_valid_count,loss_event_created,recovery_event_created,task_reward,geom_shaping,graph_shaping,geom_training_reward,graph_training_reward,geom_rank,graph_rank
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,ADVANCE_A,True,TRANSPORT,LOST,0,False,False,0.0,0.016735368286135532,0.00949024552409039,0.016735368286135532,0.00949024552409039,1,1
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,PLACE_A,False,TRANSPORT,LOST,0,False,False,0.0,0.011304853682861271,0.005869902455240883,0.011304853682861271,0.005869902455240883,4,4
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,START_RECOVERY_A,False,TRANSPORT,LOST,0,False,False,0.0,0.011304853682861271,0.005869902455240883,0.011304853682861271,0.005869902455240883,5,5
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,REGRASP_A,False,TRANSPORT,LOST,0,False,False,0.0,0.011304853682861271,0.005869902455240883,0.011304853682861271,0.005869902455240883,6,6
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,RELEASE_A,True,WAIT,LOST,0,False,False,0.0,-0.1070146317138645,-0.23800975447590977,-0.1070146317138645,-0.23800975447590977,13,13
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,ACQUIRE_B,False,TRANSPORT,LOST,0,False,False,0.0,0.011304853682861271,0.005869902455240883,0.011304853682861271,0.005869902455240883,7,7
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,ADVANCE_B,False,TRANSPORT,LOST,0,False,False,0.0,0.011304853682861271,0.005869902455240883,0.011304853682861271,0.005869902455240883,8,8
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,PLACE_B,False,TRANSPORT,LOST,0,False,False,0.0,0.011304853682861271,0.005869902455240883,0.011304853682861271,0.005869902455240883,9,9
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,START_RECOVERY_B,False,TRANSPORT,LOST,0,False,False,0.0,0.011304853682861271,0.005869902455240883,0.011304853682861271,0.005869902455240883,10,10
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,REGRASP_B,False,TRANSPORT,LOST,0,False,False,0.0,0.011304853682861271,0.005869902455240883,0.011304853682861271,0.005869902455240883,11,11
013f67db8fce65860d73bc4b3ce881d83d844d2f5440e30c2b13d13543dd02a7,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,LOST,RELEASE_B,False,TRANSPORT,LOST,0,False,False,0.0,0.011304853682861271,0.005869902455240883,0.011304853682861271,0.005869902455240883,12,12
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,WAIT,True,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,2,2
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,ACQUIRE_A,False,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,3,3
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,ADVANCE_A,True,TRANSPORT,VALID,1,False,False,0.0,0.013925367609971095,0.0084502450733141,0.013925367609971095,0.0084502450733141,1,1
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,PLACE_A,False,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,4,4
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,START_RECOVERY_A,False,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,5,5
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,REGRASP_A,False,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,6,6
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,RELEASE_A,True,WAIT,VALID,1,False,False,0.0,-0.004107517969358265,-0.16857167864623887,-0.004107517969358265,-0.16857167864623887,13,13
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,ACQUIRE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,7,7
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,ADVANCE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,8,8
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,PLACE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,9,9
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,START_RECOVERY_B,False,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,10,10
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,REGRASP_B,False,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,11,11
014070db1efd7396eadb2a5681f0c9d3e282f71d57c687d5471e8fefbc52274a,INVALIDATE_FIRST,LONG_CHAIN128,TRANSPORT,VALID,RELEASE_B,False,TRANSPORT,VALID,1,False,False,0.0,0.004908924820306415,0.0024392832135376186,0.004908924820306415,0.0024392832135376186,12,12
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,WAIT,True,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,2,2
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,ACQUIRE_A,False,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,3,3
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,ADVANCE_A,True,TRANSPORT,WAIT,0,False,False,0.0,0.014119253947821209,0.008579502631880898,0.014119253947821209,0.008579502631880898,1,1
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,PLACE_A,False,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,4,4
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,START_RECOVERY_A,False,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,5,5
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,REGRASP_A,False,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,6,6
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,RELEASE_A,True,WAIT,WAIT,0,False,False,0.0,-0.10963074605217882,-0.23892049736811904,-0.10963074605217882,-0.23892049736811904,13,13
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,ACQUIRE_B,False,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,7,7
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,ADVANCE_B,False,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,8,8
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,PLACE_B,False,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,9,9
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,START_RECOVERY_B,False,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,10,10
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,REGRASP_B,False,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,11,11
0140d6a09a0fa731070d56c30bf53e82da572ed16d9478e68179c580852eb2bd,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,RELEASE_B,False,TRANSPORT,WAIT,0,False,False,0.0,0.008803692539478214,0.00503579502631879,0.008803692539478214,0.00503579502631879,12,12
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,WAIT,True,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,2,2
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,ACQUIRE_A,False,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,3,3
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,ADVANCE_A,True,TRANSPORT,WAIT,0,False,False,0.0,0.024984847518422337,0.09915656501228143,0.024984847518422337,0.09915656501228143,1,1
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,PLACE_A,False,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,4,4
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,START_RECOVERY_A,False,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,5,5
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,REGRASP_A,False,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,6,6
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,RELEASE_A,True,WAIT,WAIT,0,False,False,0.0,0.010000000000000009,-0.07583333333333331,0.010000000000000009,-0.07583333333333331,7,13
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,ACQUIRE_B,False,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,8,7
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,ADVANCE_B,False,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,9,8
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,PLACE_B,False,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,10,9
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,START_RECOVERY_B,False,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,11,10
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,REGRASP_B,False,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,12,11
0191c40c9f98957bab52830eadd2faa61a9c81ce739f1658242a5baffe8bf024,B_STARTED,BASE64,HELD,WAIT,RELEASE_B,False,HELD,WAIT,0,False,False,0.0,0.010000000000000009,0.00666666666666671,0.010000000000000009,0.00666666666666671,13,12
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,WAIT,True,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,2,2
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,ACQUIRE_A,False,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,3,3
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,ADVANCE_A,False,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,4,4
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,PLACE_A,False,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,5,5
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,START_RECOVERY_A,False,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,6,6
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,REGRASP_A,False,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,7,7
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,RELEASE_A,False,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,8,8
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,ACQUIRE_B,False,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,9,9
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,ADVANCE_B,True,WAIT,TRANSPORT,0,False,False,0.0,0.026444837484962513,0.11131685593212637,0.026444837484962513,0.11131685593212637,1,1
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,PLACE_B,False,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,10,10
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,START_RECOVERY_B,False,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,11,11
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,REGRASP_B,False,WAIT,HELD,0,False,False,0.0,0.009832195535867783,0.00666666666666671,0.009832195535867783,0.00666666666666671,12,12
014306689e98f2076203445f4f9e0a1c3c80a79113f2a045c19540f679a40d6a,B_STARTED,BASE64,WAIT,HELD,RELEASE_B,True,WAIT,WAIT,0,False,False,0.0,-0.006780446413227059,-0.07583333333333331,-0.006780446413227059,-0.07583333333333331,13,13
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,WAIT,True,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,2,2
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ACQUIRE_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,3,3
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ADVANCE_A,True,TRANSPORT,RECOVERING,0,False,False,0.0,0.01631735218125141,0.009211568120834346,0.01631735218125141,0.009211568120834346,1,1
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,PLACE_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,4,4
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,START_RECOVERY_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,5,5
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,REGRASP_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,6,6
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,RELEASE_A,True,WAIT,RECOVERING,0,False,False,0.0,-0.10743264781874862,-0.23828843187916582,-0.10743264781874862,-0.23828843187916582,13,13
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ACQUIRE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,7,7
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ADVANCE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,8,8
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,PLACE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,9,9
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,START_RECOVERY_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,10,10
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,REGRASP_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,11,11
015e74fe96c52017f88b1092a26857cb7370b7d4e796f0baf4848bac361529c1,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,RELEASE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,12,12
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,WAIT,True,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,2,2
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ACQUIRE_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,3,3
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ADVANCE_A,True,TRANSPORT,RECOVERING,0,False,False,0.0,0.01631735218125141,0.009211568120834346,0.01631735218125141,0.009211568120834346,1,1
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,PLACE_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,4,4
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,START_RECOVERY_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,5,5
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,REGRASP_A,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,6,6
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,RELEASE_A,True,WAIT,RECOVERING,0,False,False,0.0,-0.10743264781874862,-0.23828843187916582,-0.10743264781874862,-0.23828843187916582,13,13
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ACQUIRE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,7,7
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,ADVANCE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,8,8
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,PLACE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,9,9
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,START_RECOVERY_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,10,10
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,REGRASP_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,11,11
0145a48df96014c50b82eb6175b0295a117c9425c8aea9ac9b9a40e37275fd07,TWO_LOSSES,LONG_CHAIN128,TRANSPORT,RECOVERING,RELEASE_B,False,TRANSPORT,RECOVERING,0,False,False,0.0,0.011300673521812632,0.005867115681208346,0.011300673521812632,0.005867115681208346,12,12
0148156610e804a314781637f4f84ad914721c3f60496790c97b2ad00fd1fc42,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,WAIT,True,TRANSPORT,WAIT,0,False,False,0.0,0.00879844827264209,0.005032298848428096,0.00879844827264209,0.005032298848428096,2,2
0148156610e804a314781637f4f84ad914721c3f60496790c97b2ad00fd1fc42,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,ACQUIRE_A,False,TRANSPORT,WAIT,0,False,False,0.0,0.00879844827264209,0.005032298848428096,0.00879844827264209,0.005032298848428096,3,3
0148156610e804a314781637f4f84ad914721c3f60496790c97b2ad00fd1fc42,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,ADVANCE_A,True,TRANSPORT,WAIT,0,False,False,0.0,0.013594827264211684,0.008229884842807844,0.013594827264211684,0.008229884842807844,1,1
0148156610e804a314781637f4f84ad914721c3f60496790c97b2ad00fd1fc42,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,PLACE_A,False,TRANSPORT,WAIT,0,False,False,0.0,0.00879844827264209,0.005032298848428096,0.00879844827264209,0.005032298848428096,4,4
0148156610e804a314781637f4f84ad914721c3f60496790c97b2ad00fd1fc42,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,START_RECOVERY_A,False,TRANSPORT,WAIT,0,False,False,0.0,0.00879844827264209,0.005032298848428096,0.00879844827264209,0.005032298848428096,5,5
0148156610e804a314781637f4f84ad914721c3f60496790c97b2ad00fd1fc42,LATE_LOSS,LONG_CHAIN128,TRANSPORT,WAIT,REGRASP_A,False,TRANSPORT,WAIT,0,False,False,0.0,0.00879844827264209,0.005032298848428096,0.00879844827264209,0.005032298848428096,6,6
