geom_signature,group_size,distinct_graph_cost_count,distinct_graph_full_count,max_graph_potential_span,conditions,phases,active_objects,representative_state_hashes
"[0,1,""0.18913064338615238""]",3,1,1,0.0,TWO_LOSSES,"RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""a35c3a76cfba07bcb25dbdcba2d150b29837ead2ca71b1d29c6bc6fe4431f2b4"",""b26bd4c1e43538f0d897c2f555bc07909e5edb5d38c0b242dd75c95a0196f710"",""bbf30f94bf1106eba6ae4b8e84859ade107311e6569e801fa031069b26ab4690""]"
"[0,1,""0.18920795397094842""]",6,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""37e41d707d1c6eef9a5238a3329082e286bf63893f570b43b36ab61d0d08c478"",""40991fbe6e1747bd0ce5a8e80a8958e1aab04a2c2ec35a7b9484cd24c6ccd9ac"",""61c7412b55fed0e8c1a33a92ab1d07025dbfc3580e101c5d3c132b3165474a05"",""69cf79a7648433cf6652175cededa13a958ac6b8f64250b0aaf016433d01228f"",""968a9e70d3c4afb51bbe06a3771558d95872cd2ab56c253aa03260d872bfae4f""]"
"[0,1,""0.18946681273303567""]",3,1,1,0.0,TWO_LOSSES,"RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""5b6bd151fc1ec443b66ca3bec394db9d1a810f5d11cbafe3a1e8eed4284f8502"",""7e17afffa7247cfad9938834b24fa40d5deae2699d203580bc1fc19a0ca42fa8"",""c7df6875da6125581b0121897bba4a2a4b88463ff95f65fbb5518ce492a59dce""]"
"[0,1,""0.18978353061428332""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""83f976a80f7dc05ba6a222cd823bd2658c83891d4a97eedf75d92807efb05133"",""a0331bfd573cdf21f4d07a3024955ebd85f1141ae100b6eb67ec9304032ae1d0"",""bbe45e084466cfdd7af94ccb673a0cc1b4b48c116db6f591d11de1a2a48e51fa"",""e1251e665e0248b24b252d61a7fcf44bbcf11175deb0b9faa3a09d4147c44a31""]"
"[0,1,""0.18978353061428338""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""546c060abfa2a5e6e9f20a732864e95431c61de570674e0ecce8e7f2f105dfd1"",""791bb63bcdaa64714b029ebc4228743f2c02daa48d7a0996f9c2997f3479b691"",""db41106fda80cb9565a1ada0dd847b7a04b6fc0f2f779aeceaacbdf577fba8de"",""ec93884695175c1bde0570562db2faffae3bdfc51ceeead9e3384f0b0a974052""]"
"[0,1,""0.18982414285730376""]",8,1,1,0.0,"TWO_LOSSES,LATE_LOSS","TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""18c4cc0f5aef5f3691a1b47b6f1359082f8c35b1170c2a8666ae0c7691b6d030"",""3f70fcd9d3d8f3c29a2159c62d263d3804849ecf29a70aa9d31766b81dd5e193"",""42b584864fd74ec0583c67044c1a9bbc1742ffd09340f2b811a1c312bb633542"",""4cf5a8b08dc4182c32fb5a450f27a8e794957eb05f78ef720dbfa9be539b5f38"",""4e3f323dfebd92eee61b5086709e94555368a0c8364513bd1bdc8eb0d33dc067""]"
"[0,1,""0.190090093647166""]",3,1,1,0.0,TWO_LOSSES,"RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""393b0a9a9518752398648b79859d6b2c102208f9cffad7aa615a64f15c160bb8"",""79fa0b0bf0869da7426cb3f2da93d816618efbe285e4ade18fc7496d249b87b8"",""de56ccda9258e9c4693974019e83d09968916bd030babcd0c4fbe17ebac9c3a9""]"
"[0,1,""0.1902208975082702""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""541372f543b0ea2f1cf880ec8de7c9cfc2bbfccbb9b41d3238459114f1ad985f"",""642625c783135e037ab9f1edc1c8714014672c6b2b349f8ec19310bbb9be5dc9"",""794c85c8110a756c8c2cffdfbf256708127075ff1ff2c7a70b8557b363f90e97"",""840a61a376fcc4db035272a23f1777c1faf6109b553484208cb4c52e803b382c""]"
"[0,1,""0.1905215286560864""]",4,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""09d4a74348b81fc84038b7a5850dc133a16b97485bb815808875e8798d6626f4"",""a2ed20494755cb70e972595e18394f093da0255b5463de5b1f47e883c530b27e"",""a49dd8c30605a2186fe299ac0d1d60d42cf082a34d9e7e6fe1d97b1bcbaebd7e"",""be17e613e82d79c5cafef7d81e0f51cd00e8192a5477aeab2c760a7c5b5e2335""]"
"[0,1,""0.19052152865608646""]",4,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""0ee89c9cb3742c0e9e5f8ea78e043bdc16ff3bbcc71f18afdef12c9a91dc11ee"",""222369fa4936b02a77124e03e988a03e1f81609d32383f20f94628a8dcf747a1"",""3347b8124e4b902b2d39aeeaf36140c919e0cd5427f9e013cac7f11045796a43"",""5e4e47823bc1d60ecbff440e7b8b60c1f8be667116e5da33a283d99d7ed36bde""]"
"[0,1,""0.19087719868907488""]",6,1,1,0.0,"A_VALID_B_LOSS,TWO_LOSSES,LATE_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""35a73c55e3d8f3ad9a83fe70099e04764e8d5364a844e3ee5f8cab0f11274044"",""5b58a2a436e5b2bbff9cdb2b368cb7b8a5c36b708d350f226fd06cee82bd3254"",""7507cda44cc0aac7bbf7a3b71e3ec6d316fb596c3104f72190eef6417cb572f7"",""8031ba29f7d9cebbd5d4c67113d18c8456026cba50b611185973ac5a8796949a"",""b7f7392a814fefa87f1a93155a0a1923f78c4cacdb8db53905837ab3a7e05b74""]"
"[0,1,""0.19103911022552139""]",6,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS,TWO_LOSSES","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""343ffd671b788c1fb30c53fd344383f983e033e6971d3b3a0c98a5bde6782d55"",""6b7ad84e92f5b88704dbbaf87bdceef295e668b0fe3fefcc1424eeef4b5220de"",""7be73fb818d08c4e5ed9a639954bfc5ff3f04feba9980aa2c55b78802f86bf9c"",""901370f62dbb1529fd3a6533e6ec9297edeca3799f8e40b151929f2fb618be8c"",""a9691d3a6fb7fc2d8524c6b18ae0ab7d09c1e8639e52cea3304d7a17a35bee44""]"
"[0,1,""0.1924099836063044""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""594589183bb96edfb393e7b72bc27f9938b3c2bb74b47427fe26529c9bb2fc8d"",""84105ba37a5ca6832efba801b8c49341449288d8dfa40f9d851f0a83c08d09d7"",""e7e99a76f235a95b77818a2d68df9a493d43cebc03aace126b3d10be0c2c6699""]"
"[0,1,""0.19325435021244286""]",13,1,1,0.0,"LATE_LOSS,TWO_LOSSES,A_VALID_B_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""156ecebde252b33adf0bb094999284afce8d8472fb1890ce28717293a0ed73f0"",""1a96c71f2a29082828fbde4068ef704cf30ddde79d3aab4e269f74582685f10d"",""1e1afe14d40f9703400ff03d3620614f100ca0a5d8799c8901af012330aaa6f3"",""238aed1a5c2af58e50ac37583d9a690207da246d3095eefeeaf6cd553d10d760"",""4dadc291baee5aca55fd2e5c8a085d2c9a7cd79f1e41dd3ccd81d1c6de05e7c7""]"
"[0,1,""0.19333348238064868""]",6,1,1,0.0,"A_VALID_B_LOSS,LATE_LOSS,TWO_LOSSES","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""030827bba22278cf05e61dc7fb60f5dd3c3f5e643a9fe9daae2aadb96cd2a0ac"",""5d22dc531530c2a18ddf79dc7217ca9be04e70cd01c8df21dc20ef646e10434c"",""66abd57d6376e3662f3a2d1ef4379c0b9a9a58d766f4a2acedb7cc9c904a6d97"",""74d8b2d3aa80a5fae6d3451cf66ede8b4733593fca2c0d62b019926c80394ed3"",""8e2941e711ab02c3d35675a6ec2cbb118c93b43144e417708dd3d4bb878da01e""]"
"[0,1,""0.1936113055659926""]",12,1,1,0.0,"TWO_LOSSES,LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""0677ad3c501260bea7af472ad14e5bba67ee8a21d432277672cd55ae1e8b921b"",""11163695810da77bda5d1b7c5b9c2267c08ce68278c4f2f9169ed08e455ae699"",""13935e02a52fe3fb09eb56621429516eb48f1504d2fbbd5d65f4c822f3c93a62"",""4eae8e1144cc775a530573f7ccfdee9533cc8adbcb39577bdaf68839ebee4f58"",""69b1d17d41a40ce2ba409630ce668eb2917721e734b47d7e9837a29f463d0fbc""]"
"[0,1,""0.193698969637778""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""328474daf8ac530bc850474fa1542854e2641eb4ab099e0cd4dcfb4bdff105cc"",""36dd91de751246ae01fe8ba2172477dd4e391c4aaa89d6cadb416a4187ff806d"",""d0cb37d3e9b96ba1c92138c53365d740b376b9e8c4001f26c46cd80835cefafa""]"
"[0,1,""0.19385569172817346""]",8,1,1,0.0,"LATE_LOSS,TWO_LOSSES","TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""159f53e66fb5d392ec70ea6d515c3e200994e16a96688a143794bb347ea6ef24"",""205ada60128459f5a54e0877fb407530d3a3624d3361d242d3a20d036cd7bb32"",""2dfb2aa935269e5f73f21437eac04a5b8b9eea38a1858a049691a95d9cdc4527"",""80286694d5563d2f72a6f332c974cb0bd784379421becb9b16be34a16356878c"",""8b4e9a5444d8341ce75dc748553ea23aa56ecb2bf5a2d68a6e94ce33d22ebee4""]"
"[0,1,""0.19399580440893854""]",8,1,1,0.0,"TWO_LOSSES,LATE_LOSS","TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""000c21b9fe9d6522566eb85e024c34ed82c6a46bbc038ec685aaaf16e384bc79"",""1bace451cbabd42a17e03a3d575cbe700c9071fe6d37735da68209693de90b17"",""3c28e931d7f16f72fbfeadadd0244e9620a8fa7a67a6662116656b78f6f3797d"",""5176875b67271c4ad1e221cf693c8bbb5f70ab5db66f5f3e1e29e79251ce511c"",""684291a4eaa4b4a6359062d41d9d67711b74223a61fc6cb3a64d39e4c984696c""]"
"[0,1,""0.1941533783495184""]",12,1,1,0.0,"TWO_LOSSES,LATE_LOSS,A_VALID_B_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""1ea9513fa1f1ebb92a526b7fd6e642a6cb67e2ead3b23a5fa27789f76edfa4dd"",""2f4dc200becf8dbcf601e11e2d80bb80dceb3437e89c06267a978f05f378279a"",""38cb3f33c97379e503422b182f46ed96ab0ccd87dd0c262df917645a30af6ec4"",""42bd689be207f3400f7fcfab75740c4da216841c302c4c72b67e45697fde5b18"",""549257092bc05f1525b81168bfd123efbaf9c2ebb4daaa333d2479d691be67d7""]"
"[0,1,""0.19447795999503897""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""36a9af992d4ddc1424ec2b2f4492f176152312498aefd7760728abdc66cb4962"",""594856fd94071f94fa8dc623df06fd284e2ce0b531448d9302da7b109c4d3106"",""9013c2f45272ce31ded0220971db9795ccc6f421805df1c38d910f76e5c922dd""]"
"[0,1,""0.19451367464975611""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""13c12005ddc28a8ca3df4b4905c8bb131b73b7bac4310c2fa7f96c44dd286c81"",""537072341c1f2d5d9d015c1ed04578b319baf04fc509f3f504191f6c080c300b"",""898a2262ddeca487dbbd92726c6c85d9dae5243c632ade03b63c136732db0e86""]"
"[0,1,""0.19455870279001208""]",4,1,1,0.0,"LATE_LOSS,TWO_LOSSES","TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""10306b663a649270168a75a36ee5429da92d3c1d955653c0487ed932b06f978f"",""b0cf00647a237fa39d6a2a0b47973f14c972ec46ba821cf2ca1acc9924f65346"",""c80d727e3d2a8c1682055802ea24b0427ad02ece489725a997a5475b48e8b909"",""c997343dd451cb738eada990104b99aed73422a0b17ee36d65db39ae74574ca7""]"
"[0,1,""0.19459905287719453""]",3,1,1,0.0,TWO_LOSSES,"RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""7083215857c4eb2a26411b53b4762e35059dd8f6ef117d22aa76600d98abc3bf"",""8af54b085c683261b1a05e5096464a03c9f57d67d399d394ba533b27253d4091"",""df58552b658d0ce1ccfcb3bf02b9fe586b82d0939f44a2828e2af6e7dd85f90c""]"
"[0,1,""0.19484662933402069""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""089cf5bfd49396001fb9699e3711e78d6ce5e33cc581c5891dfbc43bb3bcf257"",""6c87dafd6cc8836c3599d23ac27cd509a505e6b061b9ab75fb14a64174c3bd13"",""a66490c4bed6a10a1c131d16ee975ae022e61321cac93329af8ab6c0672d392f""]"
"[0,1,""0.1954056222819644""]",4,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""4c7bcd511439e7e8176ab92b9fe9e5e07b454039bc30032a91ee7659252d13ff"",""583492f0d4a3384439c45f53bdfe7364e9e8fa37e313906b368a11a3183b4177"",""66465e64ef92b8608bd23c0bf08e03d6874ce1bf6190968d815a4e7c5c8e07ac"",""7f89e295fb3ec77d06cac35b23cfdc03f8005d0fcbb702eeb81a9c31c8863283""]"
"[0,1,""0.19545089177026848""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""4706d2f074565e8d971bd9e5bcd60908c6ec28f7c82cd0f0aed414e025c150fe"",""98dc2e96be23b3909cc112662e6e44ea02b455331cd559b5bfcc45d2d94930f6"",""e757c8b1ed12fbbc3d758158b4afb53390c37660e7cc53b0c1e82efa1267a029""]"
"[0,1,""0.19557666439133231""]",7,1,1,0.0,"A_VALID_B_LOSS,TWO_LOSSES,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""23f12565dd0702e3bfe013566326e8cd15cae4c2bf2fca85f2f18bd28c231dc4"",""38820e2c4309a68de92bc48b99ae53469c69fc1e4d9597076c0b20e9f33c3303"",""79d5ee12108b22acda559adeec6d07aaa898d98e4100696429373e8161887d1a"",""823638375a2bb3c74ac7ec3c36ff3f07ede02c47878510e48b9eee8deadb5f00"",""8a4164cf73f159bb52e309794926990d187f27419702bfae3ee99691907a004b""]"
"[0,1,""0.19598810427500563""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""4163c2b9e1725efef32aa2a29e84c1d67e35ca85a7ef8b9ed73e65ab2505bb71"",""cc1a5668793a17c9cc0cc8e2496c01a2a45ac5d816a69872d3180dc3947846d3"",""ee65bf01e6b88132c9734fb9e83680c176121ce34cbe3a28a2374d4ac09d3e95""]"
"[0,1,""0.19625866535193215""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""39aa1a73ac44998e475547b5a7355efb173c5fc8e08dbf6504b348538d1ac8b3"",""6310b290f5cdc78917c66ccddcd9bb31752a6bf175c7058d6a20b2af16ee895e"",""f63a8ed04b3b012f5f530331a1a4cce236e6c62ee91fce5f08f4f8caef273717""]"
"[0,1,""0.19628782051481608""]",4,1,1,0.0,"LATE_LOSS,TWO_LOSSES","TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""60a464b998b905bb6e8757c30091882ab2d736caa6c43c2938f4eec3cd96bde5"",""7875f12b7d224754cb5e061a2320ca2626b280b11e9e99247d6a84c2bd117087"",""adc83371beeda86190b5d0c47d4b4c638c5db8838f79d11b595ab68fa37f87a1"",""f693e01dcad6d2776bcef7352c709df640b04c6bc87c400e1d953c2b760ab53d""]"
"[0,1,""0.19633083293733417""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""6dff5f605dd824b1096e2a1cb6f090d1a360917e9863b39419d5bac6acad2e91"",""840bc6ebe4c7f9b334502816eb00dad83ace629b3793f45ee58214d8a40db80a"",""a0a018bc8b2379aaa72639fd3fba9d0c50bfe1abc96fd3e0f6a2f504666b4085""]"
"[0,1,""0.19633083293733422""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""589c6cb62b1f036b1e062f7c70139c0cf26ac02395edb9621ee8ab9eee88c4f1"",""7126f7e996249b6705b08be2009b9ce788a51fff5bd4d750360520c80580b805"",""d750ecc4c60406c4c9c3dbeb798a2a48c64b4372909da19267f125775eb6c6d1""]"
"[0,1,""0.19633671796561675""]",8,1,1,0.0,"LATE_LOSS,TWO_LOSSES","TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""16b6606a4a91ef53179cf64ead7f3a97dca2cf74ac00cec0f8af0c26efc11936"",""26bd47754f397217915a20e519d048d8ab4c69b8ee9d39f9f92d12dac5aabd07"",""2d31c3e65911f4f47d438eb8b549d36ddcf085b3165d972e769e562d19ef1173"",""95182e3186b87b7b7251e6ddeae8e291eac931a8fbc4fd092d8cb2d71403b9da"",""95c6cd1a3a2870ae58e43dcf56026da67b5c965fcfd2b7fb4a747dc4f2a0a8e7""]"
"[0,1,""0.19649737051767918""]",6,1,1,0.0,TWO_LOSSES,"RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""0ca01f6c5e3fc89808bc0ce84e627dac48ded8da14722348474ed5b4332af981"",""1f3ab137df866cefc2f35a5ee0cddb399ca35e78785951018ff941641da92224"",""498cb37c51cc47759a087f2a02afa0619d8a6ba0e64fd1405a42fb837f013b56"",""8ceb139953ed6fe41c322cdd1f5268bc38b728bd04c681359e3e6fc75a34508e"",""8ecea7162a16e12d3bbc1be0d246b7a20b90de8a31eb37f204750cd1e6438b9c""]"
"[0,1,""0.1970902563436176""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""1f9f42ef45f78a854285c06676c8ec546125011241d103bc2e176783bd972601"",""4edf8da88e54a5a296ace2fc37cca61ce36b55262456ae1f14c0d9567710e512"",""6f6a17b8a21b478c7b4cbafe23dcc629565e3c5e93ed0ca0e9912433f1a5a56a""]"
"[0,1,""0.19800926767607963""]",6,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""601c2421f88195a46b36c48e476e8e93058aea80b16793ee5d71f37431ba79bb"",""a05e8e62550787129a51c09fd879f5670a142384686bcddd9e1131c148ba99a0"",""ac006dd6630a0d45026344c6f555df777ad70fdad31d98bac8c936d21375f6fa"",""da8382cc24fd8d8c769bb4c69f526beca23a7d918c0fd228f4209ca3cef4438e"",""e2d02e66b6d7ceef9d1614fc2533eb04ba0008e8e54349c3156aa492397f84f3""]"
"[0,1,""0.19805968452591499""]",6,1,1,0.0,"TWO_LOSSES,LATE_LOSS,A_VALID_B_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""5662894361ac54c787a3a98c6aef87589f808de60285078cfb2f6a775805fc43"",""5def9d8977812b9c3e4c1525c4bdc5a39d61866ea1d2228b392989badd5cb1dd"",""7f5ee968a313811185d54587b97abae5bc634f632508dba052c60be14b6b4530"",""c90c4b3f7d9d892fba311f19ac84ef5239cece7f991935de261ca14fdc6d8409"",""e008b490483ffba4f977fcaf533250566649a8c18d985e41f265ad75ab6c7436""]"
"[0,1,""0.19819409935800147""]",8,1,1,0.0,"TWO_LOSSES,LATE_LOSS","TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""041e68fcbecd636c4fc0ca6cceb5bd27be7dd418f4e9dfb1f28771b9eb7583fc"",""08e0e70d7df2371bc9b87fcea784d49201f673d6fed530022c28a950e5264ca3"",""22c4f8d8c7a8e16dfde3e93afe16adc263f91297696712f073c3f99bd58e6b08"",""43d27f56cf0a346dc9db5a6ee6d3285c0887213daf8df541052278cdfee53b78"",""8ad5cb1584f97e188872be564c4b50c37edd1d6c8cc3889a9edd546ea22dc4f2""]"
"[0,1,""0.19826355197961543""]",4,1,1,0.0,"LATE_LOSS,TWO_LOSSES","TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""4cef59dbb5c3ff7b6ff158270de8abda75b93ab311d46030800d4a9de9902d3e"",""673706a4f56c520ddbcda0ac0f670dd92bbe17cd7eaaa9eadf00491c3367dba5"",""cf9bbac070301d8ec8d73c620afd56fc5f46872cf8a37a977f61f3f21b8622a7"",""e4cf3bc94c811e38a2619470030dff8ed8db62ed2a844cf2c8efbaa45edc39ab""]"
"[0,1,""0.19828434595084071""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""0fd93a6f6df8d2d79e70f3c1e82b20d8e224be8f9cd2da37b1e5d87eb875dbea"",""63dc632857634e65b50f841b1ebc68f659a2c00891412260cff795f96a7eed7a"",""9e8e63f46824ba0b4a940a27ff5d547095dcd215517f8581077dd1c9c88fc3fb""]"
"[0,1,""0.19857046211958629""]",6,1,1,0.0,"TWO_LOSSES,LATE_LOSS,A_VALID_B_LOSS","RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""160a953d50e59682fefdb09ee1d80cd7c2d0b269da28ee6ca0be9c23a46a958e"",""45aab7c1f25f8b2f54d51d4b37c8a36bb232a86fe540b92edf21f2c6d24bba4c"",""abd721f06f998e5f732d2c7e7b67fbb1f0db5b11792635c95b7022d6dcd4e2de"",""b366131ab8687e6b96945af807f6b62d66feaa5c8000fd0e7c843bd42c7561ce"",""cff92e836e63b5c569174b1c39d34302831d1eb7eb055a0959ecf31e51b2ebac""]"
"[0,1,""0.198808712492621""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""1b1ee353a7a0d74fbdfa6d1d9d91354af548504057a99e7ecba3b9d7270cef7f"",""2cec79ef2a8b430e26d237ed8edc4010e6c559f1ec9b3242537bd3751d45b216"",""b2d0203b919b9fc6a3881cdf39031ea05af1b8b81fb6cf967cc7cf132ca3a024""]"
"[0,1,""0.19898139358156963""]",8,1,1,0.0,"TWO_LOSSES,LATE_LOSS","TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""1dc0b656f5bbbfd66ff967d604b9a009d0d4697db3fae4152f41fd6a8b27073c"",""2e3b466f61657a9f24f4ca614ffd24872a316fe7d046984ab5f88a76a35ecebb"",""72649787f92e8561a2ae8da56c478cde321e8ece204e24a0fa9c978245e8112c"",""9045779d8845bc7b2e02ae976276a3bbc1dc03a838f0411046d241ddb56e5154"",""a84dc2af39683e92ca25ea0468a4398fa3976a09e96ba89b4073a50f33b21571""]"
"[0,1,""0.19901567568467482""]",4,1,1,0.0,"TWO_LOSSES,LATE_LOSS","TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""31f437c6a4fdced6a286541cf3d520e31f4c2a9011841ce752a9e52a0193e774"",""99adc1fc3dce6e12634cde526d91f3e90503b88a8bcff08d515a90c5eb613632"",""a8ab7d6de9d24a9278ae06473c96b9766c17b490cdc635ed981cc749fa2036d9"",""f4d64e46ed8f935ebddce67847f63e78577ee596661c00115647f278abf0e3cc""]"
"[0,1,""0.19903630655445492""]",8,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""01a54c088d5aac72f04411a537633b38e58be600ff16e46d62159e1554311223"",""03c70854311c2b8220b788a3f6953117d07a68a93b8e867d45b5ea9d35fa75f2"",""333295e3d3018f0dba5ed56f0d5bd0f3b4456734a4643fcb7a5b3206d577987e"",""54ef4775ceedbc9811eeff4b55939e35920024e6f87d9f5827cf64b4d983e9a2"",""5d968aa5999f463a00903b76d4a1a1ef55bb1421eb38037b4a7e98099d1260ec""]"
"[0,1,""0.19913222430343513""]",12,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS,TWO_LOSSES","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""29a9f4d60415e62397481ab6d572aac7b6f53a4bc6243d45bc21d53ac2fd1781"",""3ac9e64bb53d070aa4011c9d1cd9d090ee00959be578eb6de4d2ba82e30dff21"",""3dff51155414e4def74ca26187cdec815e5462bbc554f4e96be37127b8e90b63"",""3e7dddb6b54e2a4442a12f1ee6e25e04ab628c930a408f3b9a37aca0e484cb03"",""65ec27ea959f8549d9e8b6f82f04f724db1455ceeb670638bc7edb70abedbb08""]"
"[0,1,""0.19928176873510095""]",3,1,1,0.0,TWO_LOSSES,"TRANSPORT/LOST,TRANSPORT/RECOVERING",A,"[""d53b5b993ddeb3acbc1f1f7bcda72a0e932c3774cb2c976c64e1294121e96db5"",""e326daa7a787b30cf8b510231ab946f535782db0091f347718ecfdbe7895a344"",""f56970fce91ff21572468817229c4ad468d14ee3c7f3d6cb10469578bf61d4c2""]"
"[0,1,""0.19960335160329146""]",6,1,1,0.0,"A_VALID_B_LOSS,TWO_LOSSES,LATE_LOSS","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""032a23ec09c6d46298878f22014bf0184b1b8cff5c118af18a0a0a68fb4eb146"",""1b95ca4e69ee4ed3b074ea74852ef674afb3264700e488fcd38c6c892eb29f1b"",""70443029d8f0b5f00f6dfb42af09f917d9bb62ea9baeb343ba6af64cdb0f5465"",""848400c3ff40045219cfd1c60c1923465d41ea4db5b2f9697fc136a74e5a8c89"",""dd6038e24e7892a3a24eba1c43b1e7bc6ad90af0aadd31c66dfbcb61d693f2cd""]"
"[0,1,""0.19960335160329151""]",6,1,1,0.0,"LATE_LOSS,A_VALID_B_LOSS,TWO_LOSSES","LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""1049c98552141bb9744e9be4ed7598ab1eca7b1922dc6fa92d81e2f97bb0f586"",""2f0e507e62451dbf19286cb638c75a44aa703872daf62041dc0337893a72f578"",""521c5108178e074566fc47c7f54c95440150d8cea21e324cacd2bfbaf6d1ccdb"",""6b686bdf53590f23fd9b606280a9d317f63cb18b1796d2b8fa1296a52a2c604d"",""a8825d027bf6f4f2a680b94dc7c32c74f6db9ce5084abf5c90f4641795996fc6""]"
"[0,1,""0.19991870623397118""]",3,1,1,0.0,TWO_LOSSES,"LOST/TRANSPORT,RECOVERING/TRANSPORT",B,"[""4cbbf46a9edb2c104e9f054b9f438b923e32f55e608885365a57c7531ad7a1ee"",""520858d86d16ea2a6cea8a8bb808d46b8920dd89cf61adc0f3f3f40aee9c91ab"",""55d793d376ff267ec8e01f96bb57b1529856e67cf53828cd178740256e90c2a9""]"
"[0,1,""0.20011752286972673""]",8,1,1,0.0,TWO_LOSSES,"TRANSPORT/RECOVERING,TRANSPORT/LOST",A,"[""1e2a42201559c8f80a5397c25e3440ed4e7682c6e1cc42277d1f59bdcb08d37c"",""5f66a5416ea513d083579c4ac08f0d4e86961653a280ccd2e5fdedbc391f06fb"",""6ecc96e08c812233b53e4854c920b917a71c8a41302e6ee472024e51af27e965"",""738c6d5d39ae93a6c4cb2c900c96bfd99bdea36682c78b0925d250824cbab79d"",""73f50a248d5ebe37f7734ffad2cbacabea26875b158c875df8e782f5100a13f1""]"
"[0,1,""0.2003597867630329""]",3,1,1,0.0,TWO_LOSSES,"RECOVERING/TRANSPORT,LOST/TRANSPORT",B,"[""0c35f6b7ae8ad9fd50178dd99575cd3ea6d5ff4e64fb85edc303b4dce78d06c8"",""6f93b4008093eb788cfe4e75c5f5a10072216c3e82e4bdcc0d7d29541faefdd7"",""f601f9c147830bec340b63bfd4044a7a6dc8f81acd00b927ccb867d667d21aa2""]"
