repeat,direction,source_pool_size,target_pool_size,method,selected_count,precision_against_independent_bottom20,recall_against_independent_bottom20,jaccard_against_independent_bottom20,mean_independent_rank_percentile,negative_score_rate_in_independent_pool
49,B_to_A,50,50,stable_core_p_ge_0.90,17.0,0.9411764705882353,0.42105263157894735,0.41025641025641024,0.07873774509803921,1.0
49,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,17.0,0.9411764705882353,0.42105263157894735,0.41025641025641024,0.06893382352941177,1.0
49,B_to_A,50,50,stable_core_p_ge_0.95,14.0,0.9285714285714286,0.34210526315789475,0.3333333333333333,0.07440476190476193,1.0
49,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,14.0,1.0,0.3684210526315789,0.3684210526315789,0.05766369047619047,1.0
50,A_to_B,50,50,fixed_bottom20,38.0,0.5789473684210527,0.5789473684210527,0.4074074074074074,0.25877192982456143,0.7894736842105263
50,A_to_B,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.2456140350877193,0.7894736842105263
50,A_to_B,50,50,stable_core_p_ge_0.80,15.0,0.8,0.3157894736842105,0.2926829268292683,0.17986111111111114,0.8666666666666667
50,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,15.0,0.7333333333333333,0.2894736842105263,0.2619047619047619,0.22881944444444444,0.8
50,A_to_B,50,50,stable_core_p_ge_0.90,13.0,0.7692307692307693,0.2631578947368421,0.24390243902439024,0.1971153846153846,0.8461538461538461
50,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,13.0,0.7692307692307693,0.2631578947368421,0.24390243902439024,0.18549679487179485,0.8461538461538461
50,A_to_B,50,50,stable_core_p_ge_0.95,10.0,0.7,0.18421052631578946,0.17073170731707318,0.2333333333333333,0.8
50,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,10.0,0.8,0.21052631578947367,0.2,0.15833333333333335,0.9
50,B_to_A,50,50,fixed_bottom20,38.0,0.5789473684210527,0.5789473684210527,0.4074074074074074,0.22327302631578952,0.9473684210526315
50,B_to_A,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.14035087719298248,1.0
50,B_to_A,50,50,stable_core_p_ge_0.80,18.0,0.6666666666666666,0.3157894736842105,0.2727272727272727,0.18894675925925924,1.0
50,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,18.0,0.7777777777777778,0.3684210526315789,0.3333333333333333,0.14583333333333334,1.0
50,B_to_A,50,50,stable_core_p_ge_0.90,15.0,0.7333333333333333,0.2894736842105263,0.2619047619047619,0.1697916666666667,1.0
50,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,15.0,0.8,0.3157894736842105,0.2926829268292683,0.14375000000000002,1.0
50,B_to_A,50,50,stable_core_p_ge_0.95,12.0,0.8333333333333334,0.2631578947368421,0.25,0.14149305555555555,1.0
50,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,12.0,0.8333333333333334,0.2631578947368421,0.25,0.13541666666666666,1.0
51,A_to_B,50,50,fixed_bottom20,38.0,0.6052631578947368,0.6052631578947368,0.4339622641509434,0.2109375,0.8947368421052632
51,A_to_B,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.12472587719298248,0.9473684210526315
51,A_to_B,50,50,stable_core_p_ge_0.80,19.0,0.7368421052631579,0.3684210526315789,0.32558139534883723,0.1343201754385965,0.9473684210526315
51,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.12472587719298248,0.9473684210526315
51,A_to_B,50,50,stable_core_p_ge_0.90,9.0,0.5555555555555556,0.13157894736842105,0.11904761904761904,0.2054398148148148,0.8888888888888888
51,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,9.0,0.6666666666666666,0.15789473684210525,0.14634146341463414,0.12615740740740738,1.0
51,A_to_B,50,50,stable_core_p_ge_0.95,7.0,0.5714285714285714,0.10526315789473684,0.0975609756097561,0.15922619047619047,1.0
51,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,7.0,0.7142857142857143,0.13157894736842105,0.125,0.13169642857142858,1.0
51,B_to_A,50,50,fixed_bottom20,38.0,0.6052631578947368,0.6052631578947368,0.4339622641509434,0.20312500000000003,0.9473684210526315
51,B_to_A,50,50,fixed_bottom10,19.0,0.7368421052631579,0.3684210526315789,0.32558139534883723,0.16091008771929824,0.9473684210526315
51,B_to_A,50,50,stable_core_p_ge_0.80,16.0,0.875,0.3684210526315789,0.35,0.13248697916666666,0.9375
51,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,16.0,0.8125,0.34210526315789475,0.3170731707317073,0.14485677083333331,0.9375
51,B_to_A,50,50,stable_core_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.09054487179487179,1.0
51,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.09375,1.0
51,B_to_A,50,50,stable_core_p_ge_0.95,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.09054487179487179,1.0
51,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.09375,1.0
52,A_to_B,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.1947642543859649,0.9210526315789473
52,A_to_B,50,50,fixed_bottom10,19.0,0.9473684210526315,0.47368421052631576,0.46153846153846156,0.08388157894736842,1.0
52,A_to_B,50,50,stable_core_p_ge_0.80,23.0,0.8260869565217391,0.5,0.4523809523809524,0.11707427536231885,1.0
52,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,23.0,0.8695652173913043,0.5263157894736842,0.4878048780487805,0.10869565217391304,1.0
52,A_to_B,50,50,stable_core_p_ge_0.90,16.0,1.0,0.42105263157894735,0.42105263157894735,0.07747395833333333,1.0
52,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,16.0,1.0,0.42105263157894735,0.42105263157894735,0.078125,1.0
52,A_to_B,50,50,stable_core_p_ge_0.95,11.0,1.0,0.2894736842105263,0.2894736842105263,0.07386363636363637,1.0
52,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,11.0,1.0,0.2894736842105263,0.2894736842105263,0.06912878787878787,1.0
52,B_to_A,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.21450109649122806,0.8947368421052632
52,B_to_A,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.20915570175438597,0.8421052631578947
52,B_to_A,50,50,stable_core_p_ge_0.80,18.0,0.7222222222222222,0.34210526315789475,0.3023255813953488,0.18344907407407407,0.8888888888888888
52,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,18.0,0.6666666666666666,0.3157894736842105,0.2727272727272727,0.21383101851851852,0.8333333333333334
52,B_to_A,50,50,stable_core_p_ge_0.90,11.0,0.8181818181818182,0.23684210526315788,0.225,0.15814393939393942,0.9090909090909091
52,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,11.0,0.7272727272727273,0.21052631578947367,0.1951219512195122,0.20075757575757577,0.8181818181818182
52,B_to_A,50,50,stable_core_p_ge_0.95,8.0,0.75,0.15789473684210525,0.15,0.193359375,0.875
52,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,8.0,0.875,0.18421052631578946,0.1794871794871795,0.13997395833333334,0.875
53,A_to_B,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.2101151315789474,0.8421052631578947
53,A_to_B,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.12746710526315788,0.8947368421052632
53,A_to_B,50,50,stable_core_p_ge_0.80,17.0,0.8235294117647058,0.3684210526315789,0.34146341463414637,0.12622549019607843,0.9411764705882353
53,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,17.0,0.8823529411764706,0.39473684210526316,0.375,0.10784313725490198,0.9411764705882353
53,A_to_B,50,50,stable_core_p_ge_0.90,14.0,0.8571428571428571,0.3157894736842105,0.3,0.1287202380952381,0.9285714285714286
53,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,14.0,0.8571428571428571,0.3157894736842105,0.3,0.11644345238095237,0.9285714285714286
53,A_to_B,50,50,stable_core_p_ge_0.95,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.09548611111111112,1.0
53,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,12.0,0.8333333333333334,0.2631578947368421,0.25,0.1310763888888889,0.9166666666666666
53,B_to_A,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.20422149122807015,0.9736842105263158
53,B_to_A,50,50,fixed_bottom10,19.0,0.7368421052631579,0.3684210526315789,0.32558139534883723,0.1976425438596491,0.9473684210526315
53,B_to_A,50,50,stable_core_p_ge_0.80,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.14473684210526314,1.0
53,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,19.0,0.7368421052631579,0.3684210526315789,0.32558139534883723,0.1976425438596491,0.9473684210526315
53,B_to_A,50,50,stable_core_p_ge_0.90,13.0,0.7692307692307693,0.2631578947368421,0.24390243902439024,0.17027243589743593,1.0
53,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.08012820512820512,1.0
53,B_to_A,50,50,stable_core_p_ge_0.95,8.0,0.75,0.15789473684210525,0.15,0.181640625,1.0
53,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,8.0,0.875,0.18421052631578946,0.1794871794871795,0.08333333333333333,1.0
54,A_to_B,50,50,fixed_bottom20,38.0,0.6052631578947368,0.6052631578947368,0.4339622641509434,0.22875548245614033,0.7894736842105263
54,A_to_B,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.16831140350877194,0.8421052631578947
54,A_to_B,50,50,stable_core_p_ge_0.80,13.0,0.8461538461538461,0.2894736842105263,0.275,0.09575320512820512,1.0
54,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,13.0,0.8461538461538461,0.2894736842105263,0.275,0.14022435897435895,0.8461538461538461
54,A_to_B,50,50,stable_core_p_ge_0.90,5.0,1.0,0.13157894736842105,0.13157894736842105,0.07708333333333332,1.0
54,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,5.0,1.0,0.13157894736842105,0.13157894736842105,0.059375,1.0
54,A_to_B,50,50,stable_core_p_ge_0.95,3.0,1.0,0.07894736842105263,0.07894736842105263,0.0798611111111111,1.0
54,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,3.0,1.0,0.07894736842105263,0.07894736842105263,0.03993055555555555,1.0
54,B_to_A,50,50,fixed_bottom20,38.0,0.6052631578947368,0.6052631578947368,0.4339622641509434,0.23300438596491227,0.9210526315789473
54,B_to_A,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.14912280701754385,0.9473684210526315
54,B_to_A,50,50,stable_core_p_ge_0.80,25.0,0.76,0.5,0.4318181818181818,0.17729166666666665,0.96
54,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,25.0,0.76,0.5,0.4318181818181818,0.17729166666666665,0.96
54,B_to_A,50,50,stable_core_p_ge_0.90,20.0,0.75,0.39473684210526316,0.3488372093023256,0.18776041666666668,0.95
54,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,20.0,0.8,0.42105263157894735,0.38095238095238093,0.16250000000000003,0.95
54,B_to_A,50,50,stable_core_p_ge_0.95,15.0,0.8,0.3157894736842105,0.2926829268292683,0.16631944444444444,0.9333333333333333
54,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,15.0,0.8,0.3157894736842105,0.2926829268292683,0.16041666666666662,0.9333333333333333
55,A_to_B,50,50,fixed_bottom20,38.0,0.6578947368421053,0.6578947368421053,0.49019607843137253,0.20682565789473686,0.9210526315789473
55,A_to_B,50,50,fixed_bottom10,19.0,0.8947368421052632,0.4473684210526316,0.425,0.11458333333333331,0.9473684210526315
55,A_to_B,50,50,stable_core_p_ge_0.80,19.0,0.8947368421052632,0.4473684210526316,0.425,0.12061403508771928,0.9473684210526315
55,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,19.0,0.8947368421052632,0.4473684210526316,0.425,0.11458333333333331,0.9473684210526315
55,A_to_B,50,50,stable_core_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.08613782051282051,1.0
55,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,13.0,1.0,0.34210526315789475,0.34210526315789475,0.060496794871794865,1.0
55,A_to_B,50,50,stable_core_p_ge_0.95,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.08613782051282051,1.0
55,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,13.0,1.0,0.34210526315789475,0.34210526315789475,0.060496794871794865,1.0
55,B_to_A,50,50,fixed_bottom20,38.0,0.6578947368421053,0.6578947368421053,0.49019607843137253,0.18229166666666663,0.9210526315789473
55,B_to_A,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.10060307017543861,1.0
55,B_to_A,50,50,stable_core_p_ge_0.80,17.0,0.8235294117647058,0.3684210526315789,0.34146341463414637,0.11213235294117647,1.0
55,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,17.0,0.8823529411764706,0.39473684210526316,0.375,0.09283088235294117,1.0
55,B_to_A,50,50,stable_core_p_ge_0.90,12.0,0.8333333333333334,0.2631578947368421,0.25,0.10807291666666664,1.0
55,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,12.0,0.8333333333333334,0.2631578947368421,0.25,0.10720486111111109,1.0
55,B_to_A,50,50,stable_core_p_ge_0.95,11.0,0.8181818181818182,0.23684210526315788,0.225,0.11410984848484848,1.0
55,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,11.0,0.8181818181818182,0.23684210526315788,0.225,0.11647727272727271,1.0
56,A_to_B,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.19065241228070176,0.9473684210526315
56,A_to_B,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.12966008771929824,0.9473684210526315
56,A_to_B,50,50,stable_core_p_ge_0.80,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.13020833333333334,1.0
56,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.12966008771929824,0.9473684210526315
56,A_to_B,50,50,stable_core_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.08693910256410257,1.0
56,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.07491987179487179,1.0
56,A_to_B,50,50,stable_core_p_ge_0.95,10.0,0.9,0.23684210526315788,0.23076923076923078,0.09166666666666666,1.0
56,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,10.0,0.9,0.23684210526315788,0.23076923076923078,0.08697916666666668,1.0
56,B_to_A,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.20641447368421054,0.8947368421052632
56,B_to_A,50,50,fixed_bottom10,19.0,0.8947368421052632,0.4473684210526316,0.425,0.13075657894736842,0.9473684210526315
56,B_to_A,50,50,stable_core_p_ge_0.80,21.0,0.8571428571428571,0.47368421052631576,0.43902439024390244,0.1341765873015873,0.9523809523809523
56,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,21.0,0.9047619047619048,0.5,0.475,0.12524801587301587,0.9523809523809523
56,B_to_A,50,50,stable_core_p_ge_0.90,13.0,1.0,0.34210526315789475,0.34210526315789475,0.07411858974358974,1.0
56,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,13.0,1.0,0.34210526315789475,0.34210526315789475,0.06770833333333334,1.0
56,B_to_A,50,50,stable_core_p_ge_0.95,10.0,1.0,0.2631578947368421,0.2631578947368421,0.07656249999999999,1.0
56,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,10.0,1.0,0.2631578947368421,0.2631578947368421,0.059895833333333336,1.0
57,A_to_B,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.1957236842105263,0.9736842105263158
57,A_to_B,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.1417214912280702,0.9473684210526315
57,A_to_B,50,50,stable_core_p_ge_0.80,21.0,0.8095238095238095,0.4473684210526316,0.40476190476190477,0.11929563492063495,1.0
57,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,21.0,0.8095238095238095,0.4473684210526316,0.40476190476190477,0.14062500000000006,0.9523809523809523
57,A_to_B,50,50,stable_core_p_ge_0.90,12.0,0.8333333333333334,0.2631578947368421,0.25,0.12456597222222221,1.0
57,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.13020833333333334,0.9166666666666666
57,A_to_B,50,50,stable_core_p_ge_0.95,10.0,0.9,0.23684210526315788,0.23076923076923078,0.103125,1.0
57,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,10.0,1.0,0.2631578947368421,0.2631578947368421,0.08125000000000002,1.0
57,B_to_A,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.24136513157894743,0.8421052631578947
57,B_to_A,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.2044956140350877,0.8421052631578947
57,B_to_A,50,50,stable_core_p_ge_0.80,20.0,0.75,0.39473684210526316,0.3488372093023256,0.17578125,0.9
57,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,20.0,0.65,0.34210526315789475,0.28888888888888886,0.2067708333333333,0.85
57,B_to_A,50,50,stable_core_p_ge_0.90,15.0,0.6666666666666666,0.2631578947368421,0.23255813953488372,0.21145833333333333,0.8666666666666667
57,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,15.0,0.6666666666666666,0.2631578947368421,0.23255813953488372,0.21041666666666664,0.8666666666666667
57,B_to_A,50,50,stable_core_p_ge_0.95,13.0,0.6153846153846154,0.21052631578947367,0.18604651162790697,0.23918269230769226,0.8461538461538461
57,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,13.0,0.6923076923076923,0.23684210526315788,0.21428571428571427,0.2255608974358974,0.8461538461538461
58,A_to_B,50,50,fixed_bottom20,38.0,0.7105263157894737,0.7105263157894737,0.5510204081632653,0.18654057017543857,0.9473684210526315
58,A_to_B,50,50,fixed_bottom10,19.0,0.6842105263157895,0.34210526315789475,0.29545454545454547,0.17571271929824564,0.9473684210526315
58,A_to_B,50,50,stable_core_p_ge_0.80,18.0,0.6666666666666666,0.3157894736842105,0.2727272727272727,0.18229166666666666,0.9444444444444444
58,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,18.0,0.6666666666666666,0.3157894736842105,0.2727272727272727,0.17708333333333334,0.9444444444444444
58,A_to_B,50,50,stable_core_p_ge_0.90,12.0,0.75,0.23684210526315788,0.21951219512195122,0.13194444444444445,1.0
58,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,12.0,0.8333333333333334,0.2631578947368421,0.25,0.12022569444444443,1.0
58,A_to_B,50,50,stable_core_p_ge_0.95,9.0,0.7777777777777778,0.18421052631578946,0.175,0.1261574074074074,1.0
58,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,9.0,0.7777777777777778,0.18421052631578946,0.175,0.140625,1.0
58,B_to_A,50,50,fixed_bottom20,38.0,0.7105263157894737,0.7105263157894737,0.5510204081632653,0.21038925438596492,0.868421052631579
58,B_to_A,50,50,fixed_bottom10,19.0,0.8421052631578947,0.42105263157894735,0.3902439024390244,0.15679824561403508,0.8947368421052632
58,B_to_A,50,50,stable_core_p_ge_0.80,16.0,0.9375,0.39473684210526316,0.38461538461538464,0.103515625,1.0
58,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,16.0,0.875,0.3684210526315789,0.35,0.14713541666666666,0.9375
58,B_to_A,50,50,stable_core_p_ge_0.90,14.0,0.9285714285714286,0.34210526315789475,0.3333333333333333,0.10602678571428573,1.0
58,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,14.0,0.8571428571428571,0.3157894736842105,0.3,0.15178571428571427,0.9285714285714286
58,B_to_A,50,50,stable_core_p_ge_0.95,10.0,0.9,0.23684210526315788,0.23076923076923078,0.11302083333333335,1.0
58,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,10.0,0.9,0.23684210526315788,0.23076923076923078,0.1015625,1.0
59,A_to_B,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.22436951754385967,0.9210526315789473
59,A_to_B,50,50,fixed_bottom10,19.0,0.7368421052631579,0.3684210526315789,0.32558139534883723,0.14912280701754388,0.9473684210526315
59,A_to_B,50,50,stable_core_p_ge_0.80,20.0,0.7,0.3684210526315789,0.3181818181818182,0.15781250000000002,0.95
59,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,20.0,0.75,0.39473684210526316,0.3488372093023256,0.1502604166666667,0.95
59,A_to_B,50,50,stable_core_p_ge_0.90,12.0,0.8333333333333334,0.2631578947368421,0.25,0.11762152777777779,0.9166666666666666
59,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.07248263888888888,1.0
59,A_to_B,50,50,stable_core_p_ge_0.95,9.0,0.8888888888888888,0.21052631578947367,0.20512820512820512,0.08506944444444445,1.0
59,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,9.0,1.0,0.23684210526315788,0.23684210526315788,0.05555555555555555,1.0
59,B_to_A,50,50,fixed_bottom20,38.0,0.631578947368421,0.631578947368421,0.46153846153846156,0.2164199561403509,0.868421052631579
59,B_to_A,50,50,fixed_bottom10,19.0,0.8947368421052632,0.4473684210526316,0.425,0.11019736842105263,0.9473684210526315
59,B_to_A,50,50,stable_core_p_ge_0.80,22.0,0.7727272727272727,0.4473684210526316,0.3953488372093023,0.1524621212121212,0.9545454545454546
59,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,22.0,0.8181818181818182,0.47368421052631576,0.42857142857142855,0.1337594696969697,0.9545454545454546
59,B_to_A,50,50,stable_core_p_ge_0.90,16.0,0.8125,0.34210526315789475,0.3170731707317073,0.14192708333333331,1.0
59,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,16.0,0.875,0.3684210526315789,0.35,0.12076822916666666,0.9375
59,B_to_A,50,50,stable_core_p_ge_0.95,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.10464015151515152,1.0
59,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.08570075757575758,1.0
60,A_to_B,50,50,fixed_bottom20,38.0,0.5526315789473685,0.5526315789473685,0.38181818181818183,0.21888706140350883,0.8947368421052632
60,A_to_B,50,50,fixed_bottom10,19.0,0.631578947368421,0.3157894736842105,0.26666666666666666,0.16885964912280702,0.9473684210526315
60,A_to_B,50,50,stable_core_p_ge_0.80,19.0,0.631578947368421,0.3157894736842105,0.26666666666666666,0.16885964912280702,0.9473684210526315
60,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,19.0,0.631578947368421,0.3157894736842105,0.26666666666666666,0.16885964912280702,0.9473684210526315
60,A_to_B,50,50,stable_core_p_ge_0.90,13.0,0.5384615384615384,0.18421052631578946,0.1590909090909091,0.20512820512820515,0.9230769230769231
60,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,13.0,0.6153846153846154,0.21052631578947367,0.18604651162790697,0.17227564102564102,0.9230769230769231
60,A_to_B,50,50,stable_core_p_ge_0.95,8.0,0.5,0.10526315789473684,0.09523809523809523,0.17122395833333334,1.0
60,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,8.0,0.625,0.13157894736842105,0.12195121951219512,0.12890625,1.0
60,B_to_A,50,50,fixed_bottom20,38.0,0.5526315789473685,0.5526315789473685,0.38181818181818183,0.26356907894736836,0.868421052631579
60,B_to_A,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.17077850877192985,0.8947368421052632
60,B_to_A,50,50,stable_core_p_ge_0.80,20.0,0.85,0.4473684210526316,0.4146341463414634,0.15026041666666667,0.95
60,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,20.0,0.75,0.39473684210526316,0.3488372093023256,0.18072916666666666,0.9
60,B_to_A,50,50,stable_core_p_ge_0.90,16.0,0.875,0.3684210526315789,0.35,0.1064453125,1.0
60,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,16.0,0.875,0.3684210526315789,0.35,0.13802083333333334,0.9375
60,B_to_A,50,50,stable_core_p_ge_0.95,12.0,1.0,0.3157894736842105,0.3157894736842105,0.07682291666666667,1.0
60,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,12.0,0.9166666666666666,0.2894736842105263,0.28205128205128205,0.13802083333333334,0.9166666666666666
61,A_to_B,50,50,fixed_bottom20,38.0,0.6578947368421053,0.6578947368421053,0.49019607843137253,0.1962719298245614,0.9210526315789473
61,A_to_B,50,50,fixed_bottom10,19.0,0.8947368421052632,0.4473684210526316,0.425,0.08525219298245613,1.0
61,A_to_B,50,50,stable_core_p_ge_0.80,18.0,0.8333333333333334,0.39473684210526316,0.36585365853658536,0.1111111111111111,1.0
61,A_to_B,50,50,matched_size_bottom_for_p_ge_0.80,18.0,0.9444444444444444,0.4473684210526316,0.4358974358974359,0.07581018518518517,1.0
61,A_to_B,50,50,stable_core_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.08413461538461539,1.0
61,A_to_B,50,50,matched_size_bottom_for_p_ge_0.90,13.0,1.0,0.34210526315789475,0.34210526315789475,0.06490384615384616,1.0
61,A_to_B,50,50,stable_core_p_ge_0.95,7.0,0.8571428571428571,0.15789473684210525,0.15384615384615385,0.08705357142857142,1.0
61,A_to_B,50,50,matched_size_bottom_for_p_ge_0.95,7.0,1.0,0.18421052631578946,0.18421052631578946,0.05877976190476191,1.0
61,B_to_A,50,50,fixed_bottom20,38.0,0.6578947368421053,0.6578947368421053,0.49019607843137253,0.18996710526315788,0.9473684210526315
61,B_to_A,50,50,fixed_bottom10,19.0,0.7894736842105263,0.39473684210526316,0.35714285714285715,0.14665570175438594,0.9473684210526315
61,B_to_A,50,50,stable_core_p_ge_0.80,21.0,0.7619047619047619,0.42105263157894735,0.37209302325581395,0.14856150793650794,0.9523809523809523
61,B_to_A,50,50,matched_size_bottom_for_p_ge_0.80,21.0,0.7619047619047619,0.42105263157894735,0.37209302325581395,0.14880952380952378,0.9523809523809523
61,B_to_A,50,50,stable_core_p_ge_0.90,13.0,0.8461538461538461,0.2894736842105263,0.275,0.1486378205128205,0.9230769230769231
61,B_to_A,50,50,matched_size_bottom_for_p_ge_0.90,13.0,0.9230769230769231,0.3157894736842105,0.3076923076923077,0.1278044871794872,0.9230769230769231
61,B_to_A,50,50,stable_core_p_ge_0.95,11.0,0.8181818181818182,0.23684210526315788,0.225,0.1709280303030303,0.9090909090909091
61,B_to_A,50,50,matched_size_bottom_for_p_ge_0.95,11.0,0.9090909090909091,0.2631578947368421,0.2564102564102564,0.13020833333333334,0.9090909090909091
62,A_to_B,50,50,fixed_bottom20,38.0,0.5789473684210527,0.5789473684210527,0.4074074074074074,0.20655153508771926,0.9736842105263158
