episode_id,method,signed_return,positive_weight_sum,n,nonzero_pos
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,PAIRED_EVENT_BALANCED,-1.0,0.0,57,0
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,V6_CAP_COST_ONLY,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,V6_CAP_WITHIN_PHI_ABLATION,-0.1018831963689819,0.3981168036310181,57,12
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,V6_CAP_POTENTIAL,-0.16666666666666674,0.3981168036310181,57,12
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,SPARSE_TERMINAL,0.0,0.0,57,0
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,UNORDERED_VALID_COUNT,0.0,0.0,57,0
P1V5_F04_920004__R7_loss_recovery_started_not_completed_terminal,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,-1.0,0.0,57,0
P1V5_F04_920004__R8_commanded_release,FULL_FROZEN,0.16666666666666663,0.16666666666666663,41,1
P1V5_F04_920004__R8_commanded_release,GRAPH_COST_PHI,0.16666666666666663,0.16666666666666663,41,1
P1V5_F04_920004__R8_commanded_release,GRAPH_COST_DEBT,0.16666666666666663,0.16666666666666663,41,1
P1V5_F04_920004__R8_commanded_release,GRAPH_COST_ONLY,0.16666666666666663,0.16666666666666663,41,1
P1V5_F04_920004__R8_commanded_release,OLD_GLOBAL_PHI_DIAGNOSTIC,0.16666666666666663,0.16666666666666663,41,1
P1V5_F04_920004__R8_commanded_release,PAIRED_EVENT_BALANCED,0.0,0.0,41,0
P1V5_F04_920004__R8_commanded_release,V6_CAP_COST_ONLY,0.0,0.16666666666666663,41,1
P1V5_F04_920004__R8_commanded_release,V6_CAP_WITHIN_PHI_ABLATION,0.0,0.16666666666666663,41,1
P1V5_F04_920004__R8_commanded_release,V6_CAP_POTENTIAL,0.0,0.16666666666666663,41,1
P1V5_F04_920004__R8_commanded_release,SPARSE_TERMINAL,0.0,0.0,41,0
P1V5_F04_920004__R8_commanded_release,UNORDERED_VALID_COUNT,0.0,0.0,41,0
P1V5_F04_920004__R8_commanded_release,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.0,0.0,41,0
P1V5_F05_920005__D1_A_then_B_clean_success,FULL_FROZEN,0.75,0.75,131,2
P1V5_F05_920005__D1_A_then_B_clean_success,GRAPH_COST_PHI,0.75,0.75,131,2
P1V5_F05_920005__D1_A_then_B_clean_success,GRAPH_COST_DEBT,0.75,0.75,131,2
P1V5_F05_920005__D1_A_then_B_clean_success,GRAPH_COST_ONLY,0.75,0.75,131,2
P1V5_F05_920005__D1_A_then_B_clean_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,0.75,131,2
P1V5_F05_920005__D1_A_then_B_clean_success,PAIRED_EVENT_BALANCED,0.0,0.0,131,0
P1V5_F05_920005__D1_A_then_B_clean_success,V6_CAP_COST_ONLY,0.75,1.0833333333333333,131,6
P1V5_F05_920005__D1_A_then_B_clean_success,V6_CAP_WITHIN_PHI_ABLATION,0.7763954544958445,1.1097287878291777,131,22
P1V5_F05_920005__D1_A_then_B_clean_success,V6_CAP_POTENTIAL,0.75,1.248385268518687,131,22
P1V5_F05_920005__D1_A_then_B_clean_success,LINEAR_A_FIRST_R1,1.0,1.0,131,2
P1V5_F05_920005__D1_A_then_B_clean_success,LINEAR_B_FIRST_R1,1.0,1.0,131,1
P1V5_F05_920005__D1_A_then_B_clean_success,UNORDERED_R1,1.0,1.0,131,2
P1V5_F05_920005__D1_A_then_B_clean_success,SPARSE_TERMINAL,1.0,1.0,131,1
P1V5_F05_920005__D1_A_then_B_clean_success,UNORDERED_VALID_COUNT,1.0,1.0,131,2
P1V5_F05_920005__D1_A_then_B_clean_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.0,131,2
P1V5_F05_920005__D2_B_then_A_clean_success,FULL_FROZEN,0.75,0.75,131,2
P1V5_F05_920005__D2_B_then_A_clean_success,GRAPH_COST_PHI,0.75,0.75,131,2
P1V5_F05_920005__D2_B_then_A_clean_success,GRAPH_COST_DEBT,0.75,0.75,131,2
P1V5_F05_920005__D2_B_then_A_clean_success,GRAPH_COST_ONLY,0.75,0.75,131,2
P1V5_F05_920005__D2_B_then_A_clean_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,0.75,131,2
P1V5_F05_920005__D2_B_then_A_clean_success,PAIRED_EVENT_BALANCED,0.0,0.0,131,0
P1V5_F05_920005__D2_B_then_A_clean_success,V6_CAP_COST_ONLY,0.75,1.0833333333333333,131,6
P1V5_F05_920005__D2_B_then_A_clean_success,V6_CAP_WITHIN_PHI_ABLATION,0.776394331712496,1.1097276650458294,131,22
P1V5_F05_920005__D2_B_then_A_clean_success,V6_CAP_POTENTIAL,0.75,1.248385337204514,131,22
P1V5_F05_920005__D2_B_then_A_clean_success,LINEAR_A_FIRST_R1,1.0,1.0,131,1
P1V5_F05_920005__D2_B_then_A_clean_success,LINEAR_B_FIRST_R1,1.0,1.0,131,2
P1V5_F05_920005__D2_B_then_A_clean_success,UNORDERED_R1,1.0,1.0,131,2
P1V5_F05_920005__D2_B_then_A_clean_success,SPARSE_TERMINAL,1.0,1.0,131,1
P1V5_F05_920005__D2_B_then_A_clean_success,UNORDERED_VALID_COUNT,1.0,1.0,131,2
P1V5_F05_920005__D2_B_then_A_clean_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.0,131,2
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,FULL_FROZEN,0.75,1.0,171,3
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_PHI,0.75,1.0,171,3
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,1.0,171,3
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,1.0,171,3
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,1.0,171,3
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,PAIRED_EVENT_BALANCED,0.0,1.0,171,1
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,V6_CAP_COST_ONLY,0.75,1.3333333333333333,171,8
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,V6_CAP_WITHIN_PHI_ABLATION,0.7751518971192595,1.3584852304525927,171,25
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,V6_CAP_POTENTIAL,0.75,1.57224898951145,171,25
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,LINEAR_A_FIRST_R1,1.0,1.0,171,2
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,LINEAR_B_FIRST_R1,1.0,1.0,171,1
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,UNORDERED_R1,1.0,1.0,171,2
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,171,1
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,UNORDERED_VALID_COUNT,1.0,1.0,171,2
P1V5_F05_920005__D3_A_done_B_loss_recovery_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.5,171,3
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,FULL_FROZEN,0.75,1.0,171,3
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_PHI,0.75,1.0,171,3
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_DEBT,0.75,1.0,171,3
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,GRAPH_COST_ONLY,0.75,1.0,171,3
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,1.0,171,3
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,PAIRED_EVENT_BALANCED,0.0,1.0,171,1
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,V6_CAP_COST_ONLY,0.75,1.3333333333333333,171,8
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,V6_CAP_WITHIN_PHI_ABLATION,0.7761734695529724,1.3595068028863058,171,25
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,V6_CAP_POTENTIAL,0.75,1.5721874347081333,171,25
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,LINEAR_A_FIRST_R1,1.0,1.0,171,1
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,LINEAR_B_FIRST_R1,1.0,1.0,171,2
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,UNORDERED_R1,1.0,1.0,171,2
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,SPARSE_TERMINAL,1.0,1.0,171,1
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,UNORDERED_VALID_COUNT,1.0,1.0,171,2
P1V5_F05_920005__D4_B_done_A_loss_recovery_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.5,171,3
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,FULL_FROZEN,0.75,1.0,259,3
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,GRAPH_COST_PHI,0.75,1.0,259,3
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,GRAPH_COST_DEBT,0.75,1.0,259,3
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,GRAPH_COST_ONLY,0.75,1.0,259,3
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,1.0,259,3
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,PAIRED_EVENT_BALANCED,0.0,0.0,259,0
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,V6_CAP_COST_ONLY,0.75,1.6666666666666665,259,10
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,V6_CAP_WITHIN_PHI_ABLATION,0.7698183237832366,1.6988079481044318,259,34
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,V6_CAP_POTENTIAL,0.75,1.974198802609193,259,34
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,LINEAR_A_FIRST_R1,1.0,1.3333333333333335,259,3
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,LINEAR_B_FIRST_R1,1.0,1.0,259,1
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,UNORDERED_R1,1.0,1.3333333333333335,259,3
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,SPARSE_TERMINAL,1.0,1.0,259,1
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,UNORDERED_VALID_COUNT,1.0,1.5,259,3
P1V5_F05_920005__D5_completed_subgoal_invalidated_restored,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.5,259,3
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,FULL_FROZEN,0.25,0.5,139,2
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_PHI,0.25,0.5,139,2
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_DEBT,0.25,0.5,139,2
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,GRAPH_COST_ONLY,0.25,0.5,139,2
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,OLD_GLOBAL_PHI_DIAGNOSTIC,0.25,0.5,139,2
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,PAIRED_EVENT_BALANCED,0.0,0.0,139,0
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,V6_CAP_COST_ONLY,0.3333333333333333,0.9166666666666665,139,5
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,V6_CAP_WITHIN_PHI_ABLATION,0.34653223818487083,0.929865571518204,139,21
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,V6_CAP_POTENTIAL,0.3333333333333333,1.0825258955532415,139,21
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_A_FIRST_R1,0.3333333333333333,0.6666666666666666,139,2
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,LINEAR_B_FIRST_R1,0.0,0.0,139,0
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_R1,0.3333333333333333,0.6666666666666666,139,2
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,SPARSE_TERMINAL,0.0,0.0,139,0
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,UNORDERED_VALID_COUNT,0.5,1.0,139,2
P1V5_F05_920005__D6_repeat_completed_subgoal_then_terminal_failure,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.5,1.0,139,2
P1V5_F05_920005__R1_clean_transport_success,FULL_FROZEN,1.1378426616666657,1.3045093283333324,67,11
P1V5_F05_920005__R1_clean_transport_success,GRAPH_COST_PHI,1.1378426616666657,1.3045093283333324,67,11
P1V5_F05_920005__R1_clean_transport_success,GRAPH_COST_DEBT,0.6666666666666666,0.8333333333333333,67,3
P1V5_F05_920005__R1_clean_transport_success,GRAPH_COST_ONLY,0.6666666666666666,0.8333333333333333,67,3
P1V5_F05_920005__R1_clean_transport_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666666,1.3045093283333324,67,11
P1V5_F05_920005__R1_clean_transport_success,PAIRED_EVENT_BALANCED,0.0,0.0,67,0
P1V5_F05_920005__R1_clean_transport_success,V6_CAP_COST_ONLY,0.6666666666666666,0.8333333333333333,67,3
P1V5_F05_920005__R1_clean_transport_success,V6_CAP_WITHIN_PHI_ABLATION,0.6930643875327469,0.8597310541994136,67,11
P1V5_F05_920005__R1_clean_transport_success,V6_CAP_POTENTIAL,0.6666666666666666,0.9983851298743848,67,11
P1V5_F05_920005__R1_clean_transport_success,SPARSE_TERMINAL,1.0,1.0,67,1
P1V5_F05_920005__R1_clean_transport_success,UNORDERED_VALID_COUNT,1.0,1.0,67,1
P1V5_F05_920005__R1_clean_transport_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.0,67,1
P1V5_F05_920005__R2_loss_at_40pct_recover_success,FULL_FROZEN,0.9361265449675384,1.6027932116342052,117,24
P1V5_F05_920005__R2_loss_at_40pct_recover_success,GRAPH_COST_PHI,0.9361265449675384,1.6027932116342052,117,24
P1V5_F05_920005__R2_loss_at_40pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333335,117,5
P1V5_F05_920005__R2_loss_at_40pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F05_920005__R2_loss_at_40pct_recover_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,2.0230907821801942,117,24
P1V5_F05_920005__R2_loss_at_40pct_recover_success,PAIRED_EVENT_BALANCED,0.0,1.0,117,1
P1V5_F05_920005__R2_loss_at_40pct_recover_success,V6_CAP_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F05_920005__R2_loss_at_40pct_recover_success,V6_CAP_WITHIN_PHI_ABLATION,0.7564861999122813,1.423152866578948,117,23
P1V5_F05_920005__R2_loss_at_40pct_recover_success,V6_CAP_POTENTIAL,0.6666666666666666,1.5632519094190436,117,23
P1V5_F05_920005__R2_loss_at_40pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117,1
P1V5_F05_920005__R2_loss_at_40pct_recover_success,UNORDERED_VALID_COUNT,1.0,1.0,117,1
P1V5_F05_920005__R2_loss_at_40pct_recover_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,2.0,117,2
P1V5_F05_920005__R3_loss_at_80pct_recover_success,FULL_FROZEN,1.1044181307172276,1.7710847973838943,117,24
P1V5_F05_920005__R3_loss_at_80pct_recover_success,GRAPH_COST_PHI,1.1044181307172276,1.7710847973838943,117,24
P1V5_F05_920005__R3_loss_at_80pct_recover_success,GRAPH_COST_DEBT,0.6666666666666667,1.3333333333333335,117,5
P1V5_F05_920005__R3_loss_at_80pct_recover_success,GRAPH_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F05_920005__R3_loss_at_80pct_recover_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666666,2.2190342768711773,117,24
P1V5_F05_920005__R3_loss_at_80pct_recover_success,PAIRED_EVENT_BALANCED,0.0,1.0,117,1
P1V5_F05_920005__R3_loss_at_80pct_recover_success,V6_CAP_COST_ONLY,0.6666666666666667,1.3333333333333335,117,5
P1V5_F05_920005__R3_loss_at_80pct_recover_success,V6_CAP_WITHIN_PHI_ABLATION,0.8125837062744274,1.4792503729410942,117,23
P1V5_F05_920005__R3_loss_at_80pct_recover_success,V6_CAP_POTENTIAL,0.6666666666666666,1.628566769880324,117,23
P1V5_F05_920005__R3_loss_at_80pct_recover_success,SPARSE_TERMINAL,1.0,1.0,117,1
P1V5_F05_920005__R3_loss_at_80pct_recover_success,UNORDERED_VALID_COUNT,1.0,1.0,117,1
P1V5_F05_920005__R3_loss_at_80pct_recover_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,2.0,117,2
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,FULL_FROZEN,1.5382040980820846,3.890953462168664,289,66
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,GRAPH_COST_PHI,1.5382040980820846,3.890953462168664,289,66
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.0,289,13
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.0,289,13
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,4.152165529589875,289,64
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,PAIRED_EVENT_BALANCED,0.0,3.0,289,3
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,V6_CAP_COST_ONLY,0.6666666666666667,3.0,289,13
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,V6_CAP_WITHIN_PHI_ABLATION,0.9571798306478334,3.296985210125695,289,65
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,V6_CAP_POTENTIAL,0.6666666666666666,3.495163487858455,289,65
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,SPARSE_TERMINAL,1.0,1.0,289,1
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,UNORDERED_VALID_COUNT,1.0,1.0,289,1
P1V5_F05_920005__R4_three_cycles_at_40pct_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,4.0,289,4
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,FULL_FROZEN,1.8317309468585659,4.548744664970054,289,66
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,GRAPH_COST_PHI,1.8317309468585659,4.548744664970054,289,66
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,GRAPH_COST_DEBT,0.6666666666666667,3.3333333333333335,289,13
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,GRAPH_COST_ONLY,0.6666666666666667,3.3333333333333335,289,13
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.6666666666666667,5.168704336391571,289,64
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,PAIRED_EVENT_BALANCED,0.0,3.0,289,3
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,V6_CAP_COST_ONLY,0.6666666666666667,3.3333333333333335,289,13
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,V6_CAP_WITHIN_PHI_ABLATION,1.055022656201753,3.7384717664241065,289,65
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,V6_CAP_POTENTIAL,0.6666666666666665,3.906239808894154,289,65
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,SPARSE_TERMINAL,3.0,3.0,289,3
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,UNORDERED_VALID_COUNT,1.0,3.0,289,3
P1V5_F05_920005__R5_three_cycles_at_80pct_then_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,6.0,289,6
P1V5_F05_920005__R6_three_closed_cycles_then_stop,FULL_FROZEN,0.9002330433313109,3.086315740751224,255,52
P1V5_F05_920005__R6_three_closed_cycles_then_stop,GRAPH_COST_PHI,0.9002330433313109,3.086315740751224,255,52
P1V5_F05_920005__R6_three_closed_cycles_then_stop,GRAPH_COST_DEBT,0.3333333333333334,2.5,255,12
P1V5_F05_920005__R6_three_closed_cycles_then_stop,GRAPH_COST_ONLY,0.3333333333333334,2.5,255,12
P1V5_F05_920005__R6_three_closed_cycles_then_stop,OLD_GLOBAL_PHI_DIAGNOSTIC,0.5257151295814231,3.347527808172435,255,50
P1V5_F05_920005__R6_three_closed_cycles_then_stop,PAIRED_EVENT_BALANCED,0.0,3.0,255,3
P1V5_F05_920005__R6_three_closed_cycles_then_stop,V6_CAP_COST_ONLY,0.3333333333333335,2.5,255,12
P1V5_F05_920005__R6_three_closed_cycles_then_stop,V6_CAP_WITHIN_PHI_ABLATION,0.522300027006812,2.695438739818007,255,51
P1V5_F05_920005__R6_three_closed_cycles_then_stop,V6_CAP_POTENTIAL,0.3974600300709531,2.893617017550767,255,51
P1V5_F05_920005__R6_three_closed_cycles_then_stop,SPARSE_TERMINAL,0.0,0.0,255,0
P1V5_F05_920005__R6_three_closed_cycles_then_stop,UNORDERED_VALID_COUNT,0.0,0.0,255,0
P1V5_F05_920005__R6_three_closed_cycles_then_stop,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.0,3.0,255,3
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,FULL_FROZEN,0.027685468630383403,0.5276854686303833,57,13
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_PHI,0.027685468630383403,0.5276854686303833,57,13
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_DEBT,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,GRAPH_COST_ONLY,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,OLD_GLOBAL_PHI_DIAGNOSTIC,-0.16666666666666669,0.5276854686303833,57,13
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,PAIRED_EVENT_BALANCED,-1.0,0.0,57,0
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,V6_CAP_COST_ONLY,-0.16666666666666669,0.3333333333333333,57,2
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,V6_CAP_WITHIN_PHI_ABLATION,-0.10188318660359272,0.39811681339640725,57,12
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,V6_CAP_POTENTIAL,-0.16666666666666674,0.39811681339640725,57,12
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,SPARSE_TERMINAL,0.0,0.0,57,0
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,UNORDERED_VALID_COUNT,0.0,0.0,57,0
P1V5_F05_920005__R7_loss_recovery_started_not_completed_terminal,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,-1.0,0.0,57,0
P1V5_F05_920005__R8_commanded_release,FULL_FROZEN,0.16666666666666663,0.16666666666666663,41,1
P1V5_F05_920005__R8_commanded_release,GRAPH_COST_PHI,0.16666666666666663,0.16666666666666663,41,1
P1V5_F05_920005__R8_commanded_release,GRAPH_COST_DEBT,0.16666666666666663,0.16666666666666663,41,1
P1V5_F05_920005__R8_commanded_release,GRAPH_COST_ONLY,0.16666666666666663,0.16666666666666663,41,1
P1V5_F05_920005__R8_commanded_release,OLD_GLOBAL_PHI_DIAGNOSTIC,0.16666666666666663,0.16666666666666663,41,1
P1V5_F05_920005__R8_commanded_release,PAIRED_EVENT_BALANCED,0.0,0.0,41,0
P1V5_F05_920005__R8_commanded_release,V6_CAP_COST_ONLY,0.0,0.16666666666666663,41,1
P1V5_F05_920005__R8_commanded_release,V6_CAP_WITHIN_PHI_ABLATION,0.0,0.16666666666666663,41,1
P1V5_F05_920005__R8_commanded_release,V6_CAP_POTENTIAL,0.0,0.16666666666666663,41,1
P1V5_F05_920005__R8_commanded_release,SPARSE_TERMINAL,0.0,0.0,41,0
P1V5_F05_920005__R8_commanded_release,UNORDERED_VALID_COUNT,0.0,0.0,41,0
P1V5_F05_920005__R8_commanded_release,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,0.0,0.0,41,0
P1V5_F06_920006__D1_A_then_B_clean_success,FULL_FROZEN,0.75,0.75,131,2
P1V5_F06_920006__D1_A_then_B_clean_success,GRAPH_COST_PHI,0.75,0.75,131,2
P1V5_F06_920006__D1_A_then_B_clean_success,GRAPH_COST_DEBT,0.75,0.75,131,2
P1V5_F06_920006__D1_A_then_B_clean_success,GRAPH_COST_ONLY,0.75,0.75,131,2
P1V5_F06_920006__D1_A_then_B_clean_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,0.75,131,2
P1V5_F06_920006__D1_A_then_B_clean_success,PAIRED_EVENT_BALANCED,0.0,0.0,131,0
P1V5_F06_920006__D1_A_then_B_clean_success,V6_CAP_COST_ONLY,0.75,1.0833333333333333,131,6
P1V5_F06_920006__D1_A_then_B_clean_success,V6_CAP_WITHIN_PHI_ABLATION,0.7763948403748848,1.109728173708218,131,22
P1V5_F06_920006__D1_A_then_B_clean_success,V6_CAP_POTENTIAL,0.75,1.2483853060872936,131,22
P1V5_F06_920006__D1_A_then_B_clean_success,LINEAR_A_FIRST_R1,1.0,1.0,131,2
P1V5_F06_920006__D1_A_then_B_clean_success,LINEAR_B_FIRST_R1,1.0,1.0,131,1
P1V5_F06_920006__D1_A_then_B_clean_success,UNORDERED_R1,1.0,1.0,131,2
P1V5_F06_920006__D1_A_then_B_clean_success,SPARSE_TERMINAL,1.0,1.0,131,1
P1V5_F06_920006__D1_A_then_B_clean_success,UNORDERED_VALID_COUNT,1.0,1.0,131,2
P1V5_F06_920006__D1_A_then_B_clean_success,VALID_COUNT_PLUS_MATCHED_EVENTS_V1,1.0,1.0,131,2
P1V5_F06_920006__D2_B_then_A_clean_success,FULL_FROZEN,0.75,0.75,131,2
P1V5_F06_920006__D2_B_then_A_clean_success,GRAPH_COST_PHI,0.75,0.75,131,2
P1V5_F06_920006__D2_B_then_A_clean_success,GRAPH_COST_DEBT,0.75,0.75,131,2
P1V5_F06_920006__D2_B_then_A_clean_success,GRAPH_COST_ONLY,0.75,0.75,131,2
P1V5_F06_920006__D2_B_then_A_clean_success,OLD_GLOBAL_PHI_DIAGNOSTIC,0.75,0.75,131,2
P1V5_F06_920006__D2_B_then_A_clean_success,PAIRED_EVENT_BALANCED,0.0,0.0,131,0
P1V5_F06_920006__D2_B_then_A_clean_success,V6_CAP_COST_ONLY,0.75,1.0833333333333333,131,6
P1V5_F06_920006__D2_B_then_A_clean_success,V6_CAP_WITHIN_PHI_ABLATION,0.7763945058693015,1.1097278392026348,131,22
P1V5_F06_920006__D2_B_then_A_clean_success,V6_CAP_POTENTIAL,0.75,1.2483853265505402,131,22
P1V5_F06_920006__D2_B_then_A_clean_success,LINEAR_A_FIRST_R1,1.0,1.0,131,1
P1V5_F06_920006__D2_B_then_A_clean_success,LINEAR_B_FIRST_R1,1.0,1.0,131,2
P1V5_F06_920006__D2_B_then_A_clean_success,UNORDERED_R1,1.0,1.0,131,2
