budget,proportion,delete_k,matrix_column,original_demo_index,deletion_frequency
75,0.1,19,112,186,0.0
75,0.1,19,113,187,0.0
75,0.1,19,114,188,0.018
75,0.1,19,115,190,0.0
75,0.1,19,116,191,0.407
75,0.1,19,117,194,0.182
75,0.1,19,118,196,0.0
75,0.1,19,119,197,0.82
75,0.1,19,120,198,0.0
75,0.1,19,121,200,0.0
75,0.1,19,122,201,0.875
75,0.1,19,123,202,0.0
75,0.1,19,124,203,0.0
75,0.1,19,125,204,0.036
75,0.1,19,126,205,0.0
75,0.1,19,127,206,0.0
75,0.1,19,128,208,0.0
75,0.1,19,129,209,0.062
75,0.1,19,130,210,0.0
75,0.1,19,131,211,0.0
75,0.1,19,132,213,0.0
75,0.1,19,133,215,0.0
75,0.1,19,134,216,0.002
75,0.1,19,135,217,0.0
75,0.1,19,136,218,0.0
75,0.1,19,137,219,0.0
75,0.1,19,138,220,0.033
75,0.1,19,139,221,0.424
75,0.1,19,140,222,0.0
75,0.1,19,141,223,0.0
75,0.1,19,142,224,0.715
75,0.1,19,143,225,0.665
75,0.1,19,144,227,0.0
75,0.1,19,145,228,0.0
75,0.1,19,146,230,0.993
75,0.1,19,147,234,0.393
75,0.1,19,148,235,0.044
75,0.1,19,149,236,0.837
75,0.1,19,150,237,0.002
75,0.1,19,151,239,0.029
75,0.1,19,152,242,0.057
75,0.1,19,153,243,0.95
75,0.1,19,154,244,0.005
75,0.1,19,155,247,0.986
75,0.1,19,156,250,0.005
75,0.1,19,157,253,0.018
75,0.1,19,158,254,0.0
75,0.1,19,159,255,0.0
75,0.1,19,160,256,0.02
75,0.1,19,161,257,0.001
75,0.1,19,162,258,0.002
75,0.1,19,163,259,0.0
75,0.1,19,164,260,0.0
75,0.1,19,165,261,0.927
75,0.1,19,166,262,0.001
75,0.1,19,167,263,0.0
75,0.1,19,168,265,0.001
75,0.1,19,169,268,0.0
75,0.1,19,170,269,0.57
75,0.1,19,171,270,0.0
75,0.1,19,172,271,0.21
75,0.1,19,173,272,0.0
75,0.1,19,174,273,0.0
75,0.1,19,175,274,0.0
75,0.1,19,176,275,0.0
75,0.1,19,177,276,0.0
75,0.1,19,178,278,0.0
75,0.1,19,179,279,0.0
75,0.1,19,180,280,0.0
75,0.1,19,181,286,0.0
75,0.1,19,182,287,0.0
75,0.1,19,183,289,0.19
75,0.1,19,184,290,0.711
75,0.1,19,185,291,0.0
75,0.1,19,186,292,0.0
75,0.1,19,187,294,0.0
75,0.1,19,188,296,0.0
75,0.1,19,189,297,0.0
75,0.1,19,190,298,0.0
75,0.1,19,191,299,0.01
75,0.2,38,0,0,0.0
75,0.2,38,1,1,0.0
75,0.2,38,2,3,0.0
75,0.2,38,3,5,0.331
75,0.2,38,4,6,0.0
75,0.2,38,5,7,0.272
75,0.2,38,6,11,0.0
75,0.2,38,7,13,0.0
75,0.2,38,8,15,0.0
75,0.2,38,9,16,0.0
75,0.2,38,10,18,0.007
75,0.2,38,11,19,0.0
75,0.2,38,12,20,0.0
75,0.2,38,13,21,0.008
75,0.2,38,14,27,0.0
75,0.2,38,15,28,0.01
75,0.2,38,16,30,0.0
75,0.2,38,17,31,0.0
75,0.2,38,18,32,0.0
75,0.2,38,19,33,0.467
75,0.2,38,20,34,0.003
75,0.2,38,21,35,0.011
75,0.2,38,22,36,0.002
75,0.2,38,23,37,0.005
75,0.2,38,24,38,0.0
75,0.2,38,25,39,0.001
75,0.2,38,26,41,0.358
75,0.2,38,27,42,0.0
75,0.2,38,28,44,0.157
75,0.2,38,29,45,0.0
75,0.2,38,30,47,0.01
75,0.2,38,31,48,0.0
75,0.2,38,32,50,0.588
75,0.2,38,33,52,0.0
75,0.2,38,34,53,0.0
75,0.2,38,35,55,0.042
75,0.2,38,36,57,0.005
75,0.2,38,37,60,0.009
75,0.2,38,38,62,0.0
75,0.2,38,39,64,0.916
75,0.2,38,40,65,0.029
75,0.2,38,41,66,0.0
75,0.2,38,42,67,0.0
75,0.2,38,43,68,0.0
75,0.2,38,44,70,0.0
75,0.2,38,45,71,0.196
75,0.2,38,46,72,0.0
75,0.2,38,47,74,0.0
75,0.2,38,48,75,0.99
75,0.2,38,49,80,0.0
75,0.2,38,50,81,0.001
75,0.2,38,51,82,0.03
75,0.2,38,52,83,0.96
75,0.2,38,53,85,0.368
75,0.2,38,54,86,0.025
75,0.2,38,55,87,0.0
75,0.2,38,56,90,0.882
75,0.2,38,57,93,1.0
75,0.2,38,58,94,0.907
75,0.2,38,59,97,0.028
75,0.2,38,60,98,0.0
75,0.2,38,61,100,0.279
75,0.2,38,62,104,0.0
75,0.2,38,63,105,0.776
75,0.2,38,64,106,0.005
75,0.2,38,65,110,0.979
75,0.2,38,66,113,0.106
75,0.2,38,67,114,0.0
75,0.2,38,68,117,0.0
75,0.2,38,69,119,0.0
75,0.2,38,70,120,0.869
75,0.2,38,71,121,0.184
75,0.2,38,72,124,0.015
75,0.2,38,73,125,0.0
75,0.2,38,74,126,0.726
75,0.2,38,75,127,0.449
75,0.2,38,76,131,0.0
75,0.2,38,77,132,0.003
75,0.2,38,78,133,0.001
75,0.2,38,79,134,0.0
75,0.2,38,80,135,0.0
75,0.2,38,81,136,0.991
75,0.2,38,82,138,0.149
75,0.2,38,83,139,0.0
75,0.2,38,84,140,0.121
75,0.2,38,85,141,0.0
75,0.2,38,86,142,0.0
75,0.2,38,87,145,0.764
75,0.2,38,88,146,0.0
75,0.2,38,89,150,0.002
75,0.2,38,90,151,0.0
75,0.2,38,91,152,0.0
75,0.2,38,92,156,0.014
75,0.2,38,93,159,0.0
75,0.2,38,94,160,0.0
75,0.2,38,95,161,0.0
75,0.2,38,96,163,0.001
75,0.2,38,97,164,0.001
75,0.2,38,98,166,0.316
75,0.2,38,99,168,0.166
75,0.2,38,100,171,0.0
75,0.2,38,101,172,0.0
75,0.2,38,102,173,0.003
75,0.2,38,103,174,0.009
75,0.2,38,104,175,0.0
75,0.2,38,105,176,0.0
75,0.2,38,106,178,0.0
75,0.2,38,107,179,0.694
75,0.2,38,108,180,0.104
75,0.2,38,109,181,0.0
75,0.2,38,110,183,0.031
75,0.2,38,111,185,0.0
75,0.2,38,112,186,0.0
75,0.2,38,113,187,0.0
75,0.2,38,114,188,0.618
75,0.2,38,115,190,0.0
75,0.2,38,116,191,0.914
75,0.2,38,117,194,0.697
75,0.2,38,118,196,0.0
75,0.2,38,119,197,0.985
75,0.2,38,120,198,0.062
75,0.2,38,121,200,0.001
75,0.2,38,122,201,0.981
75,0.2,38,123,202,0.0
75,0.2,38,124,203,0.0
75,0.2,38,125,204,0.2
75,0.2,38,126,205,0.0
75,0.2,38,127,206,0.0
75,0.2,38,128,208,0.001
75,0.2,38,129,209,0.551
75,0.2,38,130,210,0.017
75,0.2,38,131,211,0.0
75,0.2,38,132,213,0.0
75,0.2,38,133,215,0.0
75,0.2,38,134,216,0.039
75,0.2,38,135,217,0.032
75,0.2,38,136,218,0.004
75,0.2,38,137,219,0.0
75,0.2,38,138,220,0.602
75,0.2,38,139,221,0.775
75,0.2,38,140,222,0.02
75,0.2,38,141,223,0.001
75,0.2,38,142,224,0.982
75,0.2,38,143,225,0.865
75,0.2,38,144,227,0.0
75,0.2,38,145,228,0.001
75,0.2,38,146,230,1.0
75,0.2,38,147,234,0.856
75,0.2,38,148,235,0.308
75,0.2,38,149,236,0.953
75,0.2,38,150,237,0.454
75,0.2,38,151,239,0.484
75,0.2,38,152,242,0.63
75,0.2,38,153,243,0.985
75,0.2,38,154,244,0.249
75,0.2,38,155,247,0.999
75,0.2,38,156,250,0.435
75,0.2,38,157,253,0.115
75,0.2,38,158,254,0.032
75,0.2,38,159,255,0.0
75,0.2,38,160,256,0.68
75,0.2,38,161,257,0.092
75,0.2,38,162,258,0.382
75,0.2,38,163,259,0.032
75,0.2,38,164,260,0.0
75,0.2,38,165,261,0.984
75,0.2,38,166,262,0.059
75,0.2,38,167,263,0.079
75,0.2,38,168,265,0.081
75,0.2,38,169,268,0.0
75,0.2,38,170,269,0.792
75,0.2,38,171,270,0.0
75,0.2,38,172,271,0.595
75,0.2,38,173,272,0.006
75,0.2,38,174,273,0.047
75,0.2,38,175,274,0.021
75,0.2,38,176,275,0.004
75,0.2,38,177,276,0.039
75,0.2,38,178,278,0.0
75,0.2,38,179,279,0.018
75,0.2,38,180,280,0.032
75,0.2,38,181,286,0.0
75,0.2,38,182,287,0.0
75,0.2,38,183,289,0.719
75,0.2,38,184,290,0.927
75,0.2,38,185,291,0.002
75,0.2,38,186,292,0.0
75,0.2,38,187,294,0.001
75,0.2,38,188,296,0.0
75,0.2,38,189,297,0.0
75,0.2,38,190,298,0.0
75,0.2,38,191,299,0.184
75,0.3,58,0,0,0.015
75,0.3,58,1,1,0.024
75,0.3,58,2,3,0.0
75,0.3,58,3,5,0.799
75,0.3,58,4,6,0.01
75,0.3,58,5,7,0.741
75,0.3,58,6,11,0.161
75,0.3,58,7,13,0.0
75,0.3,58,8,15,0.0
75,0.3,58,9,16,0.0
75,0.3,58,10,18,0.108
75,0.3,58,11,19,0.001
75,0.3,58,12,20,0.0
75,0.3,58,13,21,0.272
75,0.3,58,14,27,0.0
75,0.3,58,15,28,0.108
75,0.3,58,16,30,0.0
75,0.3,58,17,31,0.012
75,0.3,58,18,32,0.001
75,0.3,58,19,33,0.863
75,0.3,58,20,34,0.042
75,0.3,58,21,35,0.219
75,0.3,58,22,36,0.065
75,0.3,58,23,37,0.072
75,0.3,58,24,38,0.014
75,0.3,58,25,39,0.004
75,0.3,58,26,41,0.769
75,0.3,58,27,42,0.003
75,0.3,58,28,44,0.633
75,0.3,58,29,45,0.0
75,0.3,58,30,47,0.216
75,0.3,58,31,48,0.001
75,0.3,58,32,50,0.857
75,0.3,58,33,52,0.023
75,0.3,58,34,53,0.03
75,0.3,58,35,55,0.126
75,0.3,58,36,57,0.082
75,0.3,58,37,60,0.058
75,0.3,58,38,62,0.011
75,0.3,58,39,64,0.941
75,0.3,58,40,65,0.139
75,0.3,58,41,66,0.0
75,0.3,58,42,67,0.0
75,0.3,58,43,68,0.002
75,0.3,58,44,70,0.001
75,0.3,58,45,71,0.366
75,0.3,58,46,72,0.007
75,0.3,58,47,74,0.033
75,0.3,58,48,75,1.0
75,0.3,58,49,80,0.0
75,0.3,58,50,81,0.002
75,0.3,58,51,82,0.095
75,0.3,58,52,83,0.992
75,0.3,58,53,85,0.811
75,0.3,58,54,86,0.133
75,0.3,58,55,87,0.0
75,0.3,58,56,90,0.923
75,0.3,58,57,93,1.0
75,0.3,58,58,94,0.959
75,0.3,58,59,97,0.136
75,0.3,58,60,98,0.01
75,0.3,58,61,100,0.682
75,0.3,58,62,104,0.0
75,0.3,58,63,105,0.919
75,0.3,58,64,106,0.118
75,0.3,58,65,110,1.0
75,0.3,58,66,113,0.414
75,0.3,58,67,114,0.004
75,0.3,58,68,117,0.0
75,0.3,58,69,119,0.0
75,0.3,58,70,120,0.974
75,0.3,58,71,121,0.512
75,0.3,58,72,124,0.116
75,0.3,58,73,125,0.0
75,0.3,58,74,126,0.815
75,0.3,58,75,127,0.93
75,0.3,58,76,131,0.0
75,0.3,58,77,132,0.084
75,0.3,58,78,133,0.012
75,0.3,58,79,134,0.0
75,0.3,58,80,135,0.021
75,0.3,58,81,136,1.0
75,0.3,58,82,138,0.499
75,0.3,58,83,139,0.0
75,0.3,58,84,140,0.584
75,0.3,58,85,141,0.009
75,0.3,58,86,142,0.01
75,0.3,58,87,145,0.903
75,0.3,58,88,146,0.001
75,0.3,58,89,150,0.046
75,0.3,58,90,151,0.069
75,0.3,58,91,152,0.001
75,0.3,58,92,156,0.122
75,0.3,58,93,159,0.0
75,0.3,58,94,160,0.0
75,0.3,58,95,161,0.0
75,0.3,58,96,163,0.017
75,0.3,58,97,164,0.006
75,0.3,58,98,166,0.791
75,0.3,58,99,168,0.457
75,0.3,58,100,171,0.018
75,0.3,58,101,172,0.0
75,0.3,58,102,173,0.039
75,0.3,58,103,174,0.124
75,0.3,58,104,175,0.0
75,0.3,58,105,176,0.0
75,0.3,58,106,178,0.0
75,0.3,58,107,179,0.899
75,0.3,58,108,180,0.433
75,0.3,58,109,181,0.0
75,0.3,58,110,183,0.253
75,0.3,58,111,185,0.024
75,0.3,58,112,186,0.014
75,0.3,58,113,187,0.0
75,0.3,58,114,188,0.957
75,0.3,58,115,190,0.004
75,0.3,58,116,191,0.981
75,0.3,58,117,194,0.876
75,0.3,58,118,196,0.0
75,0.3,58,119,197,0.996
75,0.3,58,120,198,0.353
75,0.3,58,121,200,0.021
75,0.3,58,122,201,0.993
75,0.3,58,123,202,0.0
75,0.3,58,124,203,0.0
75,0.3,58,125,204,0.402
75,0.3,58,126,205,0.004
75,0.3,58,127,206,0.0
75,0.3,58,128,208,0.024
75,0.3,58,129,209,0.808
75,0.3,58,130,210,0.094
75,0.3,58,131,211,0.014
75,0.3,58,132,213,0.0
75,0.3,58,133,215,0.01
75,0.3,58,134,216,0.217
75,0.3,58,135,217,0.131
75,0.3,58,136,218,0.067
75,0.3,58,137,219,0.0
75,0.3,58,138,220,0.891
75,0.3,58,139,221,0.877
75,0.3,58,140,222,0.087
75,0.3,58,141,223,0.01
75,0.3,58,142,224,0.999
75,0.3,58,143,225,0.936
75,0.3,58,144,227,0.0
75,0.3,58,145,228,0.005
75,0.3,58,146,230,1.0
75,0.3,58,147,234,0.953
75,0.3,58,148,235,0.586
75,0.3,58,149,236,0.984
75,0.3,58,150,237,0.866
75,0.3,58,151,239,0.74
75,0.3,58,152,242,0.837
75,0.3,58,153,243,0.986
75,0.3,58,154,244,0.725
75,0.3,58,155,247,1.0
75,0.3,58,156,250,0.932
75,0.3,58,157,253,0.26
75,0.3,58,158,254,0.551
75,0.3,58,159,255,0.0
75,0.3,58,160,256,0.972
75,0.3,58,161,257,0.429
75,0.3,58,162,258,0.85
75,0.3,58,163,259,0.126
75,0.3,58,164,260,0.004
75,0.3,58,165,261,0.998
75,0.3,58,166,262,0.417
75,0.3,58,167,263,0.325
75,0.3,58,168,265,0.481
75,0.3,58,169,268,0.0
75,0.3,58,170,269,0.868
75,0.3,58,171,270,0.001
75,0.3,58,172,271,0.852
75,0.3,58,173,272,0.067
75,0.3,58,174,273,0.315
75,0.3,58,175,274,0.218
75,0.3,58,176,275,0.023
75,0.3,58,177,276,0.215
75,0.3,58,178,278,0.012
75,0.3,58,179,279,0.191
75,0.3,58,180,280,0.21
75,0.3,58,181,286,0.001
75,0.3,58,182,287,0.0
75,0.3,58,183,289,0.919
75,0.3,58,184,290,0.996
75,0.3,58,185,291,0.029
75,0.3,58,186,292,0.041
75,0.3,58,187,294,0.044
75,0.3,58,188,296,0.0
75,0.3,58,189,297,0.0
75,0.3,58,190,298,0.0
75,0.3,58,191,299,0.409
