split,family,motif,slot,fallback_initial,left_error,right_error,structure_hash_left,structure_hash_right,parameter_hash
confirmation,1302219,ALTERNATIVE_COST,0,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,1,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,2,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,3,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,4,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,5,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,6,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,7,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,8,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,9,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,10,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,11,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,12,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,13,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,14,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302219,ALTERNATIVE_COST,15,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,b518de03c3be4b114d7c78f69a5cfc9a4d68af5985fa47015f2cd495fe62c623
confirmation,1302220,ALTERNATIVE_COST,0,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,1,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,2,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,3,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,4,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,5,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,6,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,7,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,8,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,9,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,10,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,11,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,12,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,13,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,14,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302220,ALTERNATIVE_COST,15,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,50f4b56fd02581278a3165c66924343474d2703a947ca1e3653a906c412ea57f
confirmation,1302221,ALTERNATIVE_COST,0,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,1,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,2,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,3,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,4,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,5,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,6,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,7,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,8,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,9,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,10,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,11,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,12,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,13,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,14,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302221,ALTERNATIVE_COST,15,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,8b9701c857f0adf93e1d6f1c2c4fd1fbd2ef6f10b9694f736bdae3cfb4b9dd53
confirmation,1302222,ALTERNATIVE_COST,0,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,1,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,2,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,3,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,4,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,5,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,6,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,7,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,8,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,9,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,10,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,11,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,12,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,13,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,14,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302222,ALTERNATIVE_COST,15,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,4296a8743510162b737607453dc9fe2d2a8e56a6febd987934957ab25d1c883d
confirmation,1302223,ALTERNATIVE_COST,0,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,1,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,2,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,3,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,4,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,5,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,6,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,7,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,8,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,9,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,10,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,11,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,12,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,13,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,14,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302223,ALTERNATIVE_COST,15,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,7c8dfde4467a51b8be02ac77b3c6dfff80026c0c0cf1703536e4a2535869e8d9
confirmation,1302224,ALTERNATIVE_COST,0,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,5dcdd37f3e4e9bae15ba65c3829649f977d17a8ce9ad84e34e8a6bb0a577b8bf
confirmation,1302224,ALTERNATIVE_COST,1,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,5dcdd37f3e4e9bae15ba65c3829649f977d17a8ce9ad84e34e8a6bb0a577b8bf
confirmation,1302224,ALTERNATIVE_COST,2,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,5dcdd37f3e4e9bae15ba65c3829649f977d17a8ce9ad84e34e8a6bb0a577b8bf
confirmation,1302224,ALTERNATIVE_COST,3,False,,,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,ffaf179f54fcdce13c117cb59eb4c3b47f75a68700f8bf6b4e8ba34acbddb730,5dcdd37f3e4e9bae15ba65c3829649f977d17a8ce9ad84e34e8a6bb0a577b8bf
