rollout_id,source_capture_order,candidate_capture_order,time,synthetic_duplicate,fault_role,jpeg_sha256
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,22,22,0.9500000000000006,False,,2682c5b37a7a2ccebad46accf5ff339187b8b7df15064fd52f72a616d9e46c94
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,23,23,1.0000000000000007,False,,e910d9ed3d7f7990948c49338395e83bf0bc7362bad4dd73eb762a7d8314cc94
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,24,24,1.0500000000000007,False,,8df423f89562426d9cf3aa8a8b261d75936635d30ff248d7515c373310a0a2c7
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,25,25,1.1000000000000008,False,,599f5024b2a42476414d88e13ec2510d00d48b5430a56c419aa8180d2aed9de4
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,26,26,1.1500000000000008,False,,7694dc0a661344ddffe314e7c7facbb346b596d444fa93899b9ed29a218aabec
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,27,27,1.2000000000000008,False,,7fa5c6d6544399797025a77052e7e52be28aeb62a1730872eab8254f2aa6f796
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,28,28,1.2500000000000009,False,,b62cd234e656718e44eeec173ffacb0b302bd333f3064d1863bcc0bfe07d41b0
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,29,29,1.300000000000001,False,,c47f040f64be2286d8599614bd2163a09d62028acc888bfda471c6b27fca02a6
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,30,30,1.350000000000001,False,,c67cf1034b618f574fafdfa78622f8c05c83c8811734ad598b98315d7de93af7
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,31,31,1.400000000000001,False,,27f490635f7627229d0eeaa1e0b44f30e2a02aa8bd8576a415a955f1381b2754
L2RAR2_R22_CANON_00_890000__T12_transport_commanded_release,32,32,1.450000000000001,False,,ef614cba91aa92f084bdf019de15caefafc12e9fb28f5d859e45835cf809aa68
