episode_id,from_cluster_id,from_end_t,from_segment_id,root_family_id,source_type,split,to_cluster_id,to_segment_id,to_start_t,transition_index
formal_u2_family_026_r01,5,8,formal_u2_family_026_r01_s02,u2_family_026,train_only_observed_transition,train,4,formal_u2_family_026_r01_s03,9,2
formal_u2_family_026_r01,4,19,formal_u2_family_026_r01_s03,u2_family_026,train_only_observed_transition,train,7,formal_u2_family_026_r01_s04,20,3
formal_u2_family_026_r01,7,22,formal_u2_family_026_r01_s04,u2_family_026,train_only_observed_transition,train,9,formal_u2_family_026_r01_s05,23,4
formal_u2_family_026_r01,9,28,formal_u2_family_026_r01_s05,u2_family_026,train_only_observed_transition,train,2,formal_u2_family_026_r01_s06,29,5
formal_u2_family_026_r02,3,2,formal_u2_family_026_r02_s00,u2_family_026,train_only_observed_transition,train,8,formal_u2_family_026_r02_s01,3,0
formal_u2_family_026_r02,8,5,formal_u2_family_026_r02_s01,u2_family_026,train_only_observed_transition,train,4,formal_u2_family_026_r02_s02,6,1
formal_u2_family_026_r02,4,18,formal_u2_family_026_r02_s02,u2_family_026,train_only_observed_transition,train,7,formal_u2_family_026_r02_s03,19,2
formal_u2_family_026_r02,7,21,formal_u2_family_026_r02_s03,u2_family_026,train_only_observed_transition,train,9,formal_u2_family_026_r02_s04,22,3
formal_u2_family_026_r02,9,26,formal_u2_family_026_r02_s04,u2_family_026,train_only_observed_transition,train,2,formal_u2_family_026_r02_s05,27,4
formal_u2_family_026_r03,3,2,formal_u2_family_026_r03_s00,u2_family_026,train_only_observed_transition,train,8,formal_u2_family_026_r03_s01,3,0
formal_u2_family_026_r03,8,5,formal_u2_family_026_r03_s01,u2_family_026,train_only_observed_transition,train,4,formal_u2_family_026_r03_s02,6,1
formal_u2_family_026_r03,4,17,formal_u2_family_026_r03_s02,u2_family_026,train_only_observed_transition,train,9,formal_u2_family_026_r03_s03,18,2
formal_u2_family_026_r03,9,20,formal_u2_family_026_r03_s03,u2_family_026,train_only_observed_transition,train,9,formal_u2_family_026_r03_s04,21,3
formal_u2_family_026_r03,9,23,formal_u2_family_026_r03_s04,u2_family_026,train_only_observed_transition,train,2,formal_u2_family_026_r03_s05,24,4
formal_u2_family_026_r04,3,2,formal_u2_family_026_r04_s00,u2_family_026,train_only_observed_transition,train,8,formal_u2_family_026_r04_s01,3,0
formal_u2_family_026_r04,8,5,formal_u2_family_026_r04_s01,u2_family_026,train_only_observed_transition,train,5,formal_u2_family_026_r04_s02,6,1
formal_u2_family_026_r04,5,8,formal_u2_family_026_r04_s02,u2_family_026,train_only_observed_transition,train,4,formal_u2_family_026_r04_s03,9,2
formal_u2_family_026_r04,4,18,formal_u2_family_026_r04_s03,u2_family_026,train_only_observed_transition,train,9,formal_u2_family_026_r04_s04,19,3
formal_u2_family_026_r04,9,21,formal_u2_family_026_r04_s04,u2_family_026,train_only_observed_transition,train,2,formal_u2_family_026_r04_s05,22,4
formal_u2_family_026_r05,3,2,formal_u2_family_026_r05_s00,u2_family_026,train_only_observed_transition,train,8,formal_u2_family_026_r05_s01,3,0
formal_u2_family_026_r05,8,5,formal_u2_family_026_r05_s01,u2_family_026,train_only_observed_transition,train,5,formal_u2_family_026_r05_s02,6,1
formal_u2_family_026_r05,5,8,formal_u2_family_026_r05_s02,u2_family_026,train_only_observed_transition,train,4,formal_u2_family_026_r05_s03,9,2
formal_u2_family_026_r05,4,19,formal_u2_family_026_r05_s03,u2_family_026,train_only_observed_transition,train,9,formal_u2_family_026_r05_s04,20,3
formal_u2_family_026_r05,9,22,formal_u2_family_026_r05_s04,u2_family_026,train_only_observed_transition,train,9,formal_u2_family_026_r05_s05,23,4
formal_u2_family_026_r05,9,25,formal_u2_family_026_r05_s05,u2_family_026,train_only_observed_transition,train,2,formal_u2_family_026_r05_s06,26,5
formal_u2_family_027_r00,3,2,formal_u2_family_027_r00_s00,u2_family_027,train_only_observed_transition,train,5,formal_u2_family_027_r00_s01,3,0
formal_u2_family_027_r00,5,5,formal_u2_family_027_r00_s01,u2_family_027,train_only_observed_transition,train,4,formal_u2_family_027_r00_s02,6,1
formal_u2_family_027_r00,4,16,formal_u2_family_027_r00_s02,u2_family_027,train_only_observed_transition,train,9,formal_u2_family_027_r00_s03,17,2
formal_u2_family_027_r00,9,21,formal_u2_family_027_r00_s03,u2_family_027,train_only_observed_transition,train,2,formal_u2_family_027_r00_s04,22,3
formal_u2_family_027_r01,3,2,formal_u2_family_027_r01_s00,u2_family_027,train_only_observed_transition,train,5,formal_u2_family_027_r01_s01,3,0
formal_u2_family_027_r01,5,6,formal_u2_family_027_r01_s01,u2_family_027,train_only_observed_transition,train,4,formal_u2_family_027_r01_s02,7,1
formal_u2_family_027_r01,4,17,formal_u2_family_027_r01_s02,u2_family_027,train_only_observed_transition,train,7,formal_u2_family_027_r01_s03,18,2
formal_u2_family_027_r01,7,20,formal_u2_family_027_r01_s03,u2_family_027,train_only_observed_transition,train,9,formal_u2_family_027_r01_s04,21,3
formal_u2_family_027_r01,9,25,formal_u2_family_027_r01_s04,u2_family_027,train_only_observed_transition,train,2,formal_u2_family_027_r01_s05,26,4
formal_u2_family_027_r02,3,2,formal_u2_family_027_r02_s00,u2_family_027,train_only_observed_transition,train,5,formal_u2_family_027_r02_s01,3,0
formal_u2_family_027_r02,5,5,formal_u2_family_027_r02_s01,u2_family_027,train_only_observed_transition,train,4,formal_u2_family_027_r02_s02,6,1
formal_u2_family_027_r02,4,17,formal_u2_family_027_r02_s02,u2_family_027,train_only_observed_transition,train,9,formal_u2_family_027_r02_s03,18,2
formal_u2_family_027_r02,9,21,formal_u2_family_027_r02_s03,u2_family_027,train_only_observed_transition,train,9,formal_u2_family_027_r02_s04,22,3
formal_u2_family_027_r02,9,24,formal_u2_family_027_r02_s04,u2_family_027,train_only_observed_transition,train,2,formal_u2_family_027_r02_s05,25,4
formal_u2_family_027_r03,3,2,formal_u2_family_027_r03_s00,u2_family_027,train_only_observed_transition,train,5,formal_u2_family_027_r03_s01,3,0
formal_u2_family_027_r03,5,6,formal_u2_family_027_r03_s01,u2_family_027,train_only_observed_transition,train,4,formal_u2_family_027_r03_s02,7,1
formal_u2_family_027_r03,4,16,formal_u2_family_027_r03_s02,u2_family_027,train_only_observed_transition,train,7,formal_u2_family_027_r03_s03,17,2
formal_u2_family_027_r03,7,19,formal_u2_family_027_r03_s03,u2_family_027,train_only_observed_transition,train,9,formal_u2_family_027_r03_s04,20,3
formal_u2_family_027_r03,9,25,formal_u2_family_027_r03_s04,u2_family_027,train_only_observed_transition,train,2,formal_u2_family_027_r03_s05,26,4
