cluster_id,episode_id,evidence_status,observable_contact_loss_count,observable_ever_contact,root_family_id,segment_id,split,unknown_fraction
8,formal_u2_family_007_r01,train_observed_hypothesis,1,True,u2_family_007,formal_u2_family_007_r01_s01,train,0.3333333333333333
1,formal_u2_family_007_r01,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r01_s02,train,0.6666666666666666
1,formal_u2_family_007_r01,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r01_s03,train,1.0
6,formal_u2_family_007_r01,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r01_s04,train,0.9
2,formal_u2_family_007_r01,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r01_s05,train,1.0
3,formal_u2_family_007_r02,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r02_s00,train,0.3333333333333333
1,formal_u2_family_007_r02,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r02_s01,train,1.0
1,formal_u2_family_007_r02,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r02_s02,train,1.0
1,formal_u2_family_007_r02,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r02_s03,train,1.0
6,formal_u2_family_007_r02,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r02_s04,train,0.8888888888888888
2,formal_u2_family_007_r02,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r02_s05,train,1.0
3,formal_u2_family_007_r03,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r03_s00,train,0.3333333333333333
8,formal_u2_family_007_r03,train_observed_hypothesis,1,True,u2_family_007,formal_u2_family_007_r03_s01,train,0.3333333333333333
1,formal_u2_family_007_r03,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r03_s02,train,0.6666666666666666
1,formal_u2_family_007_r03,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r03_s03,train,1.0
6,formal_u2_family_007_r03,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r03_s04,train,0.9090909090909091
2,formal_u2_family_007_r03,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r03_s05,train,1.0
3,formal_u2_family_007_r04,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r04_s00,train,0.6666666666666666
8,formal_u2_family_007_r04,train_observed_hypothesis,1,True,u2_family_007,formal_u2_family_007_r04_s01,train,0.3333333333333333
1,formal_u2_family_007_r04,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r04_s02,train,0.875
6,formal_u2_family_007_r04,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r04_s03,train,0.8888888888888888
2,formal_u2_family_007_r04,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r04_s04,train,1.0
3,formal_u2_family_007_r05,train_observed_hypothesis,0,True,u2_family_007,formal_u2_family_007_r05_s00,train,0.3333333333333333
8,formal_u2_family_007_r05,train_observed_hypothesis,1,True,u2_family_007,formal_u2_family_007_r05_s01,train,0.3333333333333333
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s02,train,0.3333333333333333
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s03,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s04,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s05,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s06,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s07,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s08,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s09,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s10,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s11,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s12,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s13,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s14,train,1.0
0,formal_u2_family_007_r05,train_observed_hypothesis,0,False,u2_family_007,formal_u2_family_007_r05_s15,train,1.0
3,formal_u2_family_008_r00,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r00_s00,train,0.3333333333333333
1,formal_u2_family_008_r00,train_observed_hypothesis,1,True,u2_family_008,formal_u2_family_008_r00_s01,train,0.6666666666666666
8,formal_u2_family_008_r00,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r00_s02,train,0.3333333333333333
1,formal_u2_family_008_r00,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r00_s03,train,1.0
6,formal_u2_family_008_r00,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r00_s04,train,0.8571428571428571
2,formal_u2_family_008_r00,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r00_s05,train,1.0
3,formal_u2_family_008_r01,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r01_s00,train,0.3333333333333333
1,formal_u2_family_008_r01,train_observed_hypothesis,1,True,u2_family_008,formal_u2_family_008_r01_s01,train,0.6666666666666666
8,formal_u2_family_008_r01,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r01_s02,train,0.3333333333333333
6,formal_u2_family_008_r01,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r01_s03,train,0.9333333333333333
2,formal_u2_family_008_r01,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r01_s04,train,1.0
3,formal_u2_family_008_r02,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r02_s00,train,0.3333333333333333
1,formal_u2_family_008_r02,train_observed_hypothesis,1,True,u2_family_008,formal_u2_family_008_r02_s01,train,0.6666666666666666
8,formal_u2_family_008_r02,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r02_s02,train,0.3333333333333333
1,formal_u2_family_008_r02,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r02_s03,train,1.0
6,formal_u2_family_008_r02,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r02_s04,train,0.8888888888888888
2,formal_u2_family_008_r02,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r02_s05,train,1.0
3,formal_u2_family_008_r03,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r03_s00,train,0.3333333333333333
1,formal_u2_family_008_r03,train_observed_hypothesis,1,True,u2_family_008,formal_u2_family_008_r03_s01,train,0.6666666666666666
8,formal_u2_family_008_r03,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r03_s02,train,0.3333333333333333
1,formal_u2_family_008_r03,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r03_s03,train,1.0
6,formal_u2_family_008_r03,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r03_s04,train,0.8571428571428571
2,formal_u2_family_008_r03,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r03_s05,train,1.0
3,formal_u2_family_008_r04,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r04_s00,train,0.3333333333333333
1,formal_u2_family_008_r04,train_observed_hypothesis,1,True,u2_family_008,formal_u2_family_008_r04_s01,train,0.6666666666666666
8,formal_u2_family_008_r04,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r04_s02,train,0.3333333333333333
1,formal_u2_family_008_r04,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r04_s03,train,1.0
6,formal_u2_family_008_r04,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r04_s04,train,0.8888888888888888
2,formal_u2_family_008_r04,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r04_s05,train,1.0
3,formal_u2_family_008_r05,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r05_s00,train,0.3333333333333333
1,formal_u2_family_008_r05,train_observed_hypothesis,1,True,u2_family_008,formal_u2_family_008_r05_s01,train,0.6666666666666666
8,formal_u2_family_008_r05,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r05_s02,train,0.3333333333333333
6,formal_u2_family_008_r05,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r05_s03,train,0.9285714285714286
2,formal_u2_family_008_r05,train_observed_hypothesis,0,True,u2_family_008,formal_u2_family_008_r05_s04,train,1.0
3,formal_u2_family_009_r00,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r00_s00,train,0.3333333333333333
1,formal_u2_family_009_r00,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r00_s01,train,1.0
6,formal_u2_family_009_r00,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r00_s02,train,0.8888888888888888
2,formal_u2_family_009_r00,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r00_s03,train,1.0
3,formal_u2_family_009_r01,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r01_s00,train,0.3333333333333333
1,formal_u2_family_009_r01,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r01_s01,train,1.0
6,formal_u2_family_009_r01,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r01_s02,train,0.9090909090909091
2,formal_u2_family_009_r01,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r01_s03,train,1.0
3,formal_u2_family_009_r02,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r02_s00,train,0.3333333333333333
1,formal_u2_family_009_r02,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r02_s01,train,1.0
6,formal_u2_family_009_r02,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r02_s02,train,1.0
6,formal_u2_family_009_r02,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r02_s03,train,0.8888888888888888
2,formal_u2_family_009_r02,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r02_s04,train,1.0
3,formal_u2_family_009_r03,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r03_s00,train,0.3333333333333333
1,formal_u2_family_009_r03,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r03_s01,train,1.0
6,formal_u2_family_009_r03,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r03_s02,train,1.0
6,formal_u2_family_009_r03,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r03_s03,train,0.8571428571428571
2,formal_u2_family_009_r03,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r03_s04,train,1.0
3,formal_u2_family_009_r04,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r04_s00,train,0.3333333333333333
1,formal_u2_family_009_r04,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r04_s01,train,1.0
6,formal_u2_family_009_r04,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r04_s02,train,0.8888888888888888
2,formal_u2_family_009_r04,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r04_s03,train,1.0
3,formal_u2_family_009_r05,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r05_s00,train,0.3333333333333333
1,formal_u2_family_009_r05,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r05_s01,train,1.0
6,formal_u2_family_009_r05,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r05_s02,train,0.9090909090909091
2,formal_u2_family_009_r05,train_observed_hypothesis,0,True,u2_family_009,formal_u2_family_009_r05_s03,train,1.0
3,formal_u2_family_010_r00,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r00_s00,train,0.3333333333333333
5,formal_u2_family_010_r00,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r00_s01,train,1.0
5,formal_u2_family_010_r00,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r00_s02,train,0.5
3,formal_u2_family_010_r01,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r01_s00,train,0.3333333333333333
5,formal_u2_family_010_r01,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r01_s01,train,1.0
5,formal_u2_family_010_r01,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r01_s02,train,0.6666666666666666
3,formal_u2_family_010_r02,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r02_s00,train,0.3333333333333333
5,formal_u2_family_010_r02,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r02_s01,train,1.0
5,formal_u2_family_010_r02,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r02_s02,train,0.5
3,formal_u2_family_010_r03,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r03_s00,train,0.3333333333333333
5,formal_u2_family_010_r03,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r03_s01,train,1.0
5,formal_u2_family_010_r03,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r03_s02,train,0.5
3,formal_u2_family_010_r04,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r04_s00,train,0.3333333333333333
5,formal_u2_family_010_r04,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r04_s01,train,1.0
5,formal_u2_family_010_r04,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r04_s02,train,0.5
3,formal_u2_family_010_r05,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r05_s00,train,0.3333333333333333
5,formal_u2_family_010_r05,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r05_s01,train,1.0
5,formal_u2_family_010_r05,train_observed_hypothesis,0,True,u2_family_010,formal_u2_family_010_r05_s02,train,0.5
10,formal_u2_family_011_r00,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r00_s00,train,0.0
5,formal_u2_family_011_r00,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r00_s01,train,1.0
1,formal_u2_family_011_r00,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r00_s02,train,1.0
1,formal_u2_family_011_r00,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r00_s03,train,1.0
6,formal_u2_family_011_r00,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r00_s04,train,0.9
2,formal_u2_family_011_r00,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r00_s05,train,1.0
10,formal_u2_family_011_r01,train_observed_hypothesis,0,False,u2_family_011,formal_u2_family_011_r01_s00,train,0.0
3,formal_u2_family_011_r01,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r01_s01,train,0.6666666666666666
1,formal_u2_family_011_r01,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r01_s02,train,1.0
6,formal_u2_family_011_r01,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r01_s03,train,0.9090909090909091
2,formal_u2_family_011_r01,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r01_s04,train,1.0
10,formal_u2_family_011_r02,train_observed_hypothesis,0,False,u2_family_011,formal_u2_family_011_r02_s00,train,0.0
3,formal_u2_family_011_r02,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r02_s01,train,0.6666666666666666
1,formal_u2_family_011_r02,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r02_s02,train,1.0
6,formal_u2_family_011_r02,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r02_s03,train,1.0
6,formal_u2_family_011_r02,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r02_s04,train,0.875
2,formal_u2_family_011_r02,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r02_s05,train,1.0
10,formal_u2_family_011_r03,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r03_s00,train,0.0
1,formal_u2_family_011_r03,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r03_s01,train,1.0
1,formal_u2_family_011_r03,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r03_s02,train,1.0
6,formal_u2_family_011_r03,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r03_s03,train,0.9
2,formal_u2_family_011_r03,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r03_s04,train,1.0
10,formal_u2_family_011_r04,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r04_s00,train,0.0
1,formal_u2_family_011_r04,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r04_s01,train,1.0
1,formal_u2_family_011_r04,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r04_s02,train,1.0
6,formal_u2_family_011_r04,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r04_s03,train,1.0
1,formal_u2_family_011_r04,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r04_s04,train,1.0
6,formal_u2_family_011_r04,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r04_s05,train,0.8888888888888888
2,formal_u2_family_011_r04,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r04_s06,train,1.0
10,formal_u2_family_011_r05,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r05_s00,train,0.0
5,formal_u2_family_011_r05,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r05_s01,train,1.0
1,formal_u2_family_011_r05,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r05_s02,train,1.0
1,formal_u2_family_011_r05,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r05_s03,train,1.0
6,formal_u2_family_011_r05,train_observed_hypothesis,0,True,u2_family_011,formal_u2_family_011_r05_s04,train,0.9090909090909091
