episodes,error_sum,estimability,event,event_id,f1,fn,fp,mae,matched_count,model,precision,recall,split,tolerance,tp
108,2.0,estimable,detour_start,6,0.013888888888888888,22,262,1.0,2,boundary_model:offline_teacher_to_causal_s623,0.007575757575757576,0.08333333333333333,test,2,2
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,boundary_model:offline_teacher_to_causal_s623,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,boundary_model:offline_teacher_to_causal_s623,0.4090909090909091,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,boundary_model:offline_teacher_to_causal_s623,,0.0,test,2,0
108,0.0,estimable,contact_on,1,0.9908256880733944,0,2,0.0,108,budget_model:budget0_s641,0.9818181818181818,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s641,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget0_s641,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget0_s641,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,0.9130434782608695,2,2,0.0,21,budget_model:budget0_s641,0.9130434782608695,0.9130434782608695,val,1,21
108,2.0,estimable,detour_start,6,0.018604651162790694,57,154,1.0,2,budget_model:budget0_s641,0.01282051282051282,0.03389830508474576,val,1,2
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget0_s641,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget0_s641,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget0_s641,0.23684210526315788,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget0_s641,,0.0,val,1,0
108,0.0,estimable,contact_on,1,0.9908256880733944,0,2,0.0,108,budget_model:budget0_s641,0.9818181818181818,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s641,,0.0,val,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget0_s641,1.0,1.0,val,2,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget0_s641,1.0,1.0,val,2,25
108,0.0,estimable,contact_reestablished,5,0.9130434782608695,2,2,0.0,21,budget_model:budget0_s641,0.9130434782608695,0.9130434782608695,val,2,21
108,10.0,estimable,detour_start,6,0.05581395348837209,53,150,1.6666666666666667,6,budget_model:budget0_s641,0.038461538461538464,0.1016949152542373,val,2,6
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget0_s641,1.0,1.0,val,2,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget0_s641,,0.0,val,2,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget0_s641,0.23684210526315788,0.9,val,2,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget0_s641,,0.0,val,2,0
108,0.0,estimable,contact_on,1,0.9391304347826086,0,14,0.0,108,budget_model:budget0_s641,0.8852459016393442,1.0,test,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s641,,0.0,test,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,budget_model:budget0_s641,1.0,1.0,test,1,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,budget_model:budget0_s641,1.0,1.0,test,1,27
108,0.0,estimable,contact_reestablished,5,0.5405405405405406,14,3,0.0,10,budget_model:budget0_s641,0.7692307692307693,0.4166666666666667,test,1,10
108,0.0,estimable,detour_start,6,,24,167,,0,budget_model:budget0_s641,0.0,0.0,test,1,0
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,budget_model:budget0_s641,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,budget_model:budget0_s641,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5294117647058824,3,29,0.0,18,budget_model:budget0_s641,0.3829787234042553,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,budget_model:budget0_s641,,0.0,test,1,0
108,0.0,estimable,contact_on,1,0.9391304347826086,0,14,0.0,108,budget_model:budget0_s641,0.8852459016393442,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s641,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,budget_model:budget0_s641,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,budget_model:budget0_s641,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,0.5405405405405406,14,3,0.0,10,budget_model:budget0_s641,0.7692307692307693,0.4166666666666667,test,2,10
108,2.0,estimable,detour_start,6,0.010471204188481676,23,166,2.0,1,budget_model:budget0_s641,0.005988023952095809,0.041666666666666664,test,2,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,budget_model:budget0_s641,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,budget_model:budget0_s641,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5294117647058824,3,29,0.0,18,budget_model:budget0_s641,0.3829787234042553,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,budget_model:budget0_s641,,0.0,test,2,0
108,0.0,estimable,contact_on,1,0.9037656903765691,0,23,0.0,108,budget_model:budget0_s642,0.8244274809160306,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s642,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget0_s642,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget0_s642,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,0.08,22,1,0.0,1,budget_model:budget0_s642,0.5,0.043478260869565216,val,1,1
108,1.0,estimable,detour_start,6,0.010101010101010102,58,138,1.0,1,budget_model:budget0_s642,0.007194244604316547,0.01694915254237288,val,1,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget0_s642,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget0_s642,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget0_s642,0.23684210526315788,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget0_s642,,0.0,val,1,0
108,0.0,estimable,contact_on,1,0.9037656903765691,0,23,0.0,108,budget_model:budget0_s642,0.8244274809160306,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s642,,0.0,val,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget0_s642,1.0,1.0,val,2,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget0_s642,1.0,1.0,val,2,25
108,0.0,estimable,contact_reestablished,5,0.08,22,1,0.0,1,budget_model:budget0_s642,0.5,0.043478260869565216,val,2,1
108,7.0,estimable,detour_start,6,0.04040404040404041,55,135,1.75,4,budget_model:budget0_s642,0.02877697841726619,0.06779661016949153,val,2,4
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget0_s642,1.0,1.0,val,2,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget0_s642,,0.0,val,2,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget0_s642,0.23684210526315788,0.9,val,2,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget0_s642,,0.0,val,2,0
108,0.0,estimable,contact_on,1,0.896265560165975,0,25,0.0,108,budget_model:budget0_s642,0.8120300751879699,1.0,test,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s642,,0.0,test,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,budget_model:budget0_s642,1.0,1.0,test,1,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,budget_model:budget0_s642,1.0,1.0,test,1,27
108,0.0,estimable,contact_reestablished,5,0.14285714285714285,22,2,0.0,2,budget_model:budget0_s642,0.5,0.08333333333333333,test,1,2
108,0.0,estimable,detour_start,6,,24,168,,0,budget_model:budget0_s642,0.0,0.0,test,1,0
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,budget_model:budget0_s642,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,budget_model:budget0_s642,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,budget_model:budget0_s642,0.4090909090909091,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,budget_model:budget0_s642,,0.0,test,1,0
108,0.0,estimable,contact_on,1,0.896265560165975,0,25,0.0,108,budget_model:budget0_s642,0.8120300751879699,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s642,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,budget_model:budget0_s642,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,budget_model:budget0_s642,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,0.14285714285714285,22,2,0.0,2,budget_model:budget0_s642,0.5,0.08333333333333333,test,2,2
108,0.0,estimable,detour_start,6,,24,168,,0,budget_model:budget0_s642,0.0,0.0,test,2,0
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,budget_model:budget0_s642,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,budget_model:budget0_s642,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,budget_model:budget0_s642,0.4090909090909091,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,budget_model:budget0_s642,,0.0,test,2,0
108,0.0,estimable,contact_on,1,0.9310344827586207,0,16,0.0,108,budget_model:budget0_s643,0.8709677419354839,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s643,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget0_s643,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget0_s643,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,0.4516129032258065,16,1,0.0,7,budget_model:budget0_s643,0.875,0.30434782608695654,val,1,7
108,1.0,estimable,detour_start,6,0.010810810810810811,58,125,1.0,1,budget_model:budget0_s643,0.007936507936507936,0.01694915254237288,val,1,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget0_s643,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget0_s643,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget0_s643,0.23684210526315788,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget0_s643,,0.0,val,1,0
108,0.0,estimable,contact_on,1,0.9310344827586207,0,16,0.0,108,budget_model:budget0_s643,0.8709677419354839,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s643,,0.0,val,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget0_s643,1.0,1.0,val,2,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget0_s643,1.0,1.0,val,2,25
108,0.0,estimable,contact_reestablished,5,0.4516129032258065,16,1,0.0,7,budget_model:budget0_s643,0.875,0.30434782608695654,val,2,7
108,1.0,estimable,detour_start,6,0.010810810810810811,58,125,1.0,1,budget_model:budget0_s643,0.007936507936507936,0.01694915254237288,val,2,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget0_s643,1.0,1.0,val,2,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget0_s643,,0.0,val,2,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget0_s643,0.23684210526315788,0.9,val,2,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget0_s643,,0.0,val,2,0
108,0.0,estimable,contact_on,1,0.9191489361702128,0,19,0.0,108,budget_model:budget0_s643,0.8503937007874016,1.0,test,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s643,,0.0,test,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,budget_model:budget0_s643,1.0,1.0,test,1,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,budget_model:budget0_s643,1.0,1.0,test,1,27
108,0.0,estimable,contact_reestablished,5,0.3125,19,3,0.0,5,budget_model:budget0_s643,0.625,0.20833333333333334,test,1,5
108,0.0,estimable,detour_start,6,,24,154,,0,budget_model:budget0_s643,0.0,0.0,test,1,0
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,budget_model:budget0_s643,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,budget_model:budget0_s643,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,budget_model:budget0_s643,0.4090909090909091,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,budget_model:budget0_s643,,0.0,test,1,0
108,0.0,estimable,contact_on,1,0.9191489361702128,0,19,0.0,108,budget_model:budget0_s643,0.8503937007874016,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget0_s643,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,budget_model:budget0_s643,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,budget_model:budget0_s643,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,0.3125,19,3,0.0,5,budget_model:budget0_s643,0.625,0.20833333333333334,test,2,5
108,0.0,estimable,detour_start,6,,24,154,,0,budget_model:budget0_s643,0.0,0.0,test,2,0
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,budget_model:budget0_s643,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,budget_model:budget0_s643,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,budget_model:budget0_s643,0.4090909090909091,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,budget_model:budget0_s643,,0.0,test,2,0
108,0.0,estimable,contact_on,1,0.9473684210526316,0,12,0.0,108,budget_model:budget30_entropy_x_event_importance_s641,0.9,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,0.6111111111111112,12,2,0.0,11,budget_model:budget30_entropy_x_event_importance_s641,0.8461538461538461,0.4782608695652174,val,1,11
108,2.0,estimable,detour_start,6,0.019704433497536946,57,142,1.0,2,budget_model:budget30_entropy_x_event_importance_s641,0.013888888888888888,0.03389830508474576,val,1,2
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget30_entropy_x_event_importance_s641,0.23684210526315788,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,val,1,0
108,0.0,estimable,contact_on,1,0.9473684210526316,0,12,0.0,108,budget_model:budget30_entropy_x_event_importance_s641,0.9,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,val,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,val,2,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,val,2,25
108,0.0,estimable,contact_reestablished,5,0.6111111111111112,12,2,0.0,11,budget_model:budget30_entropy_x_event_importance_s641,0.8461538461538461,0.4782608695652174,val,2,11
108,10.0,estimable,detour_start,6,0.05911330049261084,53,138,1.6666666666666667,6,budget_model:budget30_entropy_x_event_importance_s641,0.041666666666666664,0.1016949152542373,val,2,6
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,val,2,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,val,2,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget30_entropy_x_event_importance_s641,0.23684210526315788,0.9,val,2,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,val,2,0
108,0.0,estimable,contact_on,1,0.9310344827586207,0,16,0.0,108,budget_model:budget30_entropy_x_event_importance_s641,0.8709677419354839,1.0,test,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,test,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,test,1,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,test,1,27
108,0.0,estimable,contact_reestablished,5,0.4571428571428572,16,3,0.0,8,budget_model:budget30_entropy_x_event_importance_s641,0.7272727272727273,0.3333333333333333,test,1,8
108,0.0,estimable,detour_start,6,,24,161,,0,budget_model:budget30_entropy_x_event_importance_s641,0.0,0.0,test,1,0
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,budget_model:budget30_entropy_x_event_importance_s641,0.4090909090909091,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,test,1,0
108,0.0,estimable,contact_on,1,0.9310344827586207,0,16,0.0,108,budget_model:budget30_entropy_x_event_importance_s641,0.8709677419354839,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,0.4571428571428572,16,3,0.0,8,budget_model:budget30_entropy_x_event_importance_s641,0.7272727272727273,0.3333333333333333,test,2,8
108,2.0,estimable,detour_start,6,0.01081081081081081,23,160,2.0,1,budget_model:budget30_entropy_x_event_importance_s641,0.006211180124223602,0.041666666666666664,test,2,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,budget_model:budget30_entropy_x_event_importance_s641,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,budget_model:budget30_entropy_x_event_importance_s641,0.4090909090909091,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,budget_model:budget30_entropy_x_event_importance_s641,,0.0,test,2,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,0.9583333333333334,0,2,0.0,23,budget_model:budget30_entropy_x_event_importance_s642,0.92,1.0,val,1,23
108,0.0,estimable,detour_start,6,,59,197,,0,budget_model:budget30_entropy_x_event_importance_s642,0.0,0.0,val,1,0
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget30_entropy_x_event_importance_s642,0.23684210526315788,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,val,1,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,val,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,val,2,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,val,2,25
108,0.0,estimable,contact_reestablished,5,0.9583333333333334,0,2,0.0,23,budget_model:budget30_entropy_x_event_importance_s642,0.92,1.0,val,2,23
108,4.0,estimable,detour_start,6,0.015625,57,195,2.0,2,budget_model:budget30_entropy_x_event_importance_s642,0.01015228426395939,0.03389830508474576,val,2,2
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,val,2,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,val,2,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget30_entropy_x_event_importance_s642,0.23684210526315788,0.9,val,2,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,val,2,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,test,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,test,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,test,1,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,test,1,27
108,0.0,estimable,contact_reestablished,5,0.9411764705882353,0,3,0.0,24,budget_model:budget30_entropy_x_event_importance_s642,0.8888888888888888,1.0,test,1,24
108,0.0,estimable,detour_start,6,0.009900990099009901,23,177,0.0,1,budget_model:budget30_entropy_x_event_importance_s642,0.0056179775280898875,0.041666666666666664,test,1,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,test,1,87
108,0.0,estimable,stable_success,8,,87,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,test,1,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,budget_model:budget30_entropy_x_event_importance_s642,0.4090909090909091,0.8571428571428571,test,1,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,test,1,0
108,0.0,estimable,contact_on,1,1.0,0,0,0.0,108,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,test,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,test,2,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,27,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,test,2,27
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,27,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,test,2,27
108,0.0,estimable,contact_reestablished,5,0.9411764705882353,0,3,0.0,24,budget_model:budget30_entropy_x_event_importance_s642,0.8888888888888888,1.0,test,2,24
108,0.0,estimable,detour_start,6,0.009900990099009901,23,177,0.0,1,budget_model:budget30_entropy_x_event_importance_s642,0.0056179775280898875,0.041666666666666664,test,2,1
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,87,budget_model:budget30_entropy_x_event_importance_s642,1.0,1.0,test,2,87
108,0.0,estimable,stable_success,8,,87,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,test,2,0
108,0.0,estimable,terminal_failure,9,0.5538461538461539,3,26,0.0,18,budget_model:budget30_entropy_x_event_importance_s642,0.4090909090909091,0.8571428571428571,test,2,18
108,0.0,estimable,stagnation_onset,10,,18,0,,0,budget_model:budget30_entropy_x_event_importance_s642,,0.0,test,2,0
108,0.0,estimable,contact_on,1,0.9773755656108597,0,5,0.0,108,budget_model:budget30_entropy_x_event_importance_s643,0.9557522123893806,1.0,val,1,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget30_entropy_x_event_importance_s643,,0.0,val,1,0
108,0.0,estimable,contact_off_failure,3,1.0,0,0,0.0,25,budget_model:budget30_entropy_x_event_importance_s643,1.0,1.0,val,1,25
108,0.0,estimable,recovery_start,4,1.0,0,0,0.0,25,budget_model:budget30_entropy_x_event_importance_s643,1.0,1.0,val,1,25
108,0.0,estimable,contact_reestablished,5,0.8571428571428571,5,1,0.0,18,budget_model:budget30_entropy_x_event_importance_s643,0.9473684210526315,0.782608695652174,val,1,18
108,0.0,estimable,detour_start,6,,59,124,,0,budget_model:budget30_entropy_x_event_importance_s643,0.0,0.0,val,1,0
108,0.0,estimable,goal_enter,7,1.0,0,0,0.0,88,budget_model:budget30_entropy_x_event_importance_s643,1.0,1.0,val,1,88
108,0.0,estimable,stable_success,8,,88,0,,0,budget_model:budget30_entropy_x_event_importance_s643,,0.0,val,1,0
108,0.0,estimable,terminal_failure,9,0.375,2,58,0.0,18,budget_model:budget30_entropy_x_event_importance_s643,0.23684210526315788,0.9,val,1,18
108,0.0,estimable,stagnation_onset,10,,15,0,,0,budget_model:budget30_entropy_x_event_importance_s643,,0.0,val,1,0
108,0.0,estimable,contact_on,1,0.9773755656108597,0,5,0.0,108,budget_model:budget30_entropy_x_event_importance_s643,0.9557522123893806,1.0,val,2,108
108,0.0,estimable,transport_on,2,,108,0,,0,budget_model:budget30_entropy_x_event_importance_s643,,0.0,val,2,0
