job_id	step	requested_step	actual_num_timesteps	zip_sha256	policy_state_dict_sha256	external_path
B_s359_GEOM	262144	262144	262144	63eb5b185c1770aeda82e61c282467be59dfedda1317a32c6c413714c2d5e5f1	ad08297f27602d1f75ffac9def84492b0e8206463c0ee62c0a65553535cb9add	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GEOM/checkpoints/policy_262144.zip
B_s359_GEOM	524288	524288	524288	b4b17165da4afff2de0b4b795c48335dbcad7b6b5effdf81679343e9ba537227	df59db405bfbe14daf607a91b19ccdab150e812d7a5a640620c56e33601c8fd9	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GEOM/checkpoints/policy_524288.zip
B_s359_GRAPH1	0	0	0	dcb4b40da701a691f15910e1fb3cbdc9c7c5dd9d1f2032c3c6f4c975cea955c4	26fe3b021564e0ee988fce6cbdb6ca708613b17fd293dea2adc630360c77c20a	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GRAPH1/checkpoints/policy_0.zip
B_s359_GRAPH1	32768	32768	32768	e5df16e960f7ff991b0d557e5bcd1e36a86686a73657ce4042a2b56dd09171a6	962c97029e7b42c97b9e848127bf79195be5108c9fac492407e9bb0998bdda43	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GRAPH1/checkpoints/policy_32768.zip
B_s359_GRAPH1	65536	65536	65536	9c54a4ac218b1fc3364ea91f515dfca2de16b7bbca1fbcba9d33a04346374bec	02c729bac3b1ea610d3c7aa8e6fff5ef57d096cbd3afa77b1a4b62c452de31eb	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GRAPH1/checkpoints/policy_65536.zip
B_s359_GRAPH1	131072	131072	131072	8871f394132b64a9d14e39c30311e137374ab8940329560a03a602955935a0ad	7d3492a3885d95588d6979056082e34b52023fba667bfae7ada3275febc9e13d	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GRAPH1/checkpoints/policy_131072.zip
B_s359_GRAPH1	262144	262144	262144	677479322a2213a55823167f5a8f902bb7d3f7108344a973f8f3b3b2bb319a4d	7c1d91b87cd1c1462e175e3b2289612b2de8c131cff01d85d76910d7a43bb24b	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GRAPH1/checkpoints/policy_262144.zip
B_s359_GRAPH1	524288	524288	524288	d1b58985e2f72a97d11d083d9e0a8b194e796c645fb15b6928f42dbcdc4f527f	74dd248d8a6b3cc3274cb43678a48fa7a0367666e1908b292facdbf490035ec4	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_GRAPH1/checkpoints/policy_524288.zip
B_s359_RW2	0	0	0	f64fa0b4395d652399374495cc4dff9dde16bd767b9ea6f14a116609b8a8227a	26fe3b021564e0ee988fce6cbdb6ca708613b17fd293dea2adc630360c77c20a	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_RW2/checkpoints/policy_0.zip
B_s359_RW2	32768	32768	32768	28f0f9ddc109da04828c8ceee9b330b20770b97ae430c56ea45cca502ff28590	664e38d63186e3e0b3bfcbb46e978bf47d809d22ee1292fb3e53666124ccd4a7	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_RW2/checkpoints/policy_32768.zip
B_s359_RW2	65536	65536	65536	a5402081c85b1a4ac77436b1a3256224315c6b0f329483e9955b64dd2437c98c	221bc3c96234ffc1bd9d6148f29fc8e3c1bc5b509c0ba1ea0e4550a1665be17c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_RW2/checkpoints/policy_65536.zip
B_s359_RW2	131072	131072	131072	09a4d3481203e52d99bc62815a205a595a28258ce27eb445aed7f833b5248ba7	764a040daa498c62667bb5f66e529023e93c2c7e610553782c105a63b3758a72	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_RW2/checkpoints/policy_131072.zip
B_s359_RW2	262144	262144	262144	b0b6946d33ea14977ff1ede977ea43673b02b50c32bac89de0fbc044f1395fa8	895635527c9a7ef6863757b35cc5e81b0c2e949f6b8cef8a81d87433d523d9a0	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_RW2/checkpoints/policy_262144.zip
B_s359_RW2	524288	524288	524288	74ccf09f78a23a8dda4de7b147563297b15b80b07ba7e438bda5aba409e1f0d0	2080ab4a81426cd43be9e8138356bde3855022377cdc76f213320fdf972c26b2	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_RW2/checkpoints/policy_524288.zip
B_s359_TASK	0	0	0	f3ea47d8917e46f0e168d20389c03ed3e23194a5e13dbf8b8835dc626108d075	26fe3b021564e0ee988fce6cbdb6ca708613b17fd293dea2adc630360c77c20a	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_TASK/checkpoints/policy_0.zip
B_s359_TASK	32768	32768	32768	5a173a9510316bf29624f277adb3cfafd98ff9be0da9f6ee69b9ef57a3191a86	322433dc909ce31010b18e2144c4e923a8b7b63f052e53c3baadedf0053411a8	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_TASK/checkpoints/policy_32768.zip
B_s359_TASK	65536	65536	65536	822d85712d101e1e3f6d4d46468655f7ec0b17999b47a319b3ca53aeda5280d8	ce787ed57b2b5c3e308eb68d82bb01227daef982817fd785a08d23befceef0e4	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_TASK/checkpoints/policy_65536.zip
B_s359_TASK	131072	131072	131072	0632564c2d2240c71a27e48ae5f8c7e5af008e708402875936bc45ede22d028c	7ac862222535a0ed6f1623b784ee18718ddf15cce83e7ce895c8bcc0ad5f55ab	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_TASK/checkpoints/policy_131072.zip
B_s359_TASK	262144	262144	262144	70f6b1d3937bfece2fa3eda346e799ae07935eb7685793f078f4e5faa9c3064c	f717a1b0187a9501ce46e8d63cc64ab714951bd394af346d6744612be6664b9c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_TASK/checkpoints/policy_262144.zip
B_s359_TASK	524288	524288	524288	857d40cbf46f87f261c99f6f8f77918561e14265569e5395c32fe516de1cc565	92d646e59d2f7d87d4f89e2e897696cf0d50dc05d8816ca56df0650216177ba4	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/B_s359_TASK/checkpoints/policy_524288.zip
C_s317_FLAT	0	0	0	058becb6838ff0603349e23a8e943e16f30192621fe14e8bfae294f32a91193e	0126c63c4052c601514bb58565ad12239c00d7a7c3f1626e4628b488750c462c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_FLAT/checkpoints/policy_0.zip
C_s317_FLAT	32768	32768	32768	86923c2c1eb276745a3ec737e1e6144514699af7d1e1f53459ccbeac755feac5	dce3b57167cf4556ae61f0f079a1e416b15e2dda809bacb51719bb43c30fceb2	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_FLAT/checkpoints/policy_32768.zip
C_s317_FLAT	65536	65536	65536	4e6c37eaa2a2904d8e7b05b2f2de4c577a5118684696d40ccf7f68234eaa773e	aec8fc9cce86f5f4fb8d8c616ffabef71c27e81e9bd38d8d06431f128351f385	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_FLAT/checkpoints/policy_65536.zip
C_s317_FLAT	131072	131072	131072	62052d9c7a0abbe4ebc989c99ca6d0b4ecd5257782af685f3f02502bffdf6122	0e2772d600fdf34aca26f6b4da1cda1c3bda1f74585d4786fa465acd9d9bb5c6	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_FLAT/checkpoints/policy_131072.zip
C_s317_FLAT	262144	262144	262144	6f71c9b00f7a8fcf9ba2b71178a4fc2c7923bc9c2a0c1cfd78094f149ee4ea50	990ca2d4c53094376e9c48bd9dd3defcacd5b15bf887e1ba0316f2e2d9096d3e	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_FLAT/checkpoints/policy_262144.zip
C_s317_FLAT	524288	524288	524288	f1c15698b7ff48cd57ee1c17db74774c449d7479f5a8dca03d42813f89abde26	a5c6242b0fb9f3ecca36c0b38dd3c522fccf78fe7f30a13dd130432cf63e613f	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_FLAT/checkpoints/policy_524288.zip
C_s317_GEOM	0	0	0	ffc03e3e64a2adee1761b6e029e9e29dddebfa20f55fd7bac114278fcfcb6d63	0126c63c4052c601514bb58565ad12239c00d7a7c3f1626e4628b488750c462c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GEOM/checkpoints/policy_0.zip
C_s317_GEOM	32768	32768	32768	72a86d2ea22712ba889d5f3d00850e1f21bad3d494e143bcd0b5032a6f687888	7d7a3661c47b8a7f172de79b8cc730284d6b0bf9a8db2a302895201f8723fe94	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GEOM/checkpoints/policy_32768.zip
C_s317_GEOM	65536	65536	65536	c26ef67a9404f220f4c09236ea010559ddce706024a01ea31cf6a311d582bd61	aa73fe798a43d586027c9b27fb6e2dbbff8960759f20b990ce632e62880c2373	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GEOM/checkpoints/policy_65536.zip
C_s317_GEOM	131072	131072	131072	d510635ebea856ba995e8b136fc9265adfe1794a43a9de4b6cb863131142130c	51c0c077de410161da0e9a26803f1d286e1bae00823d06587f3bac3f90c8f294	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GEOM/checkpoints/policy_131072.zip
C_s317_GEOM	262144	262144	262144	b819ae0b468e4ad3e1f34eef7c0acc814fe0e9d885080ad9d40c378efade0ff7	c95d67ad470dd0dd62f56055aad7a082c8b685056ef95b9236fb18558a8d970b	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GEOM/checkpoints/policy_262144.zip
C_s317_GEOM	524288	524288	524288	a488acece3ac29440651aa4e6be3b08147555944e39109ebbda75270ac6c8af8	71e4577a320dd52ebdb05bf1d17f19e79e448bc69ea4a523719c560328b19e4c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GEOM/checkpoints/policy_524288.zip
C_s317_GRAPH1	0	0	0	5bf059f8615e1f67cc5a7ac6540db5ff08d4fcf8f97521b255c086acb3803057	0126c63c4052c601514bb58565ad12239c00d7a7c3f1626e4628b488750c462c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GRAPH1/checkpoints/policy_0.zip
C_s317_GRAPH1	32768	32768	32768	9aaa9a83d37c7c210f12381cb97ff6cf3aa634ce1afa1f9616eda7f675ea5ef9	e444f0141300909fb14537074d44a8ddc3bb1e1208939274263888247c991420	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GRAPH1/checkpoints/policy_32768.zip
C_s317_GRAPH1	65536	65536	65536	0fdc0b013609c8b25a2a986d6b3bd37a0c16cb54c9df6dd3528a3186d8c3f80d	b0a82afc349ab5bfdd207907b75cfe6f080bc13f36d2612678c7efd4280e3ba6	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GRAPH1/checkpoints/policy_65536.zip
C_s317_GRAPH1	131072	131072	131072	1c3cc845b497600e7eea1dd7206b687865d57730c76cd89ff162e66a84651c93	18cffeb79dc0e739be1782716afd45915ceacd6c5cdf01f341dcd2cb2f2d17e1	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GRAPH1/checkpoints/policy_131072.zip
C_s317_GRAPH1	262144	262144	262144	5b18803a7574db538504b3880cf2603f00d5db29aac0f3cddf9b7c781dda967f	90316d4997e042f5b3222da6b091a16499997d7f5dd01368079a62ae0eea150b	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GRAPH1/checkpoints/policy_262144.zip
C_s317_GRAPH1	524288	524288	524288	23ea8167038090ec4cafc32af689ef489c0c8dc798d672d1b600b6ef96d5c26c	ee11d3bd25bb8a730c2620c44235d53d8d9507763ef4e607beadd3b5b8d18fea	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_GRAPH1/checkpoints/policy_524288.zip
C_s317_RW2	0	0	0	18b6036731e267e6ab720739cfde1332d63f4eab2a20aeffe8aefadd46c3c6cc	0126c63c4052c601514bb58565ad12239c00d7a7c3f1626e4628b488750c462c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_RW2/checkpoints/policy_0.zip
C_s317_RW2	32768	32768	32768	776f0a1d91c422119874c3bc210c0cdea333bb1d938cbcb947347750eeba452c	13782977df73380438d8935ea0d6ddce31667482b20ad075e40b600d4c66ed44	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_RW2/checkpoints/policy_32768.zip
C_s317_RW2	65536	65536	65536	6c656de259f9b654758492461cf5028f88acff9d372479976b6ac4be32eefce4	0a4adcef0f7533a0eaf91664fc42f2ce2b3a2c0e6bd09721a0a7f38551f7a03d	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_RW2/checkpoints/policy_65536.zip
C_s317_RW2	131072	131072	131072	6ea8375bdac4c3f68f3f6783c891723bdbe1d0d98aba688f8bbdcdcb3c1df108	37e02d23765d1a40b00e3410f483054a01cf3d80e757aacbd8bd8ec94d5affbe	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_RW2/checkpoints/policy_131072.zip
C_s317_RW2	262144	262144	262144	c8dc0b21593cb7c12a72dfcafe5b7632591fa9ff4f6ef4a96794ece898026445	2c15b44d3975b735f835557ea86ae7b17cf847009de1dd612f8ce81dee5c3199	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_RW2/checkpoints/policy_262144.zip
C_s317_RW2	524288	524288	524288	83342e4098f8edbac51120bf506210f7120d1aafe2d3ebcf7dd736469f3300ff	c4c22f7af41b5e311e6ef28f6149939e6ae039607c4bcaaa3cea83003206e3b8	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_RW2/checkpoints/policy_524288.zip
C_s317_TASK	0	0	0	fe9efd636fdd229f1fd5c68323f8e6b73b1d948b02f4e265135f2da3e8c24f6f	0126c63c4052c601514bb58565ad12239c00d7a7c3f1626e4628b488750c462c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_TASK/checkpoints/policy_0.zip
C_s317_TASK	32768	32768	32768	d02f9a33ba3c298217abb40432da2eec2600c608c5215f7548dca87c650cda96	3f2e9f8958f3c3bfe37af8447affc8cbde8dac2beaaeefd6ca1c99732911b11a	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_TASK/checkpoints/policy_32768.zip
C_s317_TASK	65536	65536	65536	e6bdd038f571c3d4e88d754552d6965d7fb571def7251d8549b58877a2c1500d	f7afe8528954debb6af3ff5ea24c385ea03905ff9d2efc9a46b268174a7f8b18	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_TASK/checkpoints/policy_65536.zip
C_s317_TASK	131072	131072	131072	624e675c14c987b63321d8bfe850ca6b5954e28f1a66fd50ca500d391edcbe28	adf6dbbf6ea7415e7df79ed1c6851285a984699a8fb0934cbf5370eac2a919c5	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_TASK/checkpoints/policy_131072.zip
C_s317_TASK	262144	262144	262144	1e67fc8b566608caac67749f0d34519efd16b1c757baacab390813cc5b3f4a61	5b1befc6a0c0e501066169600b9d70b5d4d6a8157152ada4da22e49b114c72e8	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_TASK/checkpoints/policy_262144.zip
C_s317_TASK	524288	524288	524288	66e3a013bf0707eec5ebc4bbaa5ca62c3396d3a5248807fa2a1536b851c1aa48	9ac656325c010df951c2a6f1dd2ddbd1deadb0e32a3c74efc7e9330175b93f4f	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s317_TASK/checkpoints/policy_524288.zip
C_s331_FLAT	0	0	0	110db6c89c5c52086a47d3192670c39f23afa5c31ed48a141028c0cb3c70acc7	270041e8c45487a37e1d666471ea086968bd89aa60cacf6e83dac3a908ef3ec6	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_FLAT/checkpoints/policy_0.zip
C_s331_FLAT	32768	32768	32768	06aa3aeb1f365ead3ee646538a7259272197628a2eecc570d67c401666f6da0b	5e8c59c052b902df30d88751f02fd50d1524ca3efb842788062976228c82616c	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_FLAT/checkpoints/policy_32768.zip
C_s331_FLAT	65536	65536	65536	d23e62c08b8efe11671bea9e9f17edec8b8825f80e009037dab40b9e35bc97ca	f151e1995d23df529b0927e3731d7e370600e80d1786a76747ffa3ceaf1cc0ae	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_FLAT/checkpoints/policy_65536.zip
C_s331_FLAT	131072	131072	131072	a2a97ce0e1cbe6777602fe6844a6ac42c7415c1660d9cfe49342567a2d766830	953202fbe95a60d41e9b58bc548f67ba4c716b377267fc461321769b46119725	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_FLAT/checkpoints/policy_131072.zip
C_s331_FLAT	262144	262144	262144	8ec115afb2204c8f2c28f418e56b2d5bc6d06507ad35a4c2eb02933a7d742b73	ba03a7929c6221040a6d5bcbcf782825e20bea4185c0a7568a1e250b5b08e432	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_FLAT/checkpoints/policy_262144.zip
C_s331_FLAT	524288	524288	524288	ae4c23aa01cbd0384b8abd0dc7786a245eae3b7a2180397013daa5bda3ba2116	ff5e19cc8825f60c19811ab3c136e3464e2c7d5eac34e94dd397082eaef4e7ef	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_FLAT/checkpoints/policy_524288.zip
C_s331_GEOM	0	0	0	cecf9a180a5a119dea7f74e2d0014daa2eb33a6755fce1af2d1d6be8827547e7	270041e8c45487a37e1d666471ea086968bd89aa60cacf6e83dac3a908ef3ec6	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GEOM/checkpoints/policy_0.zip
C_s331_GEOM	32768	32768	32768	9b4a5d05f13aed18e0a7c0dbd279f44c5dba24006e3a5ee390827cec24e4b8f8	f431e7c0d4a4b6f45796804d74205da7deb65e6891a0c31e4a861226cb329d88	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GEOM/checkpoints/policy_32768.zip
C_s331_GEOM	65536	65536	65536	b9a057a06c13f40d807acc7338fce068e1a0aca58edb3680f4d260679f225e06	b1e17a5a5d84392798516e84dfc00f3169db370bd08d0d51458dedcf86f0274e	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GEOM/checkpoints/policy_65536.zip
C_s331_GEOM	131072	131072	131072	cab627ce13016593ed11ba05a2404d951a4fe0ba6833b29aeebb9e912f1c7665	7dbd53629c649b3f980c447608660b5cd3e27838cea6890d279150f285efccd2	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GEOM/checkpoints/policy_131072.zip
C_s331_GEOM	262144	262144	262144	aecc696654ace16ef12afefa9e30f127c5b53dbbf2f6de8f0b716ff29e8314d8	27df567cae7378c0cc8143273b5efb789e5b43f0472c3d1b82255253632c7403	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GEOM/checkpoints/policy_262144.zip
C_s331_GEOM	524288	524288	524288	b656ca60a7b4305f3b8af18ae391a1595354b1cf2eea8536dcd70dc866591194	5a295eee602f5b9d67a9954a411b59421326d2871a551177574f02234b24e8dd	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GEOM/checkpoints/policy_524288.zip
C_s331_GRAPH1	0	0	0	58b0ec3cdc1e55ff674dc12bbe2d3516ddf40a10cdc9f40f47b2b5d118476102	270041e8c45487a37e1d666471ea086968bd89aa60cacf6e83dac3a908ef3ec6	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GRAPH1/checkpoints/policy_0.zip
C_s331_GRAPH1	32768	32768	32768	4ba56d3b5f8d800a9e4e37bed5695156c4be4b33c537c10e56a16fecc95fa4bb	c9947a42fcc711ae5356800bb94b0b2a5cbee63b906a61c3f395ba5865e8622e	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GRAPH1/checkpoints/policy_32768.zip
C_s331_GRAPH1	65536	65536	65536	99f1c0ff41cf9d9be8240128da9a176625e9552efcc43747be84b8e83fc771a5	e5e15f2a4c43027e25cda0087b577ed0a3eca69f3fb8badcba69e6cb4df2671f	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GRAPH1/checkpoints/policy_65536.zip
C_s331_GRAPH1	131072	131072	131072	58f5bc2262a0129718a7aaffdc24056ec42e7bfea4839ad4837f3a5ae9993cba	04605dac361d07c520890d8e0cfca7a8ed2e154358e8e3b2dbb42a25f6c41a60	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GRAPH1/checkpoints/policy_131072.zip
C_s331_GRAPH1	262144	262144	262144	e92151592052ffbb78e87d9a9b2440bcedfa380d098b4ba069fbe45a5a5224d6	1ed183ead72369bef1964007ef579aa090d3e6b0a2e93929717a2f15d3e9b48d	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GRAPH1/checkpoints/policy_262144.zip
C_s331_GRAPH1	524288	524288	524288	a7690c21d4edf2a82dcd4e8309a11bbb657b275478f9e20af1d1a02f531a3639	88019121d7d67e693677ea4ecd57b50ac8ec5dfb1f5818fdc3e9e3509045cfa0	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_GRAPH1/checkpoints/policy_524288.zip
C_s331_RW2	0	0	0	456fdff285bba1f101423860a806ed1b4197c5d738803d724f7579fde79767e2	270041e8c45487a37e1d666471ea086968bd89aa60cacf6e83dac3a908ef3ec6	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_RW2/checkpoints/policy_0.zip
C_s331_RW2	32768	32768	32768	633ffac82958bd1ed550fb055b84f74126f914555ca76303b7037897e75c8cfc	835f34b2645ee718fbc5c8d6c420bd4400731c8c07239f1d066a80bad393112b	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_RW2/checkpoints/policy_32768.zip
C_s331_RW2	65536	65536	65536	d75d64cb204ecb4558d1ff077bbad9525127da75fa16db29696ec1dc029b40f8	b0ab71029eb1d36eb9abc235f13506fab89c45bc50fa66d7faa5a95d97da3201	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_RW2/checkpoints/policy_65536.zip
C_s331_RW2	131072	131072	131072	0afa325859a3faa795c6ae710a1f0dbec7e7acb5d3370faea7a6e7ddd4b40ae1	cc18dbf3fd681260583b0fee36905c2d7e8afa2f43c10d870244e0b77a0f2435	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_RW2/checkpoints/policy_131072.zip
C_s331_RW2	262144	262144	262144	e9102d589aeb6d0996b9b24c65abd3562ce81ba23f0c3e286f66f6ae685a20dc	3bf935f7c9d63bd4607115884acb4662b04267e5d6d05417d934c8a500d8721a	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_RW2/checkpoints/policy_262144.zip
C_s331_RW2	524288	524288	524288	28d0f9306fc50ed350f011c4697dff9a1f6233b585f529b4202eb4d2bab4b3e8	2b4d08f0404a272ff94ee240d24faa3926e3c21bf0f884753c48a7003181deaf	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_RW2/checkpoints/policy_524288.zip
C_s331_TASK	0	0	0	3954a49d7633ede2f3cb155b42c32af4dcfe9ace34fd1c376f41ff1467f1a2ff	270041e8c45487a37e1d666471ea086968bd89aa60cacf6e83dac3a908ef3ec6	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_TASK/checkpoints/policy_0.zip
C_s331_TASK	32768	32768	32768	6adaacfa36f2a8f2de8bf957673fa321a4c358a4bda43eb2d9cb986c8499ab6a	c851a17873b3f2e0ba8b254c6e960c99fe62b035dd1775f1fa99808cae4a8d11	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_TASK/checkpoints/policy_32768.zip
C_s331_TASK	65536	65536	65536	cb4904add33a3c16ea6e48e49e0e239648085bc700eb0bb365079c27bc3c812a	a5e7ab7cc425e3485e37fc9455addcd12b5b25c087f56619281b7d5201258570	/home/__compress_data/xushijie/graph_pathgraph_p2c_rl_data/run_v1/campaign_v1_attempt_03/training/C_s331_TASK/checkpoints/policy_65536.zip
